"length ball, angling down the leg side, and <B>guided</b> past short fine leg's right! Easy pickings"
"fixes his line. Length ball, outside off but angling in. Fended off the back foot to mid-on for a quick single"
"length ball, on leg stump, and tapped towards point for a quick single. They hesitate for the single as the fielder swoops in before breaking the stumps. Rohit, though, was comfortably in"
"full, wide outside off, and swinging further away. Drives well, but finds cover point"
"<B>punched!</b> Length ball, outside off, and hammered past cover's right! <B>Becomes T20I cricket's highest run-scorer</b>"
"<B>given lbw, but Rohit reviews!</b> Slower ball, full outside off but seaming in. Rohit's deceived by the lack of pace and is through his defensive shot early. Ball hits his back leg and the umpire raises his fingers swiftly for the lbw. Rohit discusses with Dhawan before choosing to review. Replays show that the ball is clipping middle stump, so it's 'umpire's call' on the wicket and therefore Rohit must walk back. India retain their review though"
"full on off, and angling away. Tapped towards cover"
"full, rolls his fingers over this ball. Lands on middle, and pushed back past the bowler"
"full, on leg, and he uses his feet to meet the ball. Crunched back to the bowler"
"length ball on leg stump, and he comes down the wicket again to tap it past the non-striker"
"full on middle, and flicked off his pads to midwicket for a quick single"
"full, on middle, and he caresses a drive, but straight to mid-off"
"angling into his pads, and he swivels before flicking to deep backward square"
"back of a length, on leg stump, and flicked off his hips to deep backward square leg"
"length ball, outside off, and he walks towards the ball before <B>crunching</b> a square cut to the point boundary"
"length ball outside off, and he checks an attempted drive. Ball rolls away to cover"
back of a length on middle. Walks across the stumps and fended back
"<B>through him!</b> Fullish, outside off, and he presses forward to drive. But the ball goes between the bat-body gap, and into the keeper's gloves"
"back of a length, on leg stump, with the pace taken off. Dhawan defends it into his body, before the ball rolls away. They scamper across for one with the bowler looking to attempt a run-out"
"full, on off stump. Looks to defend, but the ball hits his outside edge before rolling away to third man"
"back of a length, on middle stump. Another slower ball. Dhawan knocks it down with soft hands and calls towards Rahul for a quick single"
"back of a length, on off stump. Rahul stays on the back foot before defending it away"
"<B>nearly chopped on!</b> Length ball, outside off, and he shapes up to cut but the ball stays low. Under-edged towards Mushfiqur"
"full, angling in, and worked off his pads to the leg side for a quick single"
"back of a length, on leg stump. He rides the bounce before turning it behind square for a jogging single"
"<B>extra bounce</b> this time! Back of a length outside off, and Dhawan wants to flay this over point, but can't make any connection"
"<B>inside-edged!</b> Full, outside off, and he prepares to drive, but it takes an edge onto his pads"
"back of a length, outside off, and he muscles a cut in front of square. Fielded by cover, but can't stop the single"
"fullish, outside leg stump. Guided with soft hands to the leg side before they scamper across for one"
"full, outside off, and the attempted square drive flies off his outside edge to the backward point boundary for four. Much needed for India"
"full, on off, and flicked to midwicket. Minimal footwork from Rahul"
"length ball, outside off, and punched square to cover point"
"length ball, on off, and angling in. Bends his knees and then uses his wrists to successfully flick a shot off his hips over square leg for a boundary. <B>Sight for sore eyes</b>"
"full, on off, and he goes leg-side once again. Lifts a shot off his toes, but it lands short of the fielder at deep midwicket"
"back of a length on off, cramping Dhawan for space. Comes down the wicket but mistimes it back to the bowler. Dhawan coming down the wicket to create some pace"
"full, on his toes, and worked off his boot to deep backward square leg. <b>End of Powerplay: 35 for 1</b>"
"full outside off from around the wicket. Turning in, and driven to cover"
"half-tracker, wide outside off, and Dhawan tries to attack. Flat-bats a shot to midwicket"
"<B>soft dismissal!</b> Length ball, outside off and turning away. Rahul looks to cut but it hits the bat near the bottom half. Eventually, he checks the shot, and it lobs in the air for a simple catch at short cover"
"full outside off, and his attempted drive is sliced over point. Lands short of the fielder in the deep"
"arm ball, angling into his pads. Worked off his legs to deep backward square"
"<B>going, going, gone!</b> Full, outside off and turning away. Iyer gets to the pitch of the ball and then beautifully lifts a six over wide long off to end the over on a high"
"full, outside off and angling further away. Driven to deep extra cover"
"full, outside off, and he's through his drive too early. Mistimed to cover"
"length ball, outside off, and tapped to point for a quick single"
"<B>played fine!</b> Length ball, on his hips, and simply uses his wrists to play a deft shot between keeper and short fine leg"
"full on off, and tapped away to the vacant region near deep point"
"length ball, outside off, and he sticks his bat out to guide a shot to point"
"full, on off, and he tries to work it leg-side but a leading edge very nearly carries to cover. <B>Dhawan lucky!</b>"
"full toss on off, and he slices an attempted slog over the bowler's head. Lands well short of long-off. Iyer will consider himself lucky since it wasn't called no-ball for height. Could've been out there"
"good length, outside off, and he mistimes a cut"
"full, on leg stump. Flicked to square leg, and stopped by Fizz by diving"
"full, outside off. Tapped away to cover"
"<B>clobbered!</b> Length on off, and he plants his front leg towards the pitch of the ball before hammering a shot over the bowler's head! Take that"
"slower ball, full outside leg stump. Worked away to deep backward square"
"length ball, outside off, and punched to cover for a quick run"
"length ball, outside off, and nudged past the non-striker to long on for a single"
"back of a length, on middle, and pulled along the ground to deep midwicket"
"<B>finds the gap!</b> Full toss, seaming into his toes, and he drills a whipped shot between wide long on and deep midwicket"
"length ball, outside off, and cut sharply to deep point. Looked like four, but the fielder does well to intercept"
"length ball outside off and spinning in, cuts it towards deep point"
