"good length, 133kph, wobbling across the left-hander and he leaves it alone"
"137kph, good length angled across, he leaves it alone again"
"141kph, good length on off, he drives but gets a thick inside edge that rolls to forward square leg"
"135kph, good length shaping away from Khawaja and he leaves it watchfully"
"<strong>play and miss</strong>, 140kph swinging away and bouncing past the edge as he drives on the up"
"good length, 138kph, angled across and he leaves again"
"good length wide of off, 131kph, he leaves"
beaten prodding at a good length ball outside off that holds it's line wide of off
"<strong>caught behind!</strong> Finch undone again by a cracker! Good length wide of off, Finch is worried about it coming back, he pushes forward, it hits the seam and nips away, catches the edge and an easy catch for Dhoni! What a delivery. Seam and bounce!"
"142kph, fuller length, he leans into a drive through cover-point, <strong>there's a mix up coming back for the third run!</strong> But they work it out and get home easily in the end. Lucky the throw was a little slow coming back. Both men stopped in the middle of the wicket for a moment"
"135kph, back of a length outside off, he's back and across and defending into the off side"
"138kph, good length, pitching outside leg, he's back and hit high on the pads and it rolls away to point"
"139kph, good length, top of off, he defends off the thick inside edge to midwicket"
"141kph, good length, top of off, he is forward and defending off a thick inside edge onto pad"
"139kph, angled down the leg side and rightly called wide"
"141kph, back of a length outswinger, he leaves and it swings after it passes the batsman causing Dhoni some issues, he fumbles but at not cost"
"137kph, good length fifth stump line, he leaves this alone wide of off"
slightly over pitched and he just leans into a glorious straight drive past mid off! Supreme timing! Great shot
"fuller outside off, he drives again but mistimes dragging it to midwicket off the inside half of the bat"
"136kph, back of a length, he's up on his toes punching to mid off"
"140kph, dragged down the leg side, he misses out glancing but it's a wide"
"<strong>swivels on a pull shot!</strong> Too short, into the ribs and Khawaja swivels on his back foot and pings a pull shot backward of square. Too easy for a player of his class."
"145kph, fuller on off, he clips this neatly against the angle but straight to mid on"
"144kph, over-pitched outside off, he drives fluently but straight to cover"
"143kph good length outside off, he mistimes a drive to cover"
"141kph, good length angled across, he drives inside out to cover-point on the circle"
"135kph, good length, outswinger, he's watchfully leaving this alone"
"back of a length, he is back and across and defending"
"136kph, good length, fifth stump line, he leaves this alone again outside off"
"141kph, good length well wide of off and again he watches it go past without offering"
"140kph, good length, extra bounce nipping back he gets an inside edge into the groin and he crumples to the ground. That would not tickle"
"good length, 140kph, outswinger way wide of off but inside the guideline, Stoinis leaves"
"143kph, fuller length outside off, he leans into a drive to mid off"
"fuller outside off again, he frees this arms and drives firmly but straight to cover again"
"a <strong>waft and miss</strong> wide of off! It was 140kph, good length but wide, he tried to late cut with limited footwork and misses"
"<strong>big swing and miss</strong> driving on the up. Good length, angled in, bolt upright seam, it just shapes away late as the bat flashes at it"
"143kph, good length, top of off, he's squared up on the crease defending to point"
"138kph, back of a length outside off, he's back and opening the face to run this to third man for a single finally"
"<strong>beaten</strong> by extra bounce outside off! This was back of a length, he set up to cut and then it kicked up off a length and it bounced over the edge"
<strong>beaten again</strong> by extra bounce outside off. Again he shaped to cut and again it bounced over the edge as he was surprised by the bounce
"fuller length angled into off, he clips this nicely but straight to midwicket"
"134kph back of a length wide of off, he late cuts, glides it down to third man"
"141kph, good length, fourth stump line, he just defends nonchalantly to cover"
"136kph, back of a length, wide of off, again it kicks from a length but Stoinis lets it go"
"<strong>beaten</strong> by a superb delivery! It angled in, hit the seam, shaped away, he was squared up in a tangle as it went past the edge"
"<strong>glorious drive on the up past mid off!</strong> Wonderful stroke. Good length, but a firm stride forward got him in a great position to flow the hands through the line and he placed it perfectly"
"<strong>beaten</strong> again. Great comeback. Good length, outside off, angled in and shaping away, he defends on the walk but is beaten comprehensively"
"short and wide, he cracks a cut shot and Jadeja makes an unbelievable diving save! One handed save to prevent four runs."
"slices a square drive<strong> in the air </strong>but in the gap at point! It races away. Not well timed, it was miscued, sliced off the outside half of the bat but it found the gap"
"<strong>beaten again!</strong> Superb from Bumrah. Back of a length, angling in, hitting the seam and climbing away past the groping edge"
"this might have slipped, way wide out of the hand swinging away"
"good length, outswinger, well wide, Stoinis happy to leave it alone"
"good length, wide of off, shaping away, 123kph, he leaves again"
"122kph, good length outswinger, this climbs off a length, he raises the bat and lets it go again"
"short and wide and he cuts this easily through the gap at backward point! It was only 119kph, wide and a gift that Stoinis put away with ease"
"slightly fuller and again wide of off, he is not tempted to play again"
"122kph, good length outswinger, wide of off, he leaves this alone again"
tossed up and he's advancing to the pitch and driving to long off
"tossed up on off, he skips out and chips a drive in the air briefly towards long on with the turn"
"he slips out and launches this straight of long off! Lovely footwork to get down to the pitch, he freed the arms and whacked it straight. Lovely strike"
"shorter length, he's back and punching to cover"
"he charges and gets a thick inside edge, <strong>just past leg stump</strong>! It runs fine for a couple"
"he dances early, the length is shorter, it dropped on him, he just thrust the pad and bat together to defend"
full toss that swings wide of the guideline and is rightly called
"120kph, back of a length wide of off, he's up on his toes punching off the back foot straight to cover"
"short and wide, 121kph, he cuts firmly but straight to deep point"
"122kph, this kicks off a length, he defends with hard hands and it flies off a thick edge through point to the sweeper"
"short and wide and he cuts hard, this time finer, past backward point and it races to the rope! Very good placement. He waited beautifully for that"
"121kph, good length outswinger, outside off, he is happy to leave"
"124kph, short and wide again, he cuts hard but straight to backward point this time"
"shorter on leg, he's back and whipping this through square leg to the sweeper"
"looped up outside off, 78kph, he is happy to leave again"
"tossed very high and full, he hammers a drive hard to straight long on and the fielder is stretched on the rope"
"skips out to a wider ball, is forced to adjust and push it through the gap at cover-point"
"tossed up outside off, he drives with ease to long off"
"good length, a hint of spin, he's back and defending awkwardly to cover-point"
"118kph, shorter length, fourth stump line, he cuts to Kohli who is in tight at point"
"short ball, it sits up and he cracks the pull shot through midwicket! A freebie from Shankar and he smoked it through midwicket"
"outswinger way wide of off, past the guideline and not called! Stoinis is furious"
"121kph, full outswinger, floated up and Stoinis hammers a drive straight of mid off! Hit with such power and disdain! He was filthy with the non wide call and took it out on the ball"
"fuller and wider, he drives firmly to deep cover-point"
"short on the hip, he flicks this away easily to deep backward square"
"tossed up, he reaches out and drives to cover-point"
"good length outside off, he pushes gently back to the bowler"
<strong>brilliant reverse sweep!</strong> What a shot! he reverse swept a length ball and hammered it behind point! Sensational skill
"tossed up, 86kph, he drives back to the bowler"
"floated up outside off, hint of spin, he mistimes a drive back to the bowler"
"shorter length, he's back and working this through square leg to the sweeper"
"looped up wide of off, he sits back and late cuts to backward point"
"slider way wide of off, he misses out late cutting"
"tossed up outside off, he drives back to the bowler"
"fired down the leg side, Dhoni can't glove it cleanly, they run two, it's not called wide!? It's runs! He didn't touch that"
"short and wide, he cuts and gets a edge off the toe that flies fine to third man for four!"
"he drives a full delivery to cover, and Kohli misfields to allow a single"
"fired into off, 92kph, he's back and defending"
"shorter length, he's back and punching firmly to long off"
"angled into leg stump, he's back and punching to midwicket"
"shorter length, he's back and mistiming a punch off the back foot"
"tossed up on off, he gently pushes this on the front foot to cover"
"90kph, good length on off, he sits back and defends to cover"
"flighted, outside off, and he drives it towards backward point"
"straight ball, tossed up at middle stump, 79kph, and he plays it away to the onside towards square leg"
"fired in from wider of the crease, 86kph, and he backs away and drives, but fielded well by Kohli at short cover"
"tossed up, and he drives it to the right of Kohli this time, towards extra cover"
ooh...proper side of the arm ball. He goes back and defends from the crease
"another low ball, slung towards leg stump, and he defends towards short midwicket"
"length ball, coming back in, and he defends towards short midwicket"
advances and nurdles the ball towards midwicket. Sent back by the non-striker
"length, outside off, and he drives. It is half-stopped by point"
"length, straight at off stump, and he goes back to defend"
defends a length ball on off stump
"length ball, strays on to the pads, and he can nudge this away towards square leg"
"low-grubber, and he advances and smacks it straight back down the wicket, taken by the bowler. The Indians want to appeal this. The umpires confer...<b>the soft signal is not out</b>. He came down the wicket, and smacked it straight into the ground, actually. Will stay not out"
"strays down the pads towards leg side, and he can swat this away towards fine leg"
"flat ball, and he drives it down to long on"
"low release again, as the ball angles in outside off, and he goes back to punch it towards extra cover"
"length ball, angles in, and he drives it back to the bowler"
"length, straighter, and he drives it towards long off, and Jadhav dives to his left to stop this"
"length, he goes back to cut, but cannot beat point"
"fuller, and he drives it with the turn towards long on"
"length, and he goes back and punches it to long on"
"<strong>delicate!</strong> Length ball, and he presses back and cuts it towards short third man"
"fuller, and he drives it towards long off"
"<strong>good ball!</strong> Turns a bit extra after pitching on a good length outside off. He was committed to looking to play this towards long off, but the turn takes it past the inside edge. Bounces over off stump, luckily for Khawaja"
"<strong>Jadhav strikes!</strong> A more conventional high release from Jadhav, and it is a half-tracker really. Stoinis looks to take full toll and whip it away through the midwicket region, but cannot clear Virat Kohli at short midwicket. Jadhav, and his Midas touch, strike again for India"
"flatter, straighter, and he drives it past the bowler towards long on"
"flighted, more outside off, and he chops it away towards point"
"flatter, straighter, and he drives it down towards long on"
"goes back to a length ball, and he punches it towards point"
"flighted, outside off, and he punches this towards extra cover. A little <strong>quicker at 93kph</strong>"
"length, and he flicks it towards midwicket"
goes back to a length ball and punches it back down the pitch
"flighted, outside off, and he drives towards cover. Missed by the fielder inside the circle, and that allows them to come back for the second"
"length ball, and he drives it back to the bowler"
"length ball, and he pushes it back to the bowler"
"fuller ball, and he looks to flick it away, but <strong>smacks it straight into his boot</strong>. It lifts up on the off side, but lands well short of Jadeja"
"tossed up, outside off, and he drives it towards cover"
"short, and he cuts it furiously, but cannot beat point"
"short, and he goes back in trying to pull, but gets no timing on it. Trickles away to short midwicket"
presses forward to defend a length ball
"flatter, bowled from wider, and he is able to nudge it away towards long leg. <strong>That brings up 50 for Khawaja</strong>. What a good knock this has been. Rode his luck early, but batted fluently since"
"length, and he punches it off the backfoot towards deep midwicket"
"length, turns back in from outside off, and he punches it to short cover"
"conventional leg-break, turns back in from a length, and he drives it back to the bowler"
"slow turn, back into him, and he plays it late to drive it down to long on"
"turns away from a fuller length, he plays it from the crease, but cannot time a flick right"
