"a juicy half-volley outside off, Rohit just leans into it and creams it through covers, off the mark with a boundary"
"pitched up again, Rohit comes forward and pushes it gently towards mid-off"
"too full outside off, looks to squeeze it out fine, misses"
"length ball on middle and leg, defended from the front foot"
"fuller but way too outside off, Dhawan ignores it"
"length ball on middle and leg, tucked away towards square leg"
"length ball around off, punched square off the wicket, beating the backward point fielder and 50-run stand - off 54 balls - comes off with that four"
"length ball on middle and leg, tucked away towards square leg"
"length ball around off, defended towards covers this time"
"almost dabbed on to his stumps, a length ball around off, Rahul looks to defend with soft hands, off the face of the bat and onto the pads"
"length ball around off, looks to push towards covers, an inside edge towards square leg"
"fuller outside off, bowled from wide of the crease. Rahul looks to drive through extra cover. Gets a thick outside edge but does well to open the face of the bat so that the ball goes to the right of short third man"
length ball but sliding down the leg side
"fuller around off, pushes it towards the sweeper cover from the front foot"
"fuller on the stumps, driven back towards the bowler"
"length ball around off, comes forward and defends it towards cover"
"length around off, defended again on the off side"
"short of length, Dhawan rocks back and pulls but cannot get the timing right. Short midwicket makes the stop"
"shortish in length, and slanting down the leg side, and he whips it along the ground towards fine leg"
"down the leg side, and he helps it along towards fine leg"
"length, slants into him, and he defends towards square leg"
"down the leg side, and he places this to the left of fine leg. Just a little roll of the wrists, and he knows he has placed this well enough. Top shot!"
"drives a length ball, leaning forward. It eludes the grasp of cover, who makes a half-stop. Easy single"
"cutter, around his pads, and he whips it off his pads towards fine leg"
"floated up to middle, and he sweeps this hard. Cannot get it past short fine leg"
"length, angles across him before it straightens, and he blocks it"
chips down the wicket and tries to flick a length ball away. Cannot beat Finch at mid-wicket
"full ball, down the leg side, and he plays a little paddle sweep fine enough. Easy pickings, and bad ball!"
"slower, around off stump, and he nurdles it around the corner. Man at deep backward square leg has to run around to his left and pick it up near the long leg boundary, and they come through for the second"
"length, and he plays this towards mid-off. He sets off, and then stops. <strong>Rahul stops after coming a few steps down</strong> the track. Dhawan can regain his composure and recover ground before the throw comes in at his end."
"short, and he goes back and cuts this hard. Gets it past point, but the man at the deep point fence is able to cut it off"
"floated in from deeper behind the popping crease, and he whips it towards mid-wicket"
"full, wide of off, and he slaps this hard towards the sweeper at deep point"
"full, around leg stump, and he looks to sweep. Cannot place it beyond short fine-leg"
"down the leg side, and he looks to sweep. Close to being called wide, but it might have just nicked part of his leg"
"wrong 'un, and he goes back and punches this towards long-on"
"length, turns back in from outside off, and he tries a delicate late cut. Cannot beat short third man"
"fuller, wider, and he runs it down towards deep point with a little flourish of the wrists. Fielded by deep backward point, away to his right"
"length, around off and middle, and he whips it away but straight towards square leg"
"length, and he presses forward to drive it back towards the bowler"
"steps out, and looks to slog this down the ground. Runs off the inner part of the bat and runs along the ground to long-on"
"length, and he presses forward to defend this. Runs towards point, and he comes four-five steps down the wicket before being sent back"
"length, down the leg side, and he whips it away towards long leg. <strong>That's 50 for Dhawan!</strong>"
"length, driven down towards long-on"
driven back to the bowler
slogs a fuller ball away towards deep mid-wicket. Does well to keep it well to the right of deep backward square
"fuller, and he stretches forward to drive this down towards long-off"
"length, and he drives this towards cover"
"length, and he shuffles across to whip this away. Misses out on contact"
"<strong>dropped</strong>, but what an effort! Full ball, and he slaps it away low towards mid-wicket, where Warner dives to his right. Gets his fingers to it, but cannot hold on"
leans back and punches this towards the sweeper at extra cover
"length, and he moves around the crease, before tapping this towards short third man"
"fuller, a touch wider, and he steers this past point towards the man at deep point"
"flatter, straighter, and he goes back and punches this towards long-on"
"length ball, just around off, and he looks to whip this towards mid-wicket. Miscues a touch, but it goes along the ground towards long leg"
"full, and he drives this back towards long-on"
"length, and he comes down the wicket and punches this back down the wicket. Fielded by Zampa away to his left"
"drives back towards the bowler, who stops it well to his right"
"wrong 'un, and he flicks this towards deep mid-wicket"
"slower, outisde off, and he punches this towards deep point, opening the face of the bat, to retain strike"
"length, and he hangs back to punch this towards point"
"goes back to punch a ball that was fired in quicker, towards fine leg, and he misses out. Hits him too high on the pads though"
"tries to run another one fired at his pads towards fine leg, but short fine leg keeps it down to just one"
"length, and punched towards sweeper cover"
drives a length ball towards cover
"length, defends off the back foot"
"length, a bit of width outside off, and he goes back to punch this towards deep point"
"fuller, and he drives this hard back down the pitch. Eludes Zampa, perhaps just scraping his fingers as it goes along. Allows long-on to cut this off"
"floated around leg stump, and he sweeps this towards long leg. Well done by the man at the deep backward square leg fence, moving away to his left"
"length, and he defends towards point"
"short, quicker, and he whips it with the turn towards deep backward square. Some hard running fetches the batsmen two"
"full, and he looks to hit this hard down the ground, Cannot get under the ball as he would like, and ends up driving it to long-on"
"length, and he defends this towards point"
"length, and he stretches forward to drive this towards sweeper at cover"
"down the wicket, and chips this over the long-off fence. Use of the feet the key, as the line of the ball was wide, but all he needed to do was clear the infield, with the man stationed at mid-off"
tapped away towards square leg for a quick single
"chips down the wicket, and drives a length ball towards long-off"
"length, and he shuffles across to defend this right at the crease"
"fuller, just around off, and he drives this hard towards sweeper at cover"
"length, and he slaps this towards deep mid-wicket. On the bounce towards the fielder in the deep"
"shorter, and he goes back and drives it back towards the bowler"
"length, driven back towards the bowler"
"this is interesting. The ball goes through Rahul, looks to have taken a little tickle, and then Carey comes up with a good take. Australia appeal but the umpires refer this to television. <strong>The soft signal is not out!</strong> It bounces on its way through to Carey. Shall stay not out"
"length, driven out towards sweeper cover"
"fuller length, and he plays a gorgeous drive, just to the left of mid-off. Cummins fields and has a shy at the non-striker's end. Just misses, though Rahul was well in"
"short, scrambled-seam from the look of things, and he plays it towards point. A slight misfield, and the ball does go wide enough to allow a run to be pinched"
"length, punched towards deep point"
"slower ball, fuller, and he drives this towards mid-on"
"short ball, slower through the air, and he slaps this towards deep mid-wicket"
"length, and he opens the face of the bat to run it towards deep point"
"<strong>GONE!</strong> Chips a length ball in the air, just doesn't get to the pitch of one floated around off. Perhaps gripped a bit on the pitch too, and he just drives this straight to Steve Smith at cover. Loud cheers, as the crowd prepare for Virat Kohli"
"drives hard towards long-off, with a good forward stride in towards the ball"
"length, down the leg side, and he sweeps, and again plays it straight to short fine-leg"
"length, and he tries to flick this. Off his pads, towards short fine-leg and they quickly switch ends for a leg-bye"
"length, and he stretches to drive towards cover"
"fired in flatter, and he goes back and drives this towards long-on"
"length, and he taps this towards point and sets off. There's a shy at the striker's end, and Dhawan just about makes it! No direct hit, at any rate"
"fuller length, and he whips this away towards long leg. One bounce to the fielder stationed there"
"full ball, wide of the off stump, and Kohli fails to make contact as he looks to swipe it away. Within the tramlines"
"length, and he drives this towards sweeper cover"
"<strong>Dhawan goes!</strong> Must have been a change of pace, because Dhawan got that nowhere near where he wanted to play it. Just looks to flick it away, and the outside edge carries it towards cover. Ashton Agar runs in from mid-off and takes a good, diving catch away to his right. <b>The set man is gone, as the bowling change makes a difference immediately for Finch!</b>"
"reaches out to a length ball around off, and runs it down towards third man"
"wrong 'un, down the pads, and Kohli whips it away towards deep backward square"
"length, flicks it away towards mid-wicket"
"length, and he pushes this towards long-off"
"length, driven towards sweeper cover"
"length, strays a touch down the pads, and he can flick it towards square leg"
"flighted, around off, and he drives this towards sweeper cover"
"dug in short, and Iyer ducks out of the way. Called wide for the length"
"length, driven back hard towards Cummins, who stops it with his right hand. Had Kohli scrambling, just in case that had gone back to the stumps at the non-striker's end"
"length, defended on the off side"
"length, bowled at 145kph, and he defends this from the crease"
"length, played away towards deep square leg"
"length, just runs off the outside edge as Kohli has a nibble at it. Evades slip, and goes along the ground down to third man"
"short, well-directed, and he weaves away to avoid this one"
"very short ball, and <strong>gets the right treatment</strong>! Rocks back, and swings this over the long leg fence. Just went over, in the end, but good enough to fetch half a dozen"
"he's gotten his revenge! <strong>Kohli falls to Zampa again</strong>! Driven hard, to a ball that was floated around off, and he just couldn't keep it away from Zampa, who takes a sharp chance and then punches the air. Important breakthrough for Australia at this stage, as it exposes the relatively soft underbelly of the Indian batting, with a good way to cover in this innings"
"tossed up around off, and Pant comes forward and smashes this googly through covers"
"fuller around off, nudges it back towards the bowler"
"length ball on the stumps, stays back and turns it on the leg side"
"fuller on the stumps, driven to the left of the bowler for a single to long-on"
"fuller around off, punches it back towards the bowler"
"length ball on middle and leg, tucked away towards deep square leg"
"<b>a short one to put Iyer in a tangle.</b> Was on middle and leg and Iyer found himself fending at it in an awkward position, a single as the ball drops on the leg side"
"length ball at the stumps, flicked towards backward square leg"
"<b>and the move to bring Starc back has worked.</b> Don't think it was a special delivery though, a length ball angling away, Iyer pushes away from the body and gets an outside edge, a simple catch for Carey behind the stumps"
"goes for the yorker, just outside off. Jadeja jams his bat at it, but the ball hardly goes anywhere. He was looking to run a single but Starc was quick in his followthrough to prevent it"
"length ball outside off, goes for the cut but cannot beat short third man"
"a touch fuller and flatter outside off, left alone"
"a googly, length outside off, cuts it towards backward point"
"low full toss outside off, drives it towards wide long-off"
"another googly. Wide outside off, lunges forward and pushes it towards covers"
"a full toss outside off, Jadeja works it towards long-on"
"length ball around off, comes forward and blocks"
"fuller on the stumps, flicked but cannot beat short midwicket"
"length ball outside off, left alone"
"slower one at 128.8kph, length outside off. Jadeja comes forward and pushes it into the covers"
"144kph, attempted yorker but down the leg side, given a wide"
"gets the yorker right this time, but Pant manages to get some bat on it, an inside edge onto the pads. An appeal for lbw but they run a single to fine leg"
"another attempt for the yorker but this time Starc ends up bowling a full toss at the stumps, pushed back towards the bowler"
"length but down the leg side, Pant looks to sweep it fine but misses"
"length ball at the stumps, punched towards short midwicket from the back foot"
"length ball at the stumps, goes back but mistimes the pull towards short fine leg"
"length ball at the stumps, flicked towards short midwicket"
"length ball on the pads, flicked towards deep-backward square leg"
"fuller, angled across the batsman. Jadeja goes down and slog sweeps it over deep midwicket. For a moment it looked like the fielder at the boundary had a chance but it kept sailing and cleared him comfortably"
"length ball at the stumps, flicked towards square leg"
"length ball around off and middle, turned to the leg side"
"short of length outside off, stays back and dabs it towards third man"
"length but way outside off, Jadeja lets it go through to the keeper"
"short of length outside off, Jadeja just steers it behind point, Zampa with the desperate dive to his left at third man, he gets his hand but Starc's pace means it's travelling way too fast for him to stop it"
"length ball on the pads, flicked behind square on the leg side"
"fuller and wider outside off, left alone"
"length ball around off, punched back towards the bowler who fumbles. Jadeja was looking for a single but the mid-on fielder was quick to tidy it up"
"length ball on the pads, too quick for Jadeja to pull it, ends up dabbing behind the stumps"
"flatter and quicker at the stumps, flicked towards short midwicket"
"length ball on the pads, misses the pull and is hit on the pads"
"gives himself some room and goes for the pull, the ball lobs towards short midwicket, Jadeja was looking for the run but Pant wisely sends him back"
"and that's a maiden. Length ball at the stumps, punched towards extra cover"
"length ball outside leg and angling in, Pant misses the flick and is rapped on the pads. An appeal for lbw but Cummins realises it had pitched outside leg"
"fuller and wider outside off, pushes it towards covers"
"fuller but down the leg side, clipped towards fine leg"
"length ball around off, stays back and defends towards extra cover"
"length ball at the stumps, gives himself room and looks to go over the top with both mid-on and mid-off inside the circle. Mistimes though and it bounces it towards mid-on"
"short of length outside off, dabs it towards the left of the third man, and he is sprinting back for the second. <b>A direct hit and they are checking upstairs</b>. Richardson is the fielder but Jadeja was dragging his bat and was well inside"
"short and down the leg side, Pant goes for the pull but only a single to fine leg, missed out there"
"length ball angling across, looks to punch off the back foot, gets beaten"
this time connects the punch and scampers back for the second as the ball goes towards sweeper cover
"fuller on the stumps, pushes it towards long-on"
"short of length down the leg side, once again pulled towards fine leg"
"length but room outside off, Jadeja waits for it and cuts it behind point for four"
"fuller around off, drives it towards covers"
"fuller and wider, drives it towards sweeper cover, the bottom hand comes off the bat"
"short of length around off, gets on his toes and drops it on the off side for a quick single"
"play and a miss. A length outside off, Pant looks to smash it over extra cover but loses his shape, fails to connect"
"length ball down the leg side, goes for the pull but cannot middle it, the ball bounces to the right of Carey"
"length ball down the leg side, Jadeja looks to flick it fine but misses. Called a wide"
"length ball around off, opens the face of the bat to run it towards third man, <b>200 comes up for India</b>"
"length ball on the pads, misses the flick but hares down to the other end for a leg-byw"
"102kph, uses his feet and hoicks it over deep midwicket, all the way for a six"
"a full toss this time, 105kph. Slapped towards deep midwicket"
"another full toss, 102.7kph. Jadeja misses out. Finds short midwicket"
"fuller on the pads, clipped towards midwicket"
"103.1kph, walks towards the bowler once again and absolutely drills it between deep midwicket and long-on"
"length ball at the batsman, was a knuckle delivery, bounces extra as well. Jadeja was looking to run it down towards third man but the ball hits near the shoulder of the bat and an easy catch for Carey"
"fuller outside off and absolutely smoked towards deep cover, there is a sweeper though"
"slower length ball outside off, opens the face of the bat for a single to third man"
"fuller around off, flicks it towards mid-on"
"short of length outside off, goes for the pull but cannot middle it, lobs in the air but falls well short of mid-on"
"short of length outside off, cuts it towards sweeper cover for one"
"fuller on the pads, clipped behind square leg"
"a short one hurries onto the Pant who goes for the pull, gets a top edge onto the helmet and it lobs towards point. An easy catch but umpire Shamshuddin is unmoved as everyone looks towards him. Meanwhile, the batsmen are sneaking in single, no direct hit but then the umpire raises his finger. Pant departs after a bit of drama"
"length ball on the pads, flicked behind square leg"
"fuller around off, drives it aerially and just to the left of extra cover, neat connection though and he gets four"
"short but down the leg side, pulls it fine for another boundary, crucial runs these"
"short of length at the batsman and another good short, pulled towards in front of square leg, keeps the strike with that single"
"<b>dropped</b>. A full toss at the stumps and lofted towards long-on, not from the middle of the bat. Richardson charges in, a low chance but should have been taken, slips through his fingers"
"<b>Michael Gough gives it lbw.</b> Shami though wants to review it. Has to. A yorker from around the wicket, Shami misses the flick and it hits him right on the shoe. No bat involved but looks like it was going down. Replays show the impact was in the line of the leg stump but <b>the angle would have taken it down</b>. Shami survives"
"another attempted yorker, just outside off this time, Shami looks to drive but misses"
"fuller at the stumps, Shami gets his bat on it this time, driven towards sweeper cover"
"<b>nails the yorker</b>, it was just a matter of time, Shardul fails to get anything on it and the off stump has been knocked out from its groove. The fact that Shardul was looking to play across the line didn't help either
t"
"a low full toss around off and middle, flicked towards deep square leg"
"length ball in the channel, looks to defend but ends up playing inside the line"
"length ball on the pads, flicked towards deep midwicket"
"length ball at the batsman, a bit of extra bounce as well. Defended from the crease"
"length ball at the stumps, backs away and goes down the ground. Fails to middle it as it goes over the umpire's head"
pushed towards covers for a quick single
fuller outside off and Shami backing away made it look wider than it was. No connection as he tries to reach out for it
"fuller outside off, drives it towards deep extra cover"
"fuller outside off, looks to go over covers by giving himself room. A thick outside edge towards third man"
"fuller outside off, pushes it towards cover"
"fuller outside off, pushed towards extra cover"
"fuller on the stumps, swiped towards square leg"
"142kph, gets the timing right. Goes for the yorker but ends up bowling a full toss, hits it through covers for four"
"slower length ball outside off, looks to push on the off side, misses"
"length ball outside off, steered towards third man"
"short of length at the stumps, Shami back away and pulls it towards deep midwicket"
"slower length ball, backs away and tucks it towards midwicket, Richardson chases himself but Shami is charging down for the second. The throw is at the wrong end and there is enough time for Shami to retrace his steps"
"length ball outside off, backs away and looks to slog, misses"
"short of length outside off, gives himself room and looks to smash over extra cover, beaten again"
"fuller ball around off, Kuldeep makes some room and steers it through covers for four"
fuller but way down the leg side
"length ball on the pads, clipped towards fine leg"
"fuller at the stumps who backs away and pushes it towards long-on, <b>250 comes up for India</b>"
"a length ball around off, Kuldeep backs away and smashes it over the bowler's head, gets a boundary"
"fuller around off, squeezes it out on the off side and sprints to the other end"
"<b>a direct hit from Smith</b> and Kuldeep has to go back. Fuller outside off, Shami steered it towards backward point and set off, Smith had all the time to nail the direct hit and he does"
"length ball at the stumps, backs away and looks to smash across, gets a top edge that goes high and behind the stumps, Carey positions himself under it as it comes spiralling down, the ball pops out of his gloves but he does well to cling to the rebound, between his chin/neck and the glove"
"length, just around off, and he punches this towards cover, where substitute fielder Manish Pandey stops it"
"length, a bit of nip away, and takes the <strong>outside edge</strong> as he looks to drive. Runs along the ground towards third man"
"bit of swing, but width on offer, and he swings this through the point region. It just about makes it to the fence."
drives this firmly back towards the bowler
"length, a bit of movement back in, and he defends with a slight forward press"
"fuller, straighter, and he drives this to mid-on"
"length, but a bit too much width. Warner leaves, and Rahul has to scramble away to his left to collect this in front of first slip"
"shorter, and he looks to flick this away. Off his pads, and pops up around square leg. They pick up a leg bye before the fielder can bring it in"
"length, and he defends this incoming ball towards point"
"shorter, and he goes on top of his toes to ride the bounce. Pushes this through the cover-point region, and picks up two before Pandey can pull it back in"
"length, jags back in from outside off, and Finch leaves it. Trusts the bounce on this surface, but <em>that wasn't far away from the top of off</em>!"
"length, a hint of movement back in. Finch wants to press forward to defend, and the inward movement makes the bat skew as he blocks"
"strays down the pads, and he can whip it off his legs towards long leg. Wants two, but has to settle for one as the fielder converges quickly from fine leg"
"inswinger, but he stretches and smashes this through covers. <strong>Top shot from Finch!</strong> A short movement forward with his front foot, and then just going with the shot as he would normally do. It's been a mode of dismissal exploited by India in the past, but not this time"
"strays down the pads with a fuller ball, and he can flick it away towards long leg"
"full, wide, and he smashes this hard through cover, but the fielder there is quick to cut this off"
"length, nips back in a touch, and he defends from the crease"
"<strong>ooh, a beauty!</strong> Like a very fast off-break, this pitches around off, and then moves away in the air. Warner half-stretches forward to defend, and sees this whizz past his outside edge, through to KL Rahul behind the stumps. Remember again, no Pant"
"length, around off, and he drives this towards point"
"shorter, a bit of shape back in, and he cuts this towards point"
"<strong>gorgeous!</strong> The length is good, but not as full as what you would consider ideal for the drive. There's a bit of movement back in, and with that Finch just throws his hands at it and strokes it through cover"
"hint of movement back in, and he uses that to nurdle this towards deep backward square leg. Hard running brings an easy two"
"short, and he hangs back and punches this through point"
"length, and he whips this towards fine leg. Off the pad, says the umpire"
"length, just around off, and he drives this back towards cover"
"length, around off, and he drives this between cover-point and point. Superb shot, with no chance for either fielder to get anywhere near it!"
"length, jags back in, and he looks to play this towards the on side. Off the pads, and going down leg, but drops towards square leg"
"length, driven back towards Shami, who picks it up on his follow-through"
"length, angles back into him, and he defends this towards cover"
"length, and he flicks it off his pads towards mid-wicket. There's a fielder there, Shikhar Dhawan, who misfields. Has to chase this all the way to the fence, and he's able to pull it back just in time to prevent four"
"gets the very first ball to jag back from around the wicket. <B>Strikes Warner as he misses that</b>. Was it missing leg, or perhaps too high? Eventually, there's no review from India"
"length, and he presses forward to defend this"
"fuller ball, a hint of movement back in, and Warner drives this towards point"
"short, down the leg side, and he chases it, and <strong>he's been given out</strong> caught behind! Warner reviews after a lengthy chat with Finch. This was a terrible ball actually, and deserved the proper treatment it <i>nearly</i> received from the batsman. Did he just get a feather on it, through to Rahul behind the wicket? No. Nothing on that on the broadcast. Warner stays"
"length, zips in from outside off, and he flicks it with the movement towards fine leg"
"length, movement away, and he drives. There's a wobble at cover by Manish Pandey, and that allows Finch to pick up runs"
"length, swing away, and he drives to cover"
"length, and he flicks this towards short mid-wicket"
"short, and he flicks this away towards deep backward square leg"
"length, jags back into him, and he whips this away towards square leg"
"length, punched towards cover"
"length, and he goes on top of the bounce and plays this towards point. Beats the man at point, Jadeja, diving away to his left, and then races away to the right of third man. <strong>Terrific shot again from Finch!</strong>"
"fuller, wider, and he plays over the line of this. Looks for the drive, but misses out"
"length, but width on offer, and he flogs this inside out. Not off the middle, but good enough to go one and two bounces into the extra cover fence. Off the outside edge too"
plays a length ball towards cover
"length, and he looks to go towards mid-wicket. Skews the bat and it goes off towards long leg. A bit of movement back in, nearly defeats him, but not enough"
"full, but too wide. Left alone"
"short, and he hops to ride the bounce and defend it"
"length, and he picks it early. Outside off, and he has swatted this way over mid-wicket. <strong>Big six!</strong> A bit of glove love from the captain, as Warner announces his arrival in this series"
"looks for the fuller ball, and overcooks it a touch. Some late swing in, but Warner covers it to play it out towards cover, all along the ground"
"length, around off, and he stretches forward to bisect the gap between mid-off and cover. <strong>Top shot again!</strong>"
"length, cut away towards point"
"short of a length, and some width, and Finch helps this along past point and cover-point. Super shot again, as the infielders are mere spectators at the moment"
"length, straightens after pitching, and he drives this towards mid-wicket"
"length, around off, and he steers this towards third man"
"length, and he runs this down towards third man, with an open face of the bat"
"fuller ball, a bit of movement back in, and he smacks this through extra cover. Just gets his feet out of the way, and that makes enough room for him to execute this shot to perfection!"
"slower ball, around off, and he taps this away towards point and picks up a quick single"
"length, outside off, and he runs this down to third man"
"length, and he punches this through covers. The man there is unable to stop it, but Kohli goes across from mid-off and saves two runs"
"short, but down the leg side. Warner lets this pass"
"slower ball, scrambled seam, but not much of a difference. Warner rocks back, and just pumps it inside out. Rasping cut over the infield, and there's no protection at the sweeper cover fence"
"length, angles in, and he plays it towards short mid-wicket"
"gets the leading edge, but this hasn't carried to cover! Wrong 'un, and he looks to play this with turn coming in, and ends up top-edging it, but it lands shy of Shreyas Iyer"
"sharp turn away from Warner, and he plays off the back foot. Cut towards point, and there's a throw at the non-striker's end that hits Kuldeep and goes off for an overthrow"
presses forward to defend
"ooh, another edge! Finch looks to flog one around off, and again goes off the top edge, and flies towards third man"
hit hard towards Kohli at cover
"wrong 'un, and he plays it late towards short third man"
"length, and he stretches forward to defend"
"length, a bit slower, outside off, and he drives this towards cover. Didn't come on to the bat at all"
"length, slants in, and he looks to flick this away. Off his pad towards short fine leg"
"length, and he presses forward to drive it back towards Jadeja"
"length, around off, and he has swung this wide of deep mid-wicket. All the way, and hits the boundary skirting on the full"
"short, and he goes back to cut this in front of square on the off side"
"length, turns back in, and he drives this off the back foot towards point"
"wrong 'un, and he goes back and punches this towards cover"
"fuller, and he has flogged this straight back over the bowler. Towards the long-on fence, and over it. It's the 100-run partnership"
presses forward to defend a length ball
"length, around off, and he drives this towards wide cover"
"turns back into him from outside off, and he plays this towards cover"
"short, and he moves into position swiftly and then pulls this in front of square. Really well controlled and placed"
"beats the outside edge. Length ball, and it bounces a touch extra on its way through, angling across Warner"
"short of a length, and he rides the bounce and whips it off his pads towards square leg"
"<strong>ooh, top ball!</strong> Shapes in from around off and middle, and cuts Finch in half. Moves enough to go over the stumps, and then swings late to go down the leg side. Beats Rahul too"
"back of a length, and he defends towards point"
"cuts back in from outside off, and he plays it towards square leg"
"skips down the wicket, and drives this towards long-off"
"length, comes back in, and strikes Finch on the pad and bat as he stretches to defend. A feeble appeal, as the impact would have been outside"
"length, and he goes back to cut. Misses out, and Rahul gets excited at the prospect of a caught-behind"
"straightens after pitching, and he goes back to play this towards short mid-wicket"
"fuller, and he drives this towards short mid-wicket"
"wrong 'un, and he goes back and defends this off the back foot"
