"full, inswinging attempted yorker, met on the full and tapped to mid-off with the full face"
"back of a length, slight angle into the corridor, sliced with a high elbow for a single to third man"
"some bounce, a mix-up, but Rahane is quickly through for the single and after Dhawan drops this angled bouncer behind point with soft hands"
"good length, no movement, slight width and left alone"
"136kph, length ball angled in at off stump, solidly defended off the back foot"
"good length at off stump, gets behind the line and opens the face to punch this past cover...it bobbles on the spongy outfield, doesn't go too far beyond the circle"
"back of a length at middle stump, spits up at Rahane who takes his bottom hand off and fends in front of his thigh guard. Trickles down to fine leg off the glove"
"back of a length, slanted across off stump, gets on top of the bounce and once more it's a soft-handed defence for a single in the point region"
"angled down leg side at a length, tucked off the hips to fine leg"
"full outside off stump, barely any feet from Dhawan as he looks for a big cover drive. Slow pitch, and he's through early. The bat turns in his hand and it dribbles gently to mid-off"
"big appeal, but big inside edge. This one swings in viciously from a length and strikes Dhawan in front of leg. Probably going down too"
"back of a length at off stump, defended off the back foot with an angled bat"
"shot. Marginally short and wide, and enough time for Rahane to hold his shape and get leg side of this before carving it behind point"
"back of a length at off stump, closes the face too early on the attempted glance, it falls pitch-side"
"good length, angled in at the pads,clipped straight to fine leg"
"<b>Dhawan has a single digit score</b> after nine 50-over innings for India. A tame shot. This is slightly short and climbing in the corridor. He arches back and looks to lift this over to the third man region - not clever, considering third man is in place. He finds him perfectly"
"back of a length at off stump, defended into the off side with the outside half of the bat"
"ooh, yes. More bounce. This is steep from back of a length, and would have had a fending Kohli in trouble if it weren't wide outside off and moving further away"
"good length outside off stump, nice forward stride to leave it alone"
"back of a length outside off stump, shape away, left alone again"
"back of a length, angled in at off stump, straightens slightly and squares him up as he defends into the off side"
"short and wide outside off, skids through quickly from under his attempted cut shot"
"well, he had to get a boundary there eventually. Good length, angled into Rahane's pads once more and this time he has reached out enough, and timed the closing of his wrists properly. Four past the keeper"
"some outswing, but too short and wide outside off stump. Rahane lets it go"
"back of a length at off stump, gets behind the line, pokes it into the off side, steals the single"
"another awkward bouncer, this one headed for Rahane's ribs. Takes his eyes off the ball along with the bottom hand off the bat, survives"
"good length, leg stump, plays this one later than the earlier ones and tucks it past square leg to pick up the double"
"shot. Inconsistent bowling, and he's made to pay. Short and wide now, Rahane quickly in position and it's a regal slap through point"
"good length, just outside off stump, left alone"
"good length at off stump, defended into the off side off the front foot"
"back of a length outside off stump, left alone, nice carry through"
"back of a length again, just outside off stump. Trying to draw that poke from Kohli, but he's happy to leave. For now."
"goes after it this time. Good length ball, swinging away outside off stump, but the stride is big and he drives this firmly to covers"
"back to short of a length, just outside off stump, Kohli chases again but it's a mistimed bunt into the off side"
"heave your sighs, West Indian fans. Follows up a nice set up outside off stump with a full toss at leg stump that is duly flicked to the square leg boundary"
"overpitched, middle stump, slight shuffle before looking to flick this. The timing is missing. Midwicket cleans up to his right"
"good length at off stump, defended off the back foot"
"good length outside off stump, Rahane leans in for the cover drive, then checks his shot. He wasn't to the pitch. Slices it to cover point"
"good length, angled in at off stump, solidly behind it to defend back down the pitch"
"back of a length at leg stump, clipped off the hips, straight to fine leg"
"good length, off stump, shuffle across, line covered, solidly defended"
"good length at middle stump, defended off the inside half of the bat, not fully in control, but fully safe in the end"
"nice. Back of a length, slight shape away from the corridor, left alone"
"full outside off stump, big stride to push this to mid-off. Then holds his shape and wonders whether that should have been driven"
"good length, off stump, dropped into the off side for a quick single"
"oh hurries him. Good line and length. So far. This jumps at Kohli as he looks to defend off the back foot, just outside off and climbs past the bat"
"<b>in the air</b> but Kyle Hope has overrun at backward point! Oh, that's some misjudgement. Holder gets another short one to climb outside off, Kohli fends at it aimlessly and gets it off the shoulder of the bat. Hope is too excited as this lobs up in the air and runs in too quickly; he's diving backwards and to his left in the end. It's a single to third man. Holder was certain he had got his counterpart"
"short and wide outside off stump, left alone"
"brace yourselves. Another bouncer in the corridor and this time Kohli goes for the hook. Comprehensively beaten. He's an annoyed man now, is Kohli"
"back of a length outside off stump, watchfully left alone"
"back of a length at middle stump, shuffles across and tucks this off his mid-riff to square leg. Rahane wants the run, but he's sent back. Gets in between the stumps and the throw on his way back, but it wasn't intentional"
"ah, he's camping on the back foot now and he gets a short ball at leg stump. On his toes quickly, and whips this fine with agile hands"
shot. Straight to mid-off. Leans in nicely on this full ball outside off stump
"back of a length at off stump, pushed into the off side with soft hands, good running"
"good length at off stump, pushed on the up to mid-off"
"back of a length at off stump, open-faced defence into the gully region"
"<b>oh good catch!</b> Kyle Hope has made amends! Back of a length outside off stump, he's on the front foot early and then he sees this lift up off the pitch. It's chest height and he pokes at it. Thick outside edge that hangs to the left of gully for a moment, before the fielder there, Hope, leaps one-handed to his left and gets rid of Kohli. Holder has his man"
"short ball at the ribs, middle stump-ish, he jumps up to tuck this behind square, can't get it past the keeper"
"good length, corridor, defended to point with an open face"
"<b>hello!</b> There's something in this pitch at the moment. This is slanted across off stump, back of a length. Yuvraj wants to defend off the back foot, but the bat is barely offered as this fizzes past the outside edge"
"good length, off stump, solidly defended into the off side"
"back of a length at middle stump, turned off his thigh to deep square"
"short ball, aimed for the throat, but not quite quick enough for this pitch. Yuvraj inside the line as he ducks this"
"good length at middle stump, flicked to deep square"
"short ball, has Rahane jumping, but it's too far wide outside off stump"
"full outside off stump, defended into the off side off the front foot"
"short and angled across the corridor, there's that bounce again, and it takes the ball past the attempted pull shot"
"back of a length, starts on leg stump, swings further down and past the flick"
"back of a length, just outside off stump, defended into the off side and Rahane responds"
"short ball outside off stump, Rahane is quick to get his arms out of the way. Has he decided to play the opening bowlers out? A change coming soon, surely"
