"128kph, good length, inswinger, <strong>left alone</strong> outside off, it stays low through to the keeper"
"131kph, he walks down the track and checks <strong>a lofted drive head high</strong> past the bowler and it races to the rope straight of mid off!"
"129kph, back of a length, he walks at him again, but it's angled down leg and called <strong>wide</strong>"
"129kph, back of a length, sixth stump line, he pushes off the back foot to cover"
"126kph, cutter, on off, he defends to midwicket, wants one but is wisely sent back by Watson"
"back of a length slower ball, 115kph, wide of off, he checks his shot defending to cover"
"short slower ball, 113kph, outside off, he rolls a pull shot behind square to the sweeper in the deep"
"93kph, full leg break drifting into leg, he clips this hard wide of long on and they run two"
"tossed up leg break, <strong>he lofts this inside out over mid off</strong> not middled but it flies one bounce over the long off rope"
"flatter, 91kph, he tries to drive but mistimes back to the bowler"
"full, 90kph, drifting into leg, he drives hard to long on"
"92kph, full toss, he <strong>drives easily straight of mid on who is inside the circle!</strong> Nice gift first up"
"tossed up leg break, middle and off, he drives nicely just past cover and wide of long off for a couple"
"good length, 97kph, darted into leg, he goes back and works it to midwicket"
"angled down leg, he steps inside to sweep fine, <strong>gets a top edge</strong> but it flies well over short fine leg for a couple"
"wide of off, he reaches out and plays almost a one-handed sweep, roping it behind square for a couple"
"98kph, tossed up, he drives down to long on"
"101kph, darted into leg stump, he defends to midwicket"
"100kph, drifting into leg stump, he clips nicely into the gap wide of long on for two more"
"134kph, back of a length outside off, he pushes off the back foot to cover"
"115kph, shorter slower ball, he pulls to deep square leg along the ground"
"130kph, good length, leg stump, he defends into the gap at midwicket"
"<strong>leading edge caught at point!</strong> Well bowled slower ball. It was a leg cutter, back of a length, he tried to close the face to work through the leg side, got a leading edge and it ballooned to Gulbis at point. Very simple catch."
"<strong>caught at backward point!</strong> Another slower ball, 117kph, good length, wide of off, he threw the hands through it trying to square drive on the up, he sliced a catch to Larkin at backward point and another easy catch"
"118kph, slower leg cutter, tries to run to third man, gets an <strong>edge</strong> but it drops short of the keeper"
"11kph, slower ball, length, he whips this through midwicket to the sweeper"
"130kph, good length, outside off, he drives on the up and it falls just short of cover"
"129kph, full outswinger, nice flowing drive straight to cover-point"
"114kph, slower ball, on off, he works this off the back foot to midwicket"
"113kph, slower ball,  short, he pulls hard to deep backward square"
"116kph, slower ball wide of off, he steps out and whips this through wide mid on"
"back of a length wide of off, he late cuts wide of short third man and Zampa <strong>misfields</strong> allowing it to run away for four!"
"back of a length off stump, he defends into cover-point"
"off cutter slower ball, 112kph, wide of off, he tries to square cut but misses"
"128kph, length ball, nipping in, it takes him on the thigh guard, half a shout for LBW but it's high and going down leg"
"11kph, slower ball, short, he cracks <strong>a pull shot just over midwicket!</strong> He waited well and nailed it just over the man in the circle!"
"120kph short ball, and <strong>another superb pull shot!</strong> He swivelled inside the line and pulled it around behind square."
"126kph, good length on off, he defends on the front foot with an open face to point"
"126kph, good length off stump, he runs this down to third man off the front foot"
"125kph, shorter outside off, he checks a pull shot to midwicket"
"126kph, good length top of off, he's back and working this with his wrists square of midwicket"
"126kph, back of a length, fifth stump line, he cuts to backward point"
"109kph, good length slower ball on leg, he plays a pull shot down one knee, around to deep backward square"
"tossed up on off, he drives hard back to the bowler, who misfields and allows one"
"90kph, flatter on off, he's back and punching back to the bowler"
"89kph, he skips down and stays leg side and drives hard inside out to cover and Plunkett makes a good stop"
"87kph, slightly shorter, he's back and pulling to long on"
"<strong>caught at long off!</strong> Good catch by Dunk low down running in. It was tossed up outside off, he lofted a drive flat down to long off, Dunk was slow moving in and had to dive forward but took a very good catch low to the ground"
"87kph, wrong un, pitching outside off and zipping back, just off the inside edge onto pad. They went to appeal but aborted"
"tossed up on off, he drives back to the bowler"
"skips out early, he drags the length back, Root adjusts and pushes this wide of long on and they sprint a well run two"
"shorter outside off, he's back and cutting hard to deep point"
"tossed up high, 78kph outside off, he mistimes a square drive to point"
"drifting into leg, he drives down to long on"
"darted into leg, 95kph, he slips this through midwicket to the sweeper"
"91kph, flatter on leg, he punches off the back foot to long on"
"full leg break outside off, he square drives slicing it past backward point, Gulbis has to run a long way to save it to his left on the rope coming from deep cover-point"
full toss whacked along the ground to deep midwicket
"88kph, leg break on off, he drives straight to cover"
"82kph, top spinner wide of off, he square drives to deep cover-point"
"87kph, short drag down, pulled hard to wide long on but Maxwell runs around and prevents a second run"
"124kph, fuller on middle and off, he clips this with the angle to deep midwicket"
"126kph, good length outside off, he tries to late cut <strong>but misses</strong>"
"124kph, short ball, he tries to hook, but <strong>misses, they appeal for caught behind but it's called wide!</strong>"
"128kph, fuller on off, he digs out a drive to cover"
"128kph, another <strong>play and miss</strong> trying to late cut a good length just outside off"
"105kph, slower ball, dipping, he picks it and turns it through square leg to the big boundary, they sprint back for a second beating the throw coming in"
"131kph, angled into leg stump, clipped neatly along the ground to deep midwicket"
"good length outside off, he's back and working this through mid on"
"130kph, full, he advances and drags it across the line to deep midwicket"
"short and wide, he cuts hard straight to deep cover-point"
"129kph, short ball on leg, he pulls with control along the ground to deep backward square"
"130kph, good length top of off, he defends back to the bowler"
"<strong>top edge caught by the keeper Gotch running back!</strong> Back of a length ball banged in, he tried to pull, got a top edge that flew straight up, Gotch ran to his left and camped under it and took a comfortable catch"
"125kph, good length on middle and leg, he pushes on the front foot to long on"
"129kph, good length, off stump, he pushes on the front foot back to the bowler"
"<strong>caught at midwicket!</strong> Oh no! Good length on middle and leg, he set himself to loft this over midwicket, mistimed it off the inside half the bat straight to Maxwell at midwicket and he took the catch moving easily to his right"
"130kph, fuller length, he drives to mid off with the full face"
"127kph, bouncer, he ducks underneath it easily"
"132kph, good length outswinger, he drives on the up through cover-point to the sweeper"
"130kph, angled into leg, he turns this around the corner to short fine leg"
"130kph, good length, angled to the top of off, he defends from the crease to cover"
"131kph, full wide yorker, squeezed out to cover"
"131kph, short ball on off, he's back and across and defending close in on the leg side for an easy one"
"130kph, short outside off, he cuts in the air part of the way to deep backward point"
"slower ball, 97kph, on leg, he tucks this behind square on the leg side into the gap"
"back of a length outside off, he defends into the gap at point"
"120kph, short ball chest high and <strong>he pulls this for six!</strong> Easy pickings, right in the arc for Sams and and he smashed over backward square"
"<strong>slices this over backward point on the front foot!</strong> What a shot! A hint of width, he threw the hands through it and scythed it over backward point and all the way!"
"124kph, low full toss, he pushes this down the ground to long on"
"126kph, good length on off, he defends from the crease to the gap at point"
"106kph, slower ball outside off, he checks his shot and defends"
"good length wide of off, he square drives to deep cover-point"
"129kph, full into the pads, it comes off the pad and runs away to midwicket for a leg bye"
"116kph, short slower ball, he backs away and slaps a flat batted pull to deep midwicket"
"full 130kph, into leg stump, he glances this fine of wide fine leg and he comes back for a tight second run"
"11kph, short slower ball, he tries to hook but misses and it's called <strong>wide!</strong> it was only just down leg. Tough call"
"129kph, full into the legs, he clips this away behind square into the gap and they run well again"
"131kph, speared into leg stump, he swings this off a thick inside edge through square leg to the sweeper at deep square"
"124kph, length ball, leg stump, he backs away and slaps it down to long on"
"125kph, good length middle and leg, he drives on the up down to long on"
slower ball picked and <strong>he launches a towering up and under strike that sails over deep square leg!</strong>
"127kph, full toss wide of off, he reaches and pushes it to cover-point"
"97kph, slower ball, full toss, he whips this along the ground to deep midwicket"
"130kph, full toss <strong>way wide of off</strong>"
"129kph, short ball outside off, he tries to upper cut but <strong>misses</strong>"
"101kph, slower ball, he backs away and drives low in the air, just past the bowler to long on. Hardly a chance"
"128kph, full wide yorker and he tries to run it off the open face but misses"
"134kph, half-volley inswinger, outside off, he drives hard to long off"
"yorker speared into leg stump, he bunts this out to midwicket and they run very well to get back for a couple"
"short outside off, he cuts hard in the air a fair way to deep point but it was short of the man"
"136kph, wide low full toss, he square drives to deep point"
"101kph short slower ball, he steps inside, has to wait and scoop it fine of short fine, mistiming it for a couple"
"128kph, full wide yorker, he <strong>misses</strong> trying to slash it away"
"126kph, full but too <strong>wide</strong> of off this time"
"130kph, low full toss but he gets underneath it <strong>and loft this high down the ground straight of long on!</strong> Incredible power and hand speed to get under it"
"full and wide of off, he slices this behind point for a couple"
"<strong>caught at deep point!</strong> Stoinis gets lucky there. That was a thigh high full toss, he slices this flat and hard to deep point but straight at Zampa and he holds onto a good catch! If it was hit 10m either side it was six"
"98kph, slower ball, he sits back and drags this through wide mid on and Green gambles to sprint back for two, the throw just misses and he's safe!"
"full into leg stump, he just jams this out to long on"
"89kph slower ball, completely deceives him outside off, they pinch a bye as Gotch's throw is wide"
"<strong>top edge skied straight up to the keeper!</strong> Brilliant slower ball. He tried to swing it away, but got underneath it and hit it straight up, Gotch barely had to move as it fell straight into  his gloves"
"103kph, slower ball full toss wide of off, he toes it back to the bowler"
"<strong>run out trying to pinch two! Dunk gets it done.</strong> It was a slower ball chipped in the air down to long off, Dunk runs in to try and take the catch, he got it on the half volley diving forward, they try for a second run but Dunk 's throw is a touch wide but Bravo gathers easily and takes the bails off as he is well short"
"slower ball, deceives him again, big swing and miss, they pinch a bye"
"128kph, full toss outside off, hint of swing, he defends to backward point"
"130kph, shorter length outside off, he stands up and cracks it straight to cover"
"131kph, full outswinger and he leans into a drive and <strong>times it beautifully past cover-point</strong>. Too full and put away"
"129kph, not quite as full but still driven straight to cover"
"131kph, good length, he drives off a thick edge at it runs along the ground to third man"
"128kph, full, swing back into off, he drives off a thick inside edge through forward square to the sweeper"
"good length outswinger on off, he's back and across and defending"
"133kph, fuller outswinger, he drives to mid off on the circle and goes with the stroke for a single"
"130kph, back of a length outside off, he punches off the back foot to backward point"
"132kph, good length wide of off but he <strong>square drives on the up</strong>, glorious timing, the fielder gets a touch on it but it races away"
swinging into the pads and <strong>clips this powerfully behind square to the rope!</strong>
"131kph, good length outside off, he's back and cutting to cover-point"
"129kph, fired way down the leg side"
"131kph, back of a length on middle and leg, he's back and defending"
"132kph, short on the hip, <strong>he glances this fine for four!</strong> Too easy this. Just a bad ball with no fine leg back"
"135kph, good length angled across, he defends on the front foot, gets a thick outside edge that runs to wide third man"
"<strong>caught at cover!</strong> Great catch by Root! 132kph full outside off, he drives hard but hits it in the air to cover, Root is forced to dive forward but holds onto the catch just above the grass! Great catch. Never easy to move forward like that"
"135kph, good length, on off, he defends on the front foot pushing to mid on"
"132kph, back of a length outside off, he pushes on the up placing nicely between cover-point and cover"
"leg break, 90kph, on off, he defends to cover"
"92kph, leg break, he clears the front leg and <strong>slices this up and over wide mid off</strong>, didn't time it but gets a couple"
"tossed up and <strong>he cracks this down the ground, one bounce into the sightscreen!</strong> Just a half volley and he lofts through the line"
"shorter length on leg, he's back and tucking this through square leg"
"pushed through on middle, he's back and defending to midwicket"
"87kph, sliding on, hits the <strong>pad</strong>, huge <strong>appeal for LBW</strong>, given <strong>not out.</strong> That was very close. Maybe just hit outside the line."
"good length outside off, he pushes on the front foot to mid off"
"off cutter, on off, he defends with soft hands short of cover and they pinch one"
"back of a length, 134kph, outside off, he pushes off the back foot to cover-point"
"114kph, slower ball, outside off, he pushes on the front foot into the gap between point and backward point, Fawad running around from third man makes the diving save"
"133kph, good length on leg, he checks his shot, pushing it to midwicket"
short and angled across and he <strong>cuts hard up and over backward point!</strong> Used the angled and width to hammer it up and over the men in the circle behind point
"shorter length on off, he's back and punching past midwicket to long on"
"87kph, top spinner, he backs away to loft inside out, gets a thick inside edge through square leg, they push hard to come back from two and Stoinis just beats the throw"
"drag down half tracker, he<strong> pulls this away easily forward of square </strong> and it bounces once over the rope"
"leg break tossed up outside off, he swings through the line <strong>lofting this up and over mid off!</strong> Such an easy swing of the bat from Stoinis"
"tossed up again and he goes again,<strong> lofting flatter and harder over mid off! </strong> Stoinis destroying Cook here"
"flatter on off, he's back and punching to cover"
