short of a length and swung away from an off stump. Has a stab at that and is beaten
"short of a length on middle stump, steps out and looks to whip it through midwicket, cops it on the thigh"
"length on leg stump, flicked to deep midwicket's right"
"length and just outside off, defended into the covers"
"yorker length just outside off, sneaks under the bat as he looks to jam it behind point"
"slower short ball just outside off, cut to point who stops with a dive to his right"
"bouncer outside off, looks to hook and is beaten for pace"
"length on off stump, pushed to mid-off from the crease"
"yorker length at off, jammed out to mid-off"
"yorker length at middle stump, toe-ended drive to mid-on"
""
<b>bouncer.</b> 121.6kph and down leg side. Bursts through the keeper's attempt to catch that
"length and in at leg stump, pushed to deep midwicket off the back foot"
"short of a length just outside off, chopped to short third man's left"
"length on middle, whipped to deep midwicket off the back foot"
short of a length and in at leg stump. Cops it on the back pad as he gets deep to try and flick this
"length and just outside off. Looks to slog, beaten on the inside edge"
"length on off stump, flicked to midwicket's right"
"short at middle stump, pulled to deep midwicket's right"
"overpitched just outside off, clears the front leg and drills that past extra cover"
"holes out to long-on. Slower length ball at middle stump, wants to pump that straight but it comes off the inside half of the bat and it's an easy take for Miller"
"length at off stump, looks to flick through midwicket, gets a leading edge that goes to mid-off's left"
"short of a length on leg stump, looks to flick, cops it on the pad"
"full on leg stump, driven to long-on"
"short and wide outside off, cut to sweeper cover"
"length across middle stump, looks for the reverse sweep, gets it past short third"
"short of a length outside off, cut to sweeper cover"
"length on leg stump, flicked to deep midwicket"
"dropped short, gets back in the crease and pulls that over deep midwicket"
"length outside off, swept uppishly to long-on"
"short and wide outside off, inside edge to short fine as he looks to pull"
"googly at a length on off, defended off the back foot"
"tossed up outside off, lets that land and pummels it past the non-striker to beat long-off to his right"
"short and wide outside off, cut to backward point where a misfield allows them two runs"
"short at leg stump, pulled to deep square"
"full and wide outside of, waits on that and opens the face late as he drives, beats sweeper to his left"
"length outside off, inside edge on the attempted slog sweep, past short fine"
"short and wide outside off, cut to the point boundary"
"full on off stump, driven to extra cover's right"
"length on leg stump, flicked with the turn to deep midwicket"
"full on middle stump, driven to long-on"
"<b>taken at midwicket.</b> Full on middle stump, gets the front leg out of the way and has a whip. Comes on fast and off the inside half of the bat, midwicket lunges to his left to hold on"
"length at leg stump, looks to flick, deflected to fine leg off the front pad"
"length at off stump, inside edge onto pad as he looks to jab off the front foot"
"slower ball at a length on leg stump, flicked to square leg with soft hands"
"short at leg stump, hooked down to fine leg"
"full on off stump, driven to long-on"
"length on off stump, pushed into the covers with soft hands"
"front of the hand quicker one, length at middle stump at 119kph. Flicked to long-on"
"short of a length outside off, punched to sweeper cover"
"googly at middle, flicked to deep midwicket"
"leading edge as he looks to flick this. Length ball outside off and turning away, he closes the face on that and gets runs to short third man's left"
"full outside off, driven down to long-off"
slower length ball at middle stump. Looks for the slog sweep and ends up hitting it high and straight to deep midwicket
"length outside off, punched on the up to long-off's left"
"length on off, tapped to extra cover on the up"
"short of a length just outside off, looks to cut, gets a thick outside edge to third man's left"
"legcutter at a length, wide outside off. Reaches out and carves that to sweeper's right"
"full outside off, looks to flick, gets it to short third's left off the toe"
"full on off, flicked to long-on off the front foot"
"length at the stumps, shuffles into the off side but is forced to push it past the non-striker"
"quicker one at a length outside off, he shuffles and looks to sweep. That's come in and hit the outside part of his front pad. Was he hit outside the line? It's marginal. Umpire's call on the replay"
"length outside off, driven on the rise to long-off"
"full on leg stump, flicked to short fine"
"short of a length at off stump, backs away and looks to cut. Gets it over short third off the thick outside edge"
"edge is taken this time. Slower short ball at the stumps. Backs away and cuts again, but the thick outside edge loops out to the keeper"
"short outside off, looks to hook and gets it off the high part of the bat. Floated up to midwicket's right but safe in the end"
"full and down leg side, beaten on the flick"
"that is plumb. Full, 144.5kph, and headed for middle stump. Gets the front leg across and looks for the flick and is caught right in front"
"low full toss on leg stump, flicked to fine leg"
"low full toss, looks to flick, gets it to the keeper off the toe-end. It bounces over the stumps and the keeper runs in and puts in an underarm flick to hit the stumps. TV umpire confirms the non-striker was inside the crease"
"low full toss on off stump, backs away and chops to backward point on the bounce"
"full at the stumps, thick inside edge into the midwicket region"
"full and wide outside off, driven to sweeper's right"
"slower short ball at off stump, lines up for the big pull, ends up slicing it to long-on's right and a few strides later, Meredith has that in his hands"
<b>tonks middle stump!</b> Yorker at a middle stump line and Gleeson is beaten completely as he looks to bring his bat down to try and keep it out. <b>Ellis is on a hat-trick</b>
<b>just keeps it out!</b> Full and tailing in at leg stump. Gurney backs into the leg side and exposes all his stumps. Just manages to jam the bat down on this though
"<b>taken at mid-off.</b> Length ball, slower ball outside off. Looks to slap that over the infield but it's just a few steps back for the fielder to get under that"
"short of a length and swung away in the corridor, pushed to backward point"
"full and swung away in the corridor, beaten as he looks to drive without the feet moving"
"short at leg stump, looks to pull, gets a top edge to float over short fine leg"
"short of a length at middle stump, defended down the pitch"
"short of a length on leg stump, clipped into the leg side off the back foot"
"length on leg stump, flicked to deep square's right"
"length and swung in at leg stump, flicked to deep square's right"
"length at leg stump, swivels and looks to pull. Cops it on the thigh"
"length on leg stump, looks to flick, cops it on the pad"
"short and wide outside off, left alone"
<b>slips through</b> from under the keeper. Short and angled across the left-hander. He's beaten on the cut and then it swings inwards and to the keeper's right. He can't get his body down at it
length outside off and he stands tall to punch handsomely through the covers
"short outside off, cut to sweeper cover"
"length and just outside off, pushed to backward point with the angle"
"short of a length and slanted across the stumps, stands tall and times this punch nicely on the rise to beat cover point to the right"
"full on middle stump, driven to mid-on"
"length on leg stump, flicked to deep square"
"length on off, pushed to mid-off on the up"
<b>just past off stump.</b> Yorker in the corridor and he's late bringing the bat down on that
"low full toss on leg stump, driven to long-on"
past off stump again. Length and pushed across the batsman. Backs away and has a heave. Beaten
<b>straight to extra cover.</b> Milenko's struggle ends. Full at the stumps. Backs into the leg side again. This time he goes with the angle and tries to slice it over the infield. Comes off the bottom of the bat and floats harmlessly for Finch
"<b>caught behind!</b> Cooper on a hat-trick now! Short of a length outside off, sliding straight on. He looks to cut and gets a healthy edge on that and Harper holds on nicely"
"length and floated down leg side, flicked to short fine's left"
"beaten on the cut. Short and wide, slaps from under it"
"length at middle, flicked to midwicket"
"length at leg stump, flicked to deep backward square's left. A nice throw to the non-striker's end but Short just makes it"
"length on leg stump, flicked to deep backward square"
"length ball just outside off, driven to extra cover"
"length and in at off stump, backs into the crease and flicks to deep midwicket"
"length on leg stump, flicked to deep square"
"length on middle, flicked to midwicket's right on the front foot"
"full on middle, flicked to square leg's right"
"full on middle, driven to long-on"
"<b>launched over the off side.</b> Class from Short. Steps out to the pitch of this, makes room by going leg side and then lifts it over extra cover"
"short at middle stump, gets deep in the crease now and pulls to the square leg boundary. Making the part-timer bowl where he wants it"
"length on off, dropped into the covers with soft hands"
"length on middle stump, flicked to deep midwicket off the back foot"
"length on leg stump, flicked to deep midwicket"
"length on off, pushed back to the bowler off the front foot"
"length on middle, flicked to deep midwicket"
"length and across off, pushed to sweeper cover"
"length on middle, flicked to deep midwicket"
"short of a length just outside off, punched to sweeper's right"
"length on middle, punched to long-on"
"length at middle, pushed into the leg side"
"length at middle, flicked down the pitch, can't get it past Boyce to his right"
"length on off, pushed down the pitch"
"length outside off, driven on the up to extra cover"
"length on leg stump, flicked to deep midwicket with the angle"
"length on leg stump, backs into the leg side and sweeps uppishly to deep square's left. He dives to his left to stop that on the bounce"
"length on leg stump, flicked to deep midwicket"
"length on leg stump, flicked to deep midwicket"
"length on leg stump, flicked to deep square"
"length on middle, punched to long-on off the back foot"
"length on off, pushed back to the bowler"
"length at off, driven on the up to long-off"
"length outside off, punched to long-on off the back foot"
"length outside off, steps out and slams it to long-off"
"length at leg stump, pushed to long-on off the back foot"
"short of a length outside off, cut to sweeper's right"
"slower ball at a length on middle, flicked to deep midwicket"
"short of a length outside off, punched to sweeper's right"
"length at leg stump, clipped to deep midwicket from the crease"
"short at off stump, pulled with the angle to deep square"
"length at leg stump, pulled to long leg"
and again. That's a poor line from Gurney. Short of a length at leg stump again and he stands tall and steers this wide of short fine leg. <b>Brings up his fifty</b>
"full outside off, leans in and flicks to deep midwicket"
"full and just outside off, looks to drive, comes back down the pitch off the toe-end"
"googly, wide outside off, left alone"
"length on leg stump, flicked to deep midwicket"
"length outside off, shuffles to flick and is struck on the pad. A bat-pad situation there and the lbw appeal is turned down"
"length outside off, driven to long-off's right"
"full at off stump, nudges past the non-striker with soft hands"
"length on middle stump, backs away to sweep, gets an inside edge past short fine"
"full on leg stump, flicked to deep midwicket"
"length and angled in at leg stump, hurriedly pushed through midwicket off the back foot"
"full on leg stump, leans in and flicks to deep midwicket"
"length at off, steps out and drives to long-on"
"full at the stumps, sweeps to deep square"
"full and fast just outside off, driven firmly back at the bowler who looks to parry it onto the stumps but can't manage it"
"length and just outside off, reaches out and clubs it on the rise past his partner at the other end"
"length on off stump, punched to long-on"
"full on off stump, shuffles and flicks to deep midwicket"
"<b>trapped in front!</b> Length ball at middle stump, on the back foot to try and flick. Rapped on the back leg in front of the stumps. Did that pitch in line? Umpire thinks so"
"full on middle stump, leans in and flicks to long-on"
"full and just outside off, clipped to deep midwicket"
"length on middle stump, straightening as he looks to get forward. Leading edge to extra cover's right. Finch throws at the non-striker's and they get an extra run off the overthrow"
"length at middle, pushed through midwicket"
"full on leg stump, flicked to deep midwicket"
"full on off stump, driven with the turn to long-off"
"length at leg stump, flicked to deep square"
"length at middle stump, leans in and punches to long-on"
"short of a length on middle, punched to deep midwicket off the back foot"
"length on leg stump, flicked down to long-on"
"length on leg stump, flicked to deep midwicket"
"length at off, inside edge onto boot off the front foot"
"length outside off, steps out and flicks to long-on"
full slower ball down leg side. Can't get bat on it. He was done for pace but that was too wide
"slower short ball outside off, slapped on the up to sweeper's right"
"slower length ball outside off, driven to sweeper's right on the up"
"<b>smoked over deep midwicket!</b> Overpitched, normal-paced delivery at middle stump. Right in the swinging arc and swing he does"
"full slower ball at leg stump, driven to long-on"
"slower length ball at middle stump, flicked to deep midwicket"
"full outside off, driven to long-off"
"short of a length just outside off, carves that to sweeper's left"
"slower length ball wide outside off, driven aerially to long-off's left"
"slower ball, short of a length outside off. Delicately pushed to deep midwicket's left"
"<b>dropped.</b> Slower length ball outside off. Swings through the line and hits it back at Richardson, who gets two hands high to his left in the follow through but can't hold on"
"slower length ball at off stump, sliced to backward point"
"<strike><b>fifty.</b></strike> Gets low and into the off side to line up for a ramp over short fine. It's a full toss outside off and he quickly adjusts to open the face and steer this between keeper and short third. Oh it's deemed to have come off his back leg, in fact. So that doesn't bring up his fifty"
"<b>hammered over midwicket.</b> Slower short ball from around the wicket, sitting up for a wallop and he hits that hard"
"length at the stumps, flicked into the leg side"
"slower length ball outside off, driven on the up to sweeper's left"
"full and into the toes, flicked to deep midwicket"
"yorker outside off, looks to drive and gets that to midwicket off the inside edge"
"yorker at middle stump, backs away and stabs this to long-off and <b>that is his fifty</b>"
"<b>and that will seal it.</b> Full outside off, has a heave across the line, gets a thick outside edge past short third man"
