pushes it to mid-on for a single
wide down the leg side
off the inside edge to fine-leg for a boundary
cuts and misses.
inside edges onto the track.
pushes to cover.
pushes to he onside to mid-on.
works to the onside to short midwicket.
cut in the air to cover fence.
driven to the off side to mid-off.
lofts it high in the air to the extra cover fence.
pushes to the off side to mid-off.
looks to pull and misses.
chops it into the ground.
"gets it down to fine leg, Usama Mir does well to dive and stop it."
tucks it forward of square leg to the deep.
"pushes it back down the track, half stopped with his leg."
short ball pulled in the air to the midwicket fence.
drives firmly to mid-off.
driven in the air to the extra cover fence.
short down the leg side
drives and misses outside the off stump.
inside edges to short fine leg.
pushes to the onside.
works to the onside.
swings and misses.
chips it in the air behind square leg and lands safely.
tucks it through the onside.
uses his feet and miscues in the air to deep midwicket.
"pulls and gets the bottom edge to the keeper, Walton dives forward and takes the catch."
plays and misses.
down the track and hits it over the long on fence.
driven down the ground to long off.
works to the onside.
under edges to short fine leg.
turns it forward of square leg for couple of runs.
<strong>dropped at mid-off</strong>
pulls through the onside for couple of runs.
chops it into the ground to the off side.
once again chops it into the ground behind point.
reverse sweeps well over short thirdman for a boundary.
moves back and works forward of square leg to the deep.
uses his feet and hits in the air to the midwicket fence.
"uses his feet and hits it very high in the air over the bowler, Jordan settles under it and takes it."
dabs it down to short thirdman.
defends down the track.
pushes to the off side to cover.
<strong>dropped by Umaid</strong> hit in the air to wide long off and Umaid running around could not hold onto the ball.
pushes down the ground to long off.
spins across the face off the bat.
"driven through the off side to deep point, the throw to the keeper, the batsman just dives in."
pushes through the off side to the sweeper cover.
hit down the ground to long on.
down the ground for a single.
goes for the big shot and gets an inside edge onto the pads.
works it through the vacant midwicket.
""
plays with soft hands to the off side.
hit in the air over the bowler to the deep.
punches through the off side.
works through the onside to the deep.
uses his feet and plays to deep square leg.
pulls through the onside to deep square leg.
"mistimes the pull behind the wicket on the onside, off the glove."
drops it behind the wicket on the off side.
moves back and heaves it high in the air to mdwicket and taken by iftekhar.
"oversteps, dabs it down to thirdman."
pulls it in the air down the ground to long on and taken.
pushes to the off side to cover.
"looking for the drive, inside edges."
pushes to the off side behind point.
"driven to the off side to short cover, confusion in the running. Poor throw."
"pushes to the right of cover, who dives to stop it."
dabs it down to short thirdman.
"uses his feet, swings and misses."
plays down to thirdman.
cuts it down to thirdman.
plays with soft hands behind the wicket on the off side.
punches it behind point to the fence.
works it through square leg.
plays through the off side for a single.
another one through the off side.
plays it back down the track.
reverse sweeps over the short thirdman.
"reverse sweeps and off the toe end, Walton had a chance there."
uses his feet and skews it high in the air to extra cover and taken by Delport.
plays with an angled bat to point.
chops it into the ground behind point.
short down the leg side.
pushes to the off side to point.
flicks it in the air to deep midwicket.
hits it very hard at short midwicket and taken Usama Mir.
defends to the off side.
backs away and cuts to the sweeper cover.
punches to the off side to extra cover.
pushes to the onside back to the bowler.
backs away and hits down the ground to long off.
hits it down the ground to long on.
plays with an angled bat behind point.
inside edges onto the pads to the onside.
heaves it away to deep square leg.
plays with an angled bat to point.
miscues the pull in the air and one bounce to deep midwicket.
mistimes it down the ground to long on.
plays it behind square leg to the deep.
hit in the air over the bowler to the fence.
in the block-hole and squeezed out behind the wicket on the off side.
"cuts it down to thirdman, coming back for the second, the throw to the keeper, who in turn throws to Jordan to run out Ingram."
plays it down to thirdman.
works to the onside.
squeezes it out behind point.
chips it in the air through mid-on.
hits in the air down the ground to long on.
bouncer signaled a wide.
pulls in the air through midwicket.
swings and misses.
"inside edges onto the pads, deflects away off the stumps and they get an overthrow."
thickish edge through square leg.
makes room and slices it down to thirdman.
squeezes it out through point.
pulls in the air to deep midwicket.
hits in the air to deep point.
bottom edges it down to thirdman fence.
full toss hit through the off side to the sweeper cover.
"short ball pulls, top edges it over the fine leg fence."
"pulls and misses, off the bat or pad lobs up on the off side, Musa on his follow through dives forward and catches it,  loud appeal for a catch, turned down, the bowling team reviews. NOT OUT"
hit hard past the bowler to the fence.
strikes the pad and goes square on the off side.
rocks back and pulls it to the midwicket fence.
pulls well in the air over the backward square leg fence.
"flicks it away to deep midwicket, Musa does well to save a couple of runs."
turns it behind square leg.
works it to the right of mid-on.
pulls well over the square leg fence for a six.
another one goes the distance over the backward square leg fence.
defends back to the bowler.
fuller and wider outside the off stump.
flicked away to midwicket.
down the leg side.
pushes to the onside to mid-on.
down the leg side.
flicks it through the onside through square leg to the deep.
mistimes it to mid-off.
defends to the off side.
full toss slides it through point to the fence.
angled across and beats the bat.
stops on the track and almost lobbed up to the onside.
driven firmly down the track.
pushes to the off side.
cuts and edges down to thirdman fence.
cuts hard behind point to the fence.
tucks it through midwicket to the deep.
down the leg side.
driven to the off side to mid-off.
""
flicks it away through midwicket to the fence.
punches to the off side to cover point.
"strikes the pad as Sharjeel misses the pull shot, loud appeal and given, absolutely plumb."
"driven straight back down the track, hits side of the ankle of Musa. He is hurt and unable to get up, the physio is out and having a look. He is in lot of pain. The ankle is bandaged, he is back on his feet."
drives to the off side to cover.
punches hard behind point.
drives and inside edges onto the stumps. Babar plays away from his body.
turns it forward of square leg.
defends to the off side.
defends to the off side.
pushes through mid-on for a single.
tucks to the onside.
works through the onside.
short outside the off stump and dabs it down to thirdman.
"dabs it down to thirdman, Akif makes a complete mess of it, goes through his legs."
pushes to the off side to extra cover.
tucks it forward of square leg to the deep.
driven through the off side to the sweeper.
in the block-hole and squeezed out.
driven square to point.
dabs it down to thirdman.
right behind it and defends to the off side.
punched through the off side to deep extra cover.
plays to the off side.
opens the face off the bat down to thirdman.
cuts hard to the sweeper cover.
defends it down the track.
"in the block-hole, misses the bat and the keeper too fails to gather it cleanly."
taps it to the onside.
fuller and driven past the bowler.
driven to the off side to mid-off.
pushes to the off side to mid-off.
tucks up the batsman.
"lovely shot in the gap to the right of mid-off, Shadab does well to chase, slide but could not stop the ball rolling into the cushion."
"full and straight, driven straight down the track, misses the stumps."
opens the face off the bat down to thirdman.
down to thirdman once again.
mistimes it back to the bowler.
"follows Delport and into him, a leading edge to the off side."
defended.
pushes forward and inside edges onto the pad.
spins down the leg side.
pushes to the off side.
turns it behind square leg.
cuts it hard to the sweeper cover.
almost chopped it on.
spins and off the glove behind square leg. Turn and bounce.
mistimes the sweep to square leg.
moves across and sweeps to the onside.
works to the onside.
cuts and misses.
"strikes the pad and a loud appeal, turned down."
pushes to cover.
tucks it through square leg.
plays square behind point.
flicks it through the onside to deep midwicket.
"reverse sweeps and misses, strikes the pad, loud appeal, turned down."
swings across the line and the stumps are rattled.
reverse sweeps and misses.
off the pad to fine leg fence.
chops it through the off side to the sweeper.
works it through the onside to the deep.
pushes through mid-on.
driven through the off side behind point.
down the track and hits it well over the extra cover fence.
pushes through the off side to wide long off.
plays square to point.
heaves it away in the air down the ground to long on and taken by Asif Ali.
punches through mid-on.
off the pad to the onside.
"width, cuts and gets the edge to the keeper, who takes a sharp catch."
in the block-hole and squeezed out.
moves back and punches to the off side.
cuts late behind point.
pushes to the off side to cover.
"blocks to the off side, almost a wicket."
turns it forward of square leg.
hits it well over the short fine leg fielder to the fence.
"that goes the distance, hits it well over the midwicket fence, Walton is turning it on for Karachi Kings."
"slower delivery full and wide, drives to the off side in the air and the fielder dives forward and takes the catch, umpires checking for a clean catch, difficult to tell, the soft signal is out. OUT"
"misses the pull and through to the keeper, who fails to gather it cleanly."
"another short slower delivery, goes over Jordan, not given a wide."
taps it to the off side to point.
swats it away from way outside the off stump to deep midwicket.
"dropped at cover point, driven in the air and through the fielder, coming back for the second, the throw to the keepers end, gets in."
low full toss worked through midwicket.
too wide outside the off stump.
"full toss smashed over the midwicket fence, breaks the shackles."
sweeps from way outside the off stump to deep midwicket.
chops it into ground and to short fine leg.
"hits it well high in the air to the long off fence, Karachi Kings win!!!"
