"length, but outside off, and he leaves it alone. Crept through to the wicketkeeper"
"length, straighter, and keeps a bit low, as he shapes up and defends it straight down the wicket"
"length, angles across him, and he leaves"
"slightly shorter, and he leans back and tries to pull. <b>Goes off the inside edge</b>, and trickles down towards Shahzad behind the wicket. No pace, and little bounce here..."
"length, a little wide, and he goes back and drives it towards cover"
"fuller, wider, and he drives. The man at cover dives away to his right and stops it"
"outside off, and he goes back to cut, but misses"
"goes straight with the arm, and he leaves it on a length outside off"
"fuller around off, very watchful, nudges it towards square leg"
"length around off, dabs it past point for a single"
"length ball, on off, and he defends"
"length ball, turns into him slowly, and he defends from the crease"
goes back and punches a length ball with the turn down to long on
"goes across the line to a length ball outside off. It skews in the air, but drops short of midwicket, who was stationed three-quarters of the way to the boundary"
"length, outside off, and he cuts it away towards point"
"length, goes back and covers the turn to punch it back towards the bowler"
"length ball, presses forward to push it towards point"
"length ball, presses forward and defends a ball turning <em>into</em> him"
"length ball, goes straight on again, and he presses forward and defends"
"big turner, away from him, and beats his outside edge after pitching on a good length. <em>He didn't know much about it</em>"
"bowled at pace, and skids on with some turn away from him as he pokes forward"
"length ball, turns away, and he again gets drawn into looking to poke tentatively. Beats the outside edge again"
"length ball, and he defends it from the crease"
"shorter, turns from outside off, and he goes back and punches it with the tide towards long on"
"tossed up, length ball on off, and he presses forward to defend"
"straghter, and this time he shuffles across and whips it off his pads to square leg"
"length, and he goes back to punch it, but cannot beat short midwicket"
"length ball, on off stump, and he pushes it towards point off the backfoot"
"length, outside off, and he stretches to leave"
"tossed up, outside off, and he presses forward to defend with a dead bat"
"short, and he plays it dead from the crease"
"tossed up, turns away from a length, and <strong>takes the outside part of the bat</strong>. Well played in the end, as he softened his grip, and ensured the ball ran along the ground past first slip"
presses forward to defend a length ball
"sharp turn away from a good length. That was tossed up, but also goes through quicker after pitching. Good use of the wrists in imparting some overspin, as it <strong>fizzes past the outside edge</strong> as Stirling stretches to defend this one"
"length, and he walks across the crease and plays it with the turn towards deep backward square leg"
"flighted, and he drops it down the ground towards long on, all along the ground"
"length ball, and he pushes it down to long on"
"length, outside off, and he pushes it away towards backward point"
presses forward and defends a length ball straight back to the bowler
"length, and he plays from the crease, and he's been <strong>given leg-before</strong>! Good, consistent bowling from Nabi pays off, just pitching outside off and turning back in. Struck him in line, as he was stretching forward to meet it. Looks like it may have gone on to clip middle and leg. Breaks what was turning into a useful little resistance, as Stirling continues to lose partners!"
"length ball, and he paddles it away after fetching it from outside off. Man down at fine leg gets around to the ball, but lets it go through his hands!"
goes back to a length ball and flicks it towards midwicket
"short, and he goes back to meet it, and plays it towards short midwicket"
"quicker one, and he goes back trying to cut it, but it goes through under his bat and through to Shahzad"
"wrong 'un, that starts from outside off, and he goes back to cut it down to backward point"
"quicker leg-break, that starts from outside off, and he goes back to cover the turn and defend it"
"length, outside off, and beats the outside edge as he looks to defend off the front foot. Held its line"
"fuller, and he drives it down the ground towards long on"
"tossed up, and he fetches it from outside off and flicks it towards short midwicket"
"short, and turns into him, slowly, and he can push it past the man at cover"
"slow, outside off, and he can push it towards point with soft hands and call his partner through for a single"
"length, outside off, and keeps low. He looks to go back and push it towards cover, but it comes off the bottom edge of the bat and drops down just below the bat"
"length, straighter ball, and he plays it towards short midwicket"
"shorter, outside off, and he goes back to punch it towards backward point"
"length, and turns away from him, bowled slightly quicker, and he goes back to defend it straight back down the pitch"
presses forward to defend a length ball pitched just on off stump
"turns back in from outside off, bowled at good pace, and Stirling plays it off the back foot towards covers"
presses forward to meet a length ball just outside off
"length ball. that he gets to dip back off the seam. Poynter plays it off the back foot, and almost chops it back to the stumps. They run through for a quick single, but <strong>close shave</strong> there!"
"length, cutting back in, and he plays him defensively off the front foot"
"fuller, on leg stump, and he drives it uppishly back down the wicket. Just to the left of Zadran in his follow-through"
"length, and he presses forward to punch it towards extra cover"
"length, and he presses forward to defend this ball, as it cuts in from outside off"
"length, but outside off, and he goes back to punches it towards backward point"
"outside off, and turning further away, and beats the outside edge as the batsman looks to force him through the off side"
"quick, straight, and he's forced to defend"
"shape of off-spin, from a length, and he plays him late around towards square leg"
"length, turning away after pitching, and he plays it down the wicket back to the bowler"
"tossed up, outside off, and he is lured into a half-drive. Outside edge, but goes along the ground towards short third man"
"shape away after pitching on off, and he presses forward to defend, and the ball <b>zips past his outside edge</b>"
"full, straight, and he looks to whip it away towards midwicket, but short midwicket cuts it diving away to his right"
"<strong>ANOTHER ONE FOR AFGHANISTAN!</strong> Length ball, cutting back in, and he shuffled across and tried to play it away on the on side, but played all around that one. Raps him on the pads, and he is given out leg before"
"full but strays on to the pads, and he can tuck it away towards backward square leg"
"length ball, seaming back into him from outside off, and he plays a flowing drive, but straight towards cover"
"short, and he can biff it down towards fine leg. Again, the lack of pace on the ball is palpable"
"length, seaming in from middle towards leg, and he defends it from the crease"
"tossed up, and he drives it down towards long off"
"length, outside off, and he plays it late towards third man. They've sent a throw in from third man and are looking to refer this if he made his ground...It's a direct hit, but he was well in"
"length, and he plays it off his legs. He wants one, but he is sent back by Stirling. The man at square leg needs to pick this up, but cannot collect it cleanly"
"length ball, and he stretches forward to defend it"
"length, straight ball, and he defends"
"length, and he goes back and defends it towards square leg"
"tossed up, and he drives it with the turn from outside off towards extra cover"
"tossed up, and he stretches forward to drive. Gets it uppishly going towards point"
"outside off, and he presses forward to defend this"
"tossed up, outside off, and he drives it towards short cover"
"short, turns away from him, and he goes back and cuts it down towards backward point"
goes on to the backfoot and punches a length ball towards point
"length ball, and he stretches to meet this in front of off stump"
stretches to smother a length ball on off stump
"carrom ball, on off stump, and he comes forward to defend it"
"outside off, and he flicks it after stretching, but can't beat short midwicket"
drives it down the ground to long on
presses forward to defend a length ball on off stump
"tossed up, outside off, and he drives it down towards extra cover. Quick running between the wickets ensures they can pick up two for this"
"tossed up, and he drives it towards short cover"
"tossed up on off stump, he takes it on the full, but cannot get it past short cover"
"short, wide, and he executes a good cut. Rashid Khan at point cannot cut this off, and that is <strong>FIFTY for Stirling</strong>!"
"tossed up, and he defends after pressing forward"
"tossed up, and he drives it. Goes along the ground, but through a gap between short cover and point"
"length, outside off, and he runs it down towards third man"
"length ball, on off stump, and he defends it from the crease"
"length ball, and he defends from the crease"
"slower ball, and he waits, and waits, and waits, and then drops it at his feet"
"length ball, slower through the air again, and he defends off the front foot"
"slower ball, bowled from the side of the hand, and he defends"
"length around off, comes forward and pushes it towards covers"
"fuller around off, comes forward and drives it back towards the bowler"
"carrom ball, quicker outside off, beats the bat as the batsman pushes at it"
"fuller on the pads this time, tucked away behind square"
"fuller on the stumps, defended on the leg side"
"flatter and quicker outside off, beats the forward defence"
"length outside off, swipes it behind square to rotate the strike"
"length around off, steered towards the left of backward point for a quick single but slips after a couple of steps, Najib was quick to the ball but Stirling was back in his crease before the throw came in"
"another slower one, Stirling was looking to come down and misses altogether, gets hit on the pads as he looks to flick it. A loud appeal but the impact was outside off"
"slower length ball outside off, Stirling looks to smash it away but was way too early into the shot, no connection"
"length ball on the pads, tucked away towards square leg"
"slower one on the pads, flicked towards square leg for one more"
"length around off, comes forward and defends it on the leg side"
"fuller around off, backs away and lofts it over extra cover for a six"
"short of length outside off, cuts it towards sweeper cover"
"fuller around off, turns it towards square leg"
"length around off, pushed back towards the bowler"
"length around off, comes forward and blocks again"
"fuller around off, comes forward and blocks"
"fuller around off, goes for the drive but fails to keep it down. Luckily it goes between cover and point"
"fuller around off, lunges forward and guides it towards short third man"
"flatter and quicker outside off, left alone"
"fuller outside off, goes down and steers it towards sweeper cover"
"a googly this time, length outside off, waits for it before dabbing it towards slip"
"length around off, goes back and works it towards point"
"length around off, slower through the air, defended from the front foot"
"length around off, big turn as the batsman was shaping up for a cut, ends up playing it on to his pads"
"short of length outside off, punched towards sweeper cover this time"
"slower in the air, length outside off, goes down on one knee, waits for the ball to come before tapping it towards fine leg"
"flighted outside off, Stirling goes down the track and lofts this one over long-on for a big six"
"short of length outside off, rocks back and forces it towards sweeper cover"
"fuller around off, comes forward and drives it towards long-off"
"fuller around off, sweeps it firmly towards wide long-on, the fielder puts in the chase but fails to get down and flick it back. That should have been stopped"
"fuller around off, pushed towards covers"
"fuller on the stumps again, digs it out back towards the bowler"
"a googly but way too short, pulls it towards short fine leg"
"short of length outside off, goes for the cut but misses"
"short of length outside off, goes for the cut but misses"
"short of length outside off, stays in the crease and punches it towards sweeper cover"
"short of length outside off, pulls it towards short midwicket but straight, the fielder makes a sliding stop to his left. Rashid Khan the fielder there"
"fuller outside off, goes for an aerial shot but loses his shape and ends up slicing it towards sweeper cover, well short though"
"in the blockhole, digs it out towards cover-point"
"length outside off, watches it on to his bat and guides it towards third man"
"length around off, steers it towards point"
"length around off, comes forward to defend, gets a thick outside edge towards point"
"a low full on off, driven towards wide long-on for a couple"
"length around off, comes forward and turns it towards midwicket"
"short of length outside off, goes back and pulls it towards deep square leg"
"length outside off and spinning away, left alone"
"length outside off, down the track and smashed past the bowler, Najib makes a brilliant stop at long-on to keep it to two, the umpires are checking if the stop was clean. Bu looks like his left foot just touched the rope as he was getting up"
"short of length outside off, pulled towards deep square leg for two more, Zazai with the slide this time"
"a full toss on the off the stump, chips it towards long-off"
"dragged short outside off, Stirling rocks back, accepts the freebie and pulls it way over deep midwicket for a maximum"
"fired in at the stumps, pushed back"
"once again in the blockhole, Stirling digs it out on the off side"
"fuller around off, goes down and slog-sweeps it towards deep midwicket, one bounce and over the rope"
"fuller again, Dockrell looks to repeat the shot but mistimes it towards long-on"
"length around off and middle, tucked away towards midwicket"
"finally Rashid has a wicket. It was pitched short, Dockrell's eyes lit up and he went for a big pull but the ball didn't bounce much and sneaked under his bat to clatter into the stumps. That brings an end to a 76-run stand off just 92 balls"
"length around off, googly this time, comes forward and works it towards short fine leg"
"fuller outside off, looks to drive and misses, a big appeal for caught behind by umpire Ravi is unmoved"
"length ball on the stumps, pushes it back towards the bowler"
"length outside off, dabs it towards covers for a quick single"
"length outside off, looks to run it down but ends up playing inside the line"
"a brilliant yorker at the stumps, McCarthy was moving across and fails to get his bat down in time, gets struck right in front"
another yorker but Murtagh does well to get his bat down in time
"length ball, angling in to the left-hander to hit him on the pads, the batsman was deep in the crease and the ball struck him in front of middle and leg. An easy decision for the umpire"
"fuller on the stumps, pushes it on the leg side"
"length around off, comes forward and defends"
"googly, length on middle and leg and spinning down, hits the batsman on the thigh"
"length outside off, left alone"
"length around off, comes forward and blocks"
"short of length outside off, goes back and pushes it towards covers and keeps the strike"
"length ball, down the track and lofts it over mid-off, clears with ease"
"cheeky this time, fuller on the stumps, Stirling moves across and scoops it over short fine leg, almost a six there"
"fuller around off, drives it towards mid-off, takes the single"
"fuller on the stumps and swung away towards deep square leg, no one there and gets a boundary"
"short of length, angling towards the batsman who takes his eyes off and offers the bat, luckily the ball hits the middle of the willow"
"slower one outside off, cuts it towards point"
"slower one outside off, should have been a wide if the batsman hadn't gone closer to the ball"
"this time it is wide, another slower one but further away form the batsman who didn't move much this time"
Stirling was already standing outside off and moved further across in expectation of wider one but Naib bowls it on middle and leg and Stirling can just watch it clatter into the stumps
"length ball, looks to drive it, and almost chops it on to his stumps"
"length ball, outside off, and he runs it down towards third man"
"length ball, and he looks to drive it, the bat skews in his hands and stops on him a bit. He can defend it off the crease"
"length ball, straight at the stumps, and he defends"
"length ball, straight at the stumps, and he defends"
"length ball, straight at the stumps, and he defends"
"short of a length, and he has to rise to defend this"
cuts into him from a length and he defends to the on side
"length ball, outside off, and he defends"
"great ball, just outside off, moves away, and beats his outside edge"
"length ball, outside off, and he defends"
drives a length ball straight back down the wicket
"length ball, angles across him, and he defends"
"opens his account with a six, length ball around off and smashes it over long-on"
"length ball, and he defends it"
"length ball, angles across him, and he punches it towards cover"
"slower one, offcutter from Murtagh, Zazai went for the pull but was too early into the shot, no connection"
"length around off, defended back without much footwork"
"short of length outside off, goes back and cuts it hard, a thick outside edge flies towards third man"
"fuller around off, steers it towards backward point"
"short of length on middle and leg, jumps in the air and dabs it towards square leg"
"fuller around off, comes forward and defends it towards extra cover"
"short of length around off, gets on his toes and works it towards the left of backward point"
"short of length on the pads, Zazai misses the flick as the ball brushes the thigh and rolls towards short fine leg"
"fuller on the stumps, was looking to drive on the leg side, gets a thick outside edge towards covers"
"length around off, comes forward and blocks"
"length on the pads, flicks it towards deep square leg for a single"
"length around off, goes back and pulls it behind square leg for four"
"short of length, some more room outside off and this one has been clubbed towards deep midwicket, same result"
"fuller and wider this time, looks to drive through extra cover but doesn't get his timing right"
"length ball, and he lofts this ball over mid on. <strong>Couple of bounces, and into the fence</strong>..."
"length ball, and he drives it back towards mid off"
"short, and he goes back and punches it. Goes straight to short cover"
"length ball, he makes room and tries to biff this down the wicket. It goes off the outside edge, and runs down towards third man. Eludes point"
"length ball, outside off, and he looks to go down the ground. Gets the outside of the bat as it runs down to the third man boundary. Important early runs these..."
"length ball, jumps off a length, and he defends after jumping up on his toes"
presses forward to defend a length ball
"length, outside off, and he goes back and cracks a straight ball right off the middle, but cannot beat the man at cover"
"tossed up, and he waits on it, and then drives towards cover. The ball eludes the first man, who half-stops it, but extra cover comes around to help out"
"length ball, and he punches it down towards long on with a straight bat"
"length ball, straight on, and he goes back and shapes to pull. Has to adjust as the ball doesn't turn, and he can only force it away to short midwicket"
"length ball, he goes back and crashes it towards extra cover"
"length ball, angles across him, and he drives it towards mid off"
"length ball, on his pads, and he can work it away with his wrists towards midwicket"
"length, in his zone, and he goes inside out. Off the outside of the bat, but enough willow on it to clear extra cover. Won't carry to the fence, though"
"length, he goes for a straight lofted drive, and <strong>Porterfield just cannot hold on to it</strong>! Dives to his right and gets his fingers to it, but it spills out as he falls"
"fuller, wider, and he is able to squeeze it out towards third man"
"length, wider of the stumps, and he drives it towards extra cover"
"bowled from closer to the stumps, turns it slightly from outside off, and he defends after pressing forward"
"moves across pre-emptively, and then slogs a shorter ball across the line towards long leg"
"length, and he presses forward to defend"
"flighted, fuller, and he drives it from outside off back down to the bowler"
"shorter, and he goes back and jabs it over midwicket. Shouts of 'Catch it!' but it went over the man stationed there and went down towards midwicket"
goes back and punches a length ball towards short midwicket
"fuller, but pitches outside leg and strikes him on the pads as he shapes to flick it"
"short, towards the pads, and he whips it away towards fine leg. The fieldsman sprawls away to his left and saves it"
"short, wide, and he cuts it from the crease, but cannot beat point"
"length, outside off, and he cuts it towards point"
"slower ball, outside off, and he defends it away towards point"
"another slower ball outside off, and he drops it down the pitch"
walks across and meets a length ball and tries to drive it towards midwicket
"length ball, and he punches it down to long on from the crease"
"walks across to the off side and telegraphs his intentions. Simi fires it wider of off stump, and he slashes it away to backward point"
"fuller, and he plays it from the crease. Takes the outer edge of the bat as it runs away towards point"
"length ball, he defends it from the crease"
"length ball, a bit quicker through the air, and he defends from the crease"
"length, and he runs it down to third man"
"full ball, angles across him, as he backs away towards the leg side to make some room for himself. Misses out on connection"
"length, and he cuts it away as it angles across him"
"length, moves away from him, and he cuts this one wide of point"
"full, but straying on to the pads, and he can tickle it down towards long leg"
"<strong>SAFE!</strong> Length ball, that he wanted to chip down the ground. A slight change of pace means he's early on it, and it scoops up in the air towards cover. Just enough to elude Simi Singh, running across from extra cover"
"length, angles across him, and he punches it towards covers"
"fuller, angles across him, and he punches it towards covers. Fielded by mid off, moving away to his right"
"fuller ball, and he has swung this around, and <strong>been taken</strong>! He challenges long on, where the fielder stationed is big man Kevin O'Brien, and this is an excellent catch. The ball was sailing over his head, but he caught it, made sure he kept his feet inside the field while taking the catch. Stepped out momentarily for balance, but had <i>already tossed the ball up</i>, and then stepped back in nonchalantly to complete the catch. Big wicket for Ireland, especially in how well timed it is"
"length, and he flicks it off his pads as it straightens into him. Gets it past short midwicket"
"fuller, wider, and he throws the kitchen-sink at this again. Gets an inner edge, but the ball runs down towards fine leg"
"length, straightens into him, and he defends from the crease"
"length ball, angles into him, and he presses forward to defend this"
"length ball, on off stump, and he presses forward and drives towards short cover"
"length ball, slightly slower, and also grips on the surface. Rahmat looks to drive, and it goes off the inside of the bat towards short midwicket"
"length, and he drives it. It is uppish, but it beats short cover, extra cover, and <strong>runs away for four</strong>!"
"length ball, and he presses forward to defend"
"length, and he presses forward and defends towards point"
"length ball, nips away off the seam after pitching, and appears to have taken the outside edge...the stump in fact! <strong>And the bail didn't fall</strong>!"
"length ball, and he is forced to defend as it seams back into him"
"<strong>lucky!</strong> Length ball, outside off, and he tries to swing it towards extra cover, but it takes the inside edge and runs down to fine leg"
"length ball, and this time there's no doubt he has middled it! Slogs it towards midwicket, and beats long on comfortably"
"length ball, outside off, and he tries to slog this over midwicket again"
"length ball, outside off, and he drives it off the back foot"
"short of length outside off, cuts it towards point, Rahmat Shah was halfway down but Shahzad is unmoved. The throw is wayward and that allows Rahmat to get back in"
"length delivery, worked towards midwicket for one"
"fuller around off, comes forward and offers a copybook defence"
"fuller on the stumps, pushes it towards mid-on"
"length outside off, steers it towards covers"
"length around off, punched towards mid-on for a quick single"
"fuller on the stumps, drives it towards long-off for a walking single"
"length around off, comes forward and blocks"
"short of length outside off, Shahzad swivels and pulls it towards the vacant deep midwicket region for four"
"fuller around off, skips down and lofts it over the bowler's head, didn't middle it though"
"flatter on the stumps, comes forward and defenfds"
mistime it back towards the bowler
"length around off, stays back and punches it towards wide mid-on"
"length around off, comes forward and blocks"
"length again, just around off, blocks it from the front foot"
"length around off, comes forward and defends again"
"length around off, drives it towards mid-on"
"length around off, pushes it back towards the bowler"
"fuller around off, comes forward and drives it towards extra cover"
"length ball around middle and leg, defended from the front foot"
"fuller outside off, whipped towards wide mid-off"
"short of length, goes back and pulls it towards deep midwicket, one-bounce four"
"fuller around off, driven towards long-off for a walking single"
"fuller outside off, Shahzad goes inside out and hits it over extra cover, McCollum puts in the slide from sweeper cover but he was in contact with the rope while trying to flick the ball inside"
""
"fuller on the stumps, drives it towards mid-on"
"length around off, stays in the crease and defends it towards covers"
"short of length on the stumps, gets behind the line and blocks"
"fuller around off this time, drives but straight towards mid-off"
"fuller again, looks to drive but just falling over and the ball rolls towards square leg"
"short of length around off and middle, defended from the back foot"
"length around off, stays back and defends"
"short of length outside off, pulls it towards midwicket for a couple"
"back of length around off, steered towards cover-point"
"short of length outside off, punched towards mid-off off the back foot"
"length on the middle and leg, flicked towards fine leg"
""
"fuller on the stumps and driven past mid-on with a straight bat, the ball races away for the boundary"
"length around off, comes forward and defends"
"length outside off, Rahmat pushes at it and gets beaten as it moves just away from the batsman"
"short of length outside off, looks to punch it through covers, the ball hits the inner half and rolls on the leg side"
"fuller around off, driven back towards the bowler"
"length around off, looks to run it down but misses"
"short of length outside off, steers it towards third man"
"fuller on the stumps, drives it towards deep midwicket"
"fuller around off, Shahzad extends his arms to loft it over mid-off for four"
"short of length outside off, looks to steer it past the keeper, misses"
"length this time, Shahzad once again looks to go over mid-off but this time he is not to the pitch of the ball and ends up mistiming it, Murtagh pedals back from mid-off to complete a good catch"
"length around off, comes forward and defends"
"length around off, spinning away and takes the outside edge but goes away from slip and along the turf"
"length around off, comes forward and blocks"
"length outside off, Shahidi plays inside the line and gets beaten"
"length around off, goes back to punch but ends up chopping it into the ground"
"fuller around off, lunges forward and blocks"
"back of length around off, dead-bats it from the back foot and it nearly rolls on to the stumps, just missing the off stick"
"fuller and wider outside off, left alone"
"short of length on the body, swivels to pull but ends up pulling it up in the air towards square leg, Simi Singh charges in, dives forward and takes it inches off the ground"
"short of length around off, rises on his toes and defends it towards cover-point"
"fuller on the pads, tucked away towards square leg"
"fuller on the stumps, digs it out towards the bowler"
"fuller around off, comes forward and blocks"
"fuller again, pushed towards covers from the front foot"
"length around off, punches it back towards the bowler"
"fuller around off, blocked from the front foot"
"length around off, defended on the front foot once again"
"length around off, stays back this time and defends with a straight bat"
starts with a wide down the leg side
"flatter on the stumps, lunges forward and blocks"
"length on the stumps, keeps a bit low, blocked from the back foot"
"length but angling on the pads, flicked towards deep square leg for a couple"
"flatter on the stumps, defended from the back foot"
"fuller around off, comes forward and blocks"
"flighted outside off, goes for the drive but finds extra cover"
"length around off, defended from the crease"
fuller and driven but short mid-on cuts it off
"tossed up around off, lunges forward and pushes it towards short extra cover"
"length ball on the pads, tucked away towards short fine leg"
"length around off, stays back and defends it on the off side with soft hands"
"flatter on the stumps, taps it towards cover-point from the back foot"
"length around middle and spinning a bit to beat the bat, an appeal for lbw but was going down perhaps"
"length around off and middle, tucked away towards square leg"
"length on the stumps, defends it down the wicket"
"fuller around off, comes forward and blocks"
"short of length around off, rocks back and pulls it towards deep midwicket to take the side past 100"
"short of length around off, punched towards covers off the back foot"
"fuller around off, pushes it towards extra cover and sets off, a bit of fumble there by the fielder who swoops low and underarms it towards the bowler. Simi breaks the stumps but by then Naib was home"
"length on middle and leg, flicked towards square leg"
"fuller around off, comes forward and blocks"
"length around off, comes forward and blocks"
"fuller around off, flicked away but nicely by short mid-on, diving to his right"
"length around off, goes deep and blocks"
"slower ball, cuts across him, and he pushes forward to defend, and it just beats the outside edge"
"length ball, angles across him, and he presses forward to defend"
