"full on leg stump, and he misses the flick off his bat. Hits the pad, and rolls away to fine leg. Inswinger first up from Starc"
"full outside off, and Rahul tentatively sticks his bat out. Takes the bat's outside edge, but flies low between gully and slip for the game's first boundary"
"full on leg stump, and he looks to play with the straight bat. Plays this inside the delivery's line, and the shot is squirted away to point"
"full just outside off stump, and another tentative defensive shot from Rahul. Takes the inside-edge and flies away to fine leg"
"beauty! Length ball on middle, and just angling away after hitting the deck. Mayank tries to defend away from his body, but the ball whizzes past his outside edge"
"<b>through him!</b> Full on off, and Mayank tries to drive away from his body. The ball comes in after hitting the deck, and goes between bat and body to Paine. Not an attractive shot at all"
"full outside off stump, and Rahul defends with soft hands. Ball hits the bat's outside edge, and rolls through the gap between slip and gully for his second boundary in that manner"
"back of a length outside off, and Rahul rides the bounce to fend off the back foot"
"<b>taken at first slip!</b> Rahul's horror run continues. Length ball outside off, and the delivery stays in line. Rahul plays for the delivery that will angle in, and the defensive shot takes the outside edge. Easiest of catches at first slip as India lose their first"
"back of a length on middle, and Pujara nudges this off the back foot to the leg side. Tricky shot with short leg lurking"
"length ball just outside off, and Pujara covers his off stump before shouldering his arms. Nice bounce into Paine's gloves"
"full outside off stump, and Pujara defends with the bat's open face. Pushed to point. Applause around the ground as Hazlewood completes a successful over for Australia"
"full and wide outside off, and Mayank toe-ends a drive to mid off. He came forward to play too early there"
"full outside off stump, and the ball angles further away. Left alone by Mayank this time"
"full on off, and <b>driven<b/> beautifully past the non-striker. Mid on gives it as a chase as the batsmen run back for the second. Gets off the mark as well"
"low full toss on middle. Trying to go for the yorker there, and Mayank defends with soft hands"
"length ball outside off stump, and going away from Mayank. He covers his off stump, and then shoulders his arms"
"<b>nasty!</b> Back of a length on middle, and the ball takes some extra bounce. Mayank sways away from the ball very late, and the delivery whizzes just past his outside edge"
"back of a length outside off, Pujara lets it go by shouldering his arms"
"full on off stump, and Pujara prods forward to check-drive. Mid off intercepts"
"full just outside off stump, and defended with the bat's open face to cover"
"full on off, and that's angling into his pads. Pujara shuffles across the stumps, and then nudges it past midwicket for a couple"
"full just outside off stump, and the ball takes some extra bounce after the seam hits the deck. Pujara shoulders his arms as the ball flies over off stump"
"full on middle, and he nudges it away to midwicket for another double. Easy for Pujara with the ball coming into his pads"
"full on middle, and Agarwal plays an inside-out straight drive past Pujara. Offers the bat's full face, and opens the bat's face slightly to play it through the off side. Starc looking for the swing, with the ball pitched that full"
"length ball on leg stump, and that's been clipped away to Hazlewood at fine leg"
"full on middle stump, and he turns this with the bat's closed face to midwicket. Straight to the fielder"
"full on off, and seaming away. He prods forward to drive, and pushes this gently to Heat at cover for a single"
"length ball on middle, and aimed at Mayank's body. He rides the bounce and confidently defends off the back foot"
"full outside leg stump, and seaming further away. Taken by Paine shuffling down the leg side"
"length ball on off, and angling inwards. Defended off the back foot, and the ball rolls back to Hazlewood"
"length ball just outside off stump, and defended away to cover off the back foot"
"full outside off, and some late inswing from Hazlewood! Pujara covers his off stump to shoulder his arms, but he then stretches his leg late to try and pad the ball away. Goes through to Paine"
"full outside off stump, and this one is left alone by Pujara"
"back of a length on middle, and Pujara quickly spots the length. Ducks under the ball's line on this occasion"
"length ball outside off that holds it's line after hitting the pitch. Pujara shuffles across his stumps, and defends to point"
"full and wide outside off, and Mayank goes chasing after it. Looks to drive through the covers, but he's beaten by the outswing. Through to Paine"
"full outside off, and shaping slightly away. Mayank takes a big stride forward, and drives through cover point. Chase for the infielders as they come back for two"
"full on off, and he prods forward to block. Pushed to cover with soft hands"
"full just outside off stump, and he takes a big stride forward to defend. Ball rolls away to cover"
"full on off, and Mayank shuffles across towards off stump, before driving past Pujara and mid on. Slow outfield today, another double for India"
"full outside off, and that's the <b>shot of the day!</b> Confident movement forward and driven through the covers"
"length ball outside off, and seaming away after hitting the deck. Left alone by Pujara"
"full just outside off stump, and he prods forward to defend. Pushed to cover point on this occasion"
"full just outside off, and driven straight back to Hazlewood. He fails to collect the ball on his followthrough, which means Pujara can pinch the single"
"full just outside off, and defended off the front foot to mid off"
"length ball on off, and seaming away after hitting the pitch. Mayank squares up to defend, and adjusts late to bunt it towards point"
"full and wide outside off, and left alone by Mayank"
"length ball outside off stump, and it goes through to the keeper as he shoulders his arms"
"full on middle, and defended with the bat's closed face to midwicket"
"length ball outside off stump, and left alone by Pujara. The delivery was seaming away on this occasion"
"length ball on off stump, and Pujara covers his off stump, before bunting a defensive shot towards the leg side"
"full just outside off, and he takes a tiny step forward to meet the ball. Pushed to mid on"
"full outside off, and Pujara steps forward to drive. Played with the bat's open face, and the shot takes the outside edge. Races away through the point region for a boundary to ruin a good Cummins over"
"length ball outside off, and angling further away. Left alone"
"<b>bounce!</b> That will keep the Indian batsmen on their toes. Just a length ball on off, but it takes off after hitting the deck. Paine takes this from above his head"
"length ball on middle, and seaming away from Mayank. He keeps his bat in front of off stump, and taps it away to cover with gentle hands"
"full just outside off, and defended off the front foot to cover. The ball dribbles away to the off side"
"overpitched outside off stump, and Mayank brings his bat down to wedge a shot away. Shafts a defensive shot to point"
"back of a length on leg stump, and cramping the batsman for space. <i>Uncomfortably</i> nudged away - off his armpit region - to square leg for a single"
"back of a length on off stump, and he rides the bounce to defend off the back foot. Played towards the leg side"
"full just outside off stump, and he check-drives through the covers. Meets the ball in front of his body, and this has come off the middle of the bat. The fielder at cover simply chaperones the ball to the boundary on this occasion"
"back of a length on middle, and he nudges it away off the back foot to square leg. Vacant there"
"full just outside off stump, and Pujara moves towards the off side, before defending with the straight bat"
"length ball just outside off stump, and he defends with soft hands off the back foot. The ball falls in front of his toes, that's how gently he played the shot"
"bouncer to end the over. Not directed well, landing well outside the stump line. Pujara sees it go through to Paine"
"back of a length on middle, and Mayank rocks back to defend. Bunted back towards the non-striker"
"full outside off, and he <b>drives away from his body</b>. A dangerous ploy with the ball angling away, but Mayank manages to find the bat's middle. Not much wrong with the delivery as the ball finds the cover boundary"
"back of a length on off stump, and defended off the back foot"
"back of a length outside leg stump, and Mayank looks to get away from the ball's line. Delivery too far from his body to bother him though, and Paine scampers towards the leg side to intercept"
"back of a length on middle, and this time Starc has gone quick (145.5kph). Extra bounce off the deck as the batsman shoulders his arms. Ball goes away from him and eventually settles in the keeper's gloves"
"<b>hits his elbow!</b> Back of a length on leg stump, and Mayank looks to fend this away to the leg side. He's beaten for pace, and the delivery hits his arm before rolling away to fine leg"
"length ball on off stump, and he covers his stumps before defending off the back foot"
"back of a length on off stump, and he ducks under the ball's line. Through to Paine"
"length ball just outside off, and defended with the bat's open face. Plays this towards point for a single"
"back of a length on off, and check-punched to Lyon at cover. They scamper across for one"
"length ball on off, and seaming inwards on this occasion. Pujara stands tall, and defends this away towards the leg side"
"full just outside off, and he front-foot defense takes an inside-edge towards the leg side"
"back of a length on off, and angling further away. Mayank chooses to play at it, and toe-ends a back-foot defensive shot to mid off"
"back of a length on off, and Agarwal tries to cut this away. The extra bounce forces a mis-hit from Mayank, as the shot comes off the bat's bottom. Rolls away to point"
"back of a length on leg stump, and he rides the bounce before nudging this towards the leg side. Carefully played, especially with short leg still lurking"
"back of a length on middle stump, and he tiptoes to defend. Played towards the off-side on this occasion"
"back of a length outside leg stump, and this goes down the leg side to Paine"
"<b>short!</b> And that hurried onto Mayank. He had no clue where the ball was, and while trying to duck the ball took a bit of his glove, and flew over the slips for a very lucky boundary"
"full just outside off stump, and he prods forward to defend. Ball rolls away to cover"
"<b>appeal for caught behind!</b> But the umpire says 'no'. Paine thinks he's got him, and therefore asks for a <b>review</b>. It was a length ball outside off that snaked in sharply off the deck. Pujara's defensive shot was outside the ball's line, and the ball went through to Paine between his bat and body. Snicko shows there's contact only off the trouser, so Pujara will survive. <b>Australia lose a review</b>"
"length ball just outside off, and this delivery just holds it's line. Pujara looks to defend in front of off stump, but the ball goes oh-so-closely past his outside edge"
"length ball just outside off, and he defends off the back foot to the non-striker"
"full just outside off stump, and Pujara quickly prods forward to defend"
"length ball outside off, and another delivery with a bit of late movement. Seaming inwards after pitching, but going over the top of off stump after Pujara lets it go"
"back of a length on middle stump, and he rides the bounce to defend it away in front of square. Carefully played with short leg lurking"
"short on leg stump, and Mayank is cramped once again. Manages to squirt this off the back foot - rather unattractively - to fine leg"
"length ball on middle stump, and Pujara allows the ball to come to him, before tapping it away to the off side"
"length ball on middle, and nudged away to the leg side for a single"
"back of a length on middle stump, and defended away to mid off"
"short ball angling across Mayank. He meets the ball near his eye-line, and taps it away to point. Dropping his wrists on the delivery there"
"full outside off stump, and he meets the ball on the front foot to defend"
"full ball outside off stump, and Pujara takes a big stride across the stumps to cover his stumps. Shoulders his arms thereafter"
"length ball angling in, and defended off the back foot to midwicket. Delivery angling into Pujara on this occasion"
"back of a length outside off, and Pujara ducks to take cover. A well-directed short ball that goes into Paine's gloves"
"full outside off, and he goes for a cover drive. Played with the bat's open face, and it <b>almost goes right into cover-point's hands!</b> Drops just short of Lyon there"
"length ball on middle, and nudged away with the angle to square leg"
"back of a length on middle, testing Mayank again. He tiptoes and blocks with gentle hands, as the ball rolls away to gully"
"short on middle, and this time Mayank sways away from the delivery's line. Chooses not to duck, instead trusting his eyes to judge the line"
"length ball originating outside leg stump, but meeting Mayank on middle. Defended off the back foot, played right back to Starc"
"length ball on leg stump, and angling into Mayank. Defended once again off the back foot"
"back of a length, but wide down the leg side. Mayank considers flicking it fine, but eventually pulls his bat back"
"back of a length outside leg stump, and Mayank meets the ball near his armpit, before playing down a nudge towards backward square with the short-leg fielder lurking"
"back of a length on middle, and extra bounce takes the ball over Mayank's helmet. Paine does well to hold on to it"
"full just outside off, and Mayank comes forward to drive. He plays for the ball coming in, but the delivery holds it's line. Takes the outside edge, and dribbles through the gap between gully and slip. How many runs have gone down that region today?"
"short on off, and Mayank looks to sway away from the ball. Drops his gloves early, but the ball hits his shoulder"
"back of a length on off stump, and Mayank ducks under the ball this time. Another testing bouncer, which equally tests Paine's catching skills"
"fuller outside off stump, and Mayank pushes at this away from his body. Finds the gap between cover and point, and that's the <b>fifty partnership</b> for the duo!"
length ball wide outside off stump. Left alone by Pujara
"back of a length outside off, and Mayank taps this in front of square on the off side. Terribly close to the silly-point fielder"
