"length ball, slider at middle stump. Catches him on the pad as he looks to flick and the lbw appeal is turned down. That was going down"
"short of a length on leg stump, punched past the non-striker, down to long-on"
"full on middle stump, steps out and mistimes a drive. Straight to extra cover"
"googly, short of a length and ripping in at middle stump. Chops it to short third off the under edge"
"tossed up at leg stump, steps out, gets to the pitch and watches it closely as he lifts this over extra cover with the turn"
<b>that is plumb.</b> Slider at a length on middle stump. Phillipe loses his shape as he gets on the back foot to try and flick this. Hits him knee height right in front of leg stump
"short of a length on leg stump, punched to extra cover off the back foot"
"short of a length outside off, sliced past point off the back foot"
"full on middle stump, driven to long-on"
"short of a length on off stump, punched through cover off the back foot"
"length ball just outside off, steps out and looks to drive to long-on. Cops it on the thigh guard"
"length ball in at leg stump, punched to long-on with the angle"
"googly at a length on middle stump, tapped to midwicket off the back foot"
"length at middle stump, punched to long-on off the back foot"
"length at middle stump, steps out and taps it past the non-striker"
"length on leg stump, punched to long-on off the back foot"
"<b>outside edge</b> whizzes past slip, to his left. Short and wide slider outside off. Keeps a shade low. He looks to cut and this flies past the fielder"
"googly at a length outside off. Steps out and drives it back at the bowler, who can't field cleanly to his left"
"short of a length at middle stump, pulled to deep square off the inside half"
"short of a length just outside off, defended off the back foot"
short and just outside off. Pulled to deep square's right
"full and just outside off. Looks to drive, gets an inside edge onto front pad"
short ball up at the chest. Shuffles and watches it on as he parries it fine with the pull
"length ball down leg side, can't connect on the flick"
"length outside off, punched on the up to extra cover's right. He parries it to long-off"
"full on off stump, leading edge to extra cover as he closes the face on this. Lazy attempt to get back in the crease and a run-out call is sent upstairs. He's just made it though. The throw came in on the bounce to the keeper"
"yorker at leg stump, jammed into the pitch and over the bowler to long-on as he looks to drive"
"short ball down leg side, looks to pull and gets a top edge over short fine"
"length at off stump, driven on the up to extra cover's right"
"yorker outside off, jammed through point"
<b>stumping appeal.</b> He was beaten in flight looking to drive a loopy ball outside off. And the back leg was momentarily dragged out...but he managed to get enough of the toe back behind the crease
majestic. Full ball wide outside off. Stays put and slams it inside out over extra cover. The room allowed him that
short of a length ball climbing up as he steps down the pitch and heaves at this. Rises over middle stump
"short at middle stump, opens the face and guides to point's left"
"slower short ball at middle stump, turns it to fine leg with a pull"
"bouncer at middle stump line, backs away and looks to slice square into the off side. Beaten on the outside edge"
"<b>dropped.</b> Return catch, tough one. Length ball at leg stump was nailed with a drive on the up and he couldn't reach quickly enough in the follow through. A single at midwicket in the end. Off his knee."
"yorker at leg stump, drive to long-on"
length ball pushed wide outside off. Throws himself at it and nearly falls over. Thick outside edge falls short of short third man
"yorker at middle stump, jammed back to the bowler"
length ball sliding across off stump. Slashes and misses
"yorker outside off, looks to drive and gets an outside edge that dribbles rapidly past short third man"
"full on leg stump, flicked to short fine"
"slower ball, short of a length on leg stump. Flicked to fine leg"
"slower ball at a length on leg stump, flicked to deep square"
"full outside off, drilled past the bowler, along the ground to long-on"
"yorker length wide outside off. Shapes to play the ramp, adjusts and looks for the reverse ramp. Just about gets bat and a single in the end"
"full at middle stump, slugged down to long-on"
"low full toss, wide outside off. Chucks the bat at this and slices it over backward point"
length ball sliding in at leg stump. Steps out and flicks with soft hands in front of deep midwicket. He runs in and misfields to allow a third
"short and wide outside off, cut to sweeper cover"
"<b>on the roof!</b> Abbott picks the googly, steps out to meet this at a length and pumps it high over long-on! It's out of the stadium after rolling off the roof"
"full on off stump, driven to extra cover's left"
"length outside off, steps out and pushes hard at it. Gets a thick inside edge into the open midwicket region"
"<b>lbw appeal turned down.</b> That looked very close. Length ball at middle and off, turning away a touch. Abbott looked to sweep and was hit in line. Was it spinning past off stump?"
"slower short ball wide outside off. Slapped on the bounce to extra cover, off the toe-end"
"<b>clears the midwicket boundary!</b> Back of the hand slower ball goes wrong and Curran waits on this before slapping across the line, on the rise, to clear the boundary"
<b>fifty!</b> Tom Curran putting some fear in Thunder now. Low full toss outside off. He looks to chop it square on the off side but gets a thick outside edge that fizzes past short third
"low full toss just outside off. Hammered past the bowler, but long-off puts in a slide to his right and stretches to keep this in for long-on"
"slower short ball outside off. Looks to cut, gets an inside edge down the pitch, back at the bowler"
"<b>wide of long-off.</b> Dangerous territory for Thunder now. Short ball outside off, plenty of room for Curran to slash at this. And he gets it well in front of square, straight off the middle"
"yorker at off stump, jammed past the non-striker, down to long-off"
"length at middle stump, flicked to deep midwicket's left"
full and flat at leg stump. Slogs at it and gets a thick inside edge to deep square
"yorker length at leg stump, squeezed out to long-on off the inside half"
floated up full and wide outside off. Gets to the pitch and drags it out to deep midwicket with the attempted slog
"<b>taken by long-off!</b> Crafty from Green. Full and fast at the start of the over and slow and wide when they needed to hit the sixes. Curran looks to slog sweep as this drifts across him, but he can only slice it high for long-off to take to his left. his highest score, and a quality innings, but that should be the end of Sixers' chances"
"full slower ball, wide outside off. Looks leg side as he heaves, but this is over the bowler and rolling out to long-off off the toe-end"
"low full toss at leg stump, pings off the inside edge as he looks to slog this. Runs at deep square"
"<b>taken by long-off.</b> Full slower ball outside off, ends up slicing it as he looks to go straight. Callum Ferguson runs in and takes it with a reverse cup"
"slower ball at a length outside off, swipes at it and misses"
"smashes off stump. Yorker at off stump. he backs away and looks to chop it behind point, but that is too good for him"
"yorker in the corridor, looks to drive and is beaten on the inside edge"
