"full, just outside off, angling away. Left alone"
"full, on middle and a bit of shape on this one. He prods forward to drive towards mid-on"
""
"length ball, wide outside off, and he flays this away off the front foot. Crunched through the covers for the day's first runs"
"length ball on leg, and flicked off his pads to the leg side. Fine leg runs across to intercept"
"length ball on middle, and angling into leg stump again. Worked off his pads to the leg side"
"full, on off, and he meets the ball on the front foot. Pushed back to Rubel"
"<B>flicked!</b> Full, on his pads, and he closes his bat's face to put this strayer away"
"too good a shot for just a single. Length ball, wide outside off, and he cuts this square but straight to point. Misfield allows for a single"
"length ball, wide enough for Stirling to throw his hands at it. Cut in front of square, and two men give the ball a mighty chase"
"back of a length, just outside off, and firmly punched off the back foot to cover"
"length ball, angling into his hips, and comfortably flicked off his pads to deep backward square"
"length ball, on off, and he prods forward to defend towards cover"
"length ball, on off, and shaping away after hitting the deck. McCollum doesn't commit, getting his bat out of the ball's way in time"
"<B>huge lbw appeal</b> but not given. Length ball, on middle and shaping towards off. Hits him in front of off, but the ball is probably going high. A bit of sound too, but unsure what that came from"
"full, on off, and he presses forward to defend to cover"
"length ball on middle, and going down leg"
"length ball, wide outside off, and punched to cover"
"fuller, just outside off and shaping away. McCollum tries to play the straight drive, but the ball whizzes past his outside edge"
"full on middle, and he works it away to midwicket. No chance of a single"
"full on off, and he walks across to the off side, before driving to mid-on. Stopped once again"
"<B>hammered!</b> Back of a length, just outside off, and he drags a pull into the stands. What a shot"
"full, on off, and he drives to mid-on once again. Misfield allows them to pinch a single"
"<b>got him!</b> Taken at first slip. Length ball, wide outside off and McCollum goes fishing. Tries to punch off the back foot, and this has taken the outside edge. Disappointing for the man who scored a hundred against Bangladesh in the A-game"
"full, on off, and defended back to Rubel"
"full, outside off, and smashed through to the off side. But a solid stop from the cover fielder ensures it's only a couple"
"<b>shott!</b> Full, wide outside off, and Stirling takes a big stride forward before clattering a front-foot cover drive to the boundary"
"full, on off, and tapped off the front foot to mid-off. The fielder intercepts"
"full, outside off, and swinging away. Left alone by Stirling"
"length ball, angling in, and worked away to midwicket"
"length ball, just outside off, and the attempted drive takes the bat's inside half and rolls away to the leg side. They scamper across for one"
"full, just outside off, and pushed off the front foot to cover. No run"
"slower ball, offcutter on off, and tapped off the back foot to mid-on. They race across for one"
"another offcutter, wide outside off, and he hammers a cut-shot. Finds point though"
"<B>appeal for lbw</b> but turned down. Length ball on middle, and angling in. Hits his knee roll but would've gone down leg for sure"
"<b>pulled in front of square!</b> Expecting the short ball, and Rubel hands him that. Stays on the back foot, and hoicks it over the cow-corner boundary"
"full, just outside off, and he creams a cover drive. Misfield by cover allows them to hare back for the second"
"nice and full on off, driven back but a good stop on his followthrough"
shapes to drive but mistimes this back to the bowler
"picture-perfect drive on the up, straight to extra cover"
easy pickings! Strays onto the pads and he flicks behind square.
huge appeal for lbw but this one comes back in to hit high on the pad. Going down
"touch ahead of length on off, defended"
"incoming length ball from wide of the crease, defended back"
"slower and fuller on off stump, defended with soft hands"
stands tall and punches this length ball to the edge of the ring at extra cover
"touch fuller, just around off, defended from the crease"
"lucky to get away with a full delivery on the pads, defended gently to mid-on. Stopped short of playing a full-blooded flick"
"slower and fuller on leg stump, defended"
"flayed on the up through cover point! Sat up nicely, had width and Balbirnie said 'thank you very much'"
"too much width outside off, wide called and rightly so. Losing his radar that time"
gets half a stride in and bunts this length ball into the off side
"defended back, bowler puts his left hand to stop on his followthrough"
"lovely on-drive but can't pick the gap, straight to mid-on"
"beaten as he looks to punch away from the body, hint of outswing and the length that nearly did him in"
"off a thick edge, a first slip would've gobbled it up for brunch. Instead, it flies to the third man boundary. Squared up, looked to play through midwicket but the ball tailed away late"
"thumped back, but disturbs the stumps at the bowler's end. <b> Hit too straight </b>"
punches this length delivery to extra cover
"slips in a length ball on middle, defended back"
thumps this on the up to cover point
"slower and fuller on the stumps, Stirling kept honest as he defends with soft hands"
firm push but straight to cover
lovely shot! Oozing class and confidence. Can pay to watch. Width and he unfurls his wrists to pick the gap behind point
straighter and he works this into the gap at midwicket
"keeps a touch low, defended back"
"end of a promising innings. And what a terrible way to go. Looks to take on the short ball but this doesn't come on and he's through with the stroke, cramped for room. Did he get a little globve on the way through to Mushfiqur? No conclusive proof. Given out so he has to go. Oh, there's no review. How unfortunate? Richard Kettleborough the umpire in question."
"pacy first ball, defends from the crease"
"slips a full ball on the pads, flicked to deep square"
defended from the crease
"floats this full and across, left alone"
chipped but just wide of midwicket
"balance, poise and wrist work - all top notch as he whips this incoming length ball into the gap at midwicket. Quality"
"slower and fuller on the stumps, defended"
gentle bunt down to square third man for an easy single
eased to long off
""
""
""
""
""
""
""
""
""
""
""
"length ball, from around the wicket. Lands on middle, and punched to mid on"
"full, just outside off, and defended off the front foot to the bowler"
"length ball on off, and worked off his pads to the leg side"
"<B>swept!</b> Full, angling down his legs, and he goes down on one knee to sweep behind square"
"appeal for lbw, but not given. Tries to sweep again, but hits his legs and rolls away to short fine leg"
"full, on off, and defended to the bowler again. <B>Drinks</b>"
"length ball, on off, and tapped off the back foot to the leg side"
"slower ball, full on middle, and worked off his pads to midwicket on this occasion"
"full, just outside off, and he prods forward to defend to cover"
"length ball, on off, and tapped with soft hands towards the off side. They hare across for one. Nice, early call this time"
"slower ball, back of a length on off, and he smothers an on-side flick off the back foot"
"another offcutter to finish the over. Length ball outside off, and caressed through point"
worked away to the leg side
"length ball, from around the wicket, and landing on off. Flicked off the back foot to deep midwicket"
"<B>fifty!</b> Length ball on off, and turning into the batsman. Flicked away to the leg side. <B>His 27th fifty-plus score</b>"
"full, on off, and tapped straight back"
"length ball, outside off, and flat-batted down to long on for a single"
drilled to wide long off
"full, on off, and defended off the front foot to mid-on"
"length ball, on off, and punched to mid-off this time"
"full, on off, and driven to long on for a walking single"
"length ball, on leg, and nudged down to fine leg. Tamim intercepts"
"offcutter, on middle and hitting his knee roll. Tries to muscle it to the leg side, but the ball goes to cover instead"
