"flat and outside off, Kamran steps away outside leg and biffs it to sweeper cover"
"fuller and faster on the leg stump, Malan ventures outside leg stump and hits it down to long-off"
Imad errs in length. Dishes out a middle-stump full-toss. Kamran crouches and feasts on it. The ball disappears over long-on
"hurled on middle, backs away and chops to cover"
shortish and sliding across the left-hander. Forced down the ground to long-off
"floated full and outside off, driven hard to long-on"
"short on off, keeps low, pulled off the knee towards deep midwicket. He did well to connect with the ball"
"slower length ball on off, stroked to long-off"
"slightly short on middle, another slower ball. Kamran picked the length up really early. Skipping back and crunching a pull to the right of deep midwicket"
"short on middle and leg, miscues a pull towards short fine leg"
"98ks short ball on the off stump, Kamran unleashes another pull. Deep midwicket stumbles and gifts a boundary. <strong>33-ball fifty for Kamran</strong>. The drink should taste sweeter for him. Time-out"
good length and holds its line outside off. Malan misjudges the length. Cuts and misses
"short and outside off, Malan sits back and drags a pull to midwicket"
"142.1ks searing yorker on the leg stump, Kamran, having moved away outside leg, jams it out to cover"
"very full on middle, opens the face and drives towards deep point"
"slower short ball on the leg stump, Kamran flits around in the crease. Plays early as the ball dribbles to point via an inside edge. The fielder hits the stumps. Kamran and Malan pinch another via a ricochet. The TV umpire checks for a run-out chance, but Malan is in"
picked up and flicked to long leg
"cunning slower ball wide outside off, Kamran lets it pass"
"sweeper cover tears across to his left and stops the ball. Slower short ball outside off, carved away"
"No century opening stand. Sohail breaks the stand. Azam takes the catch at long-on. Another slower short ball outside off, Malan aims to go downtown with a loft. But the bottom hand flies off the bat, which means he miscues it to Azam"
"seam-up, short angled in on off, tucks him up for room. Tapped down the ground"
""
"chest-high short ball on middle, swivels on the back foot and pulls to long leg"
"tossed up nicely, driven on the front foot to long-off"
"shorter legbreak, pulled on the back foot to long-on"
"Launched into the second tier. Kamran charges down the track, meets a half-volley and lofts it over long-off. Top shot"
"faster and flatter just outside off, slashes and misses"
goes low and slog-sweeps a googly to deep midwicket
"Samuels presses on for two and gets it. Legbreak. Short and turns away outside off, Samuels goes back and cuts it to the left of sweeper cover"
"full and outside off, Kamran swings and ends up slicing the ball in the air. Drops into no-man's land at sweeper cover"
"short slower ball on off, Kamran pulls early and ends up copping a blow on his body"
"slower short ball on off, drags a pull to deep midwicket"
"103ks short ball outside off, backs away and slaps it to sweeper cover"
"slower ball, pings the blockhole on off, squirted away for one"
"pitched up on off, right in the hitting radar. Kamran does not need any second invitations. Clears his front leg and hoists it over Bopara's head for another six"
"possibly a slower ball, comes in, tapped to the off side"
"very full on off, Kamran clears his front leg and drills it fiercely past the bowler"
"and Samuels tips the strike over to Kamran again. Back of a length and outside off, dabs a cut to deep third man"
"wide of the crease, angled in, slower bouncer, beats the hook lavishly. Kamran played early and was duped"
"Usman nails a yorker on off, squirted back to the bowler"
"Kamran pre-meditates by moving across off, flicks a single to long leg. Impressive over - only four runs off it"
"short on the leg stump, slower one, swiped away to deep square leg"
"dug in short and outside off, Samuels brings out the pull, Imad runs to his right, puts in a lazy effort and lets the ball through him to the boundary. Coach Arthur is peeved"
"slower length ball on off, Samuels hacks at it and inside-edges it onto the pad"
"slower full ball outside off, Kamran backs away outside leg. Manufactures swinging room and pumps it over long-off"
follows the full one with a short ball outside off. Kamran was waiting for it. Nails a pull over square leg
"slower and outside off, flashed to point"
dragged short and outside off. Pulled to deep midwicket
"slower outside off, chopped to sweeper cover"
"heavy short ball outside off, seam-up, swatted away to the right of Imad at deep midwicket. He slides on his knees and his right foot may have been in contact with the ad board while attempting to flick the ball inside the field of play. Four runs it is. Kamran moves to 98"
"dug short and outside off, pulled to deep midwicket. Kamran on 99 now"
"banged in short on middle, Samuels tees off now. He goes back and pummels it beyond the second tier. Dispatched over midwicket"
"full ball on off, scythed away to wide long-off"
"that's the first <strong>century</strong> of this season's PSL and the second overall. Kamran has his hands aloft and acknowledges the crowd. He gets a hug from Samuels. Kamran also pulls off the rock-the-baby celebration à la Sammy. Good length on off, bunted to cover for one"
"leg-stump yorker, squeezed to long-on"
"142.1ks red-hot yorker on the leg stump, inside-edged behind to the keeper. Sanga effects a direct hit. Samuels dishes out a desperate dive and is safe"
"back of a length on middle, Samuels swings, and edges it past Sangakkara"
"another ripping yorker, kept out"
"shortish on middle, worked to leg"
"right in the blockhole on middle, dug back down the pitch"
""
"yorker, dug past the bowler again"
"length ball on off, heaved to deep midwicket"
"off-stump yorker, pushed down to long-on. Excellent death-overs bowling from Usman and Amir"
"another yorker on the off stump, squeezed back to the bowler"
"Amir hits the blockhole on middle and leg, dragged away in the direction of deep midwicket. Samuels wants two, Kamran is caught short at the non-striker's end. Amir calmly collects the throw from Bopara and tips the bails off. Kamran is warmly congratulated by the Karachi players"
"short on leg stump, Samuels swipes at it and inside-edges it fine past the leg stump"
"yorker on leg stump, dug to long-on"
"Buh-bye Afridi. The crowd hushed into silence. He bags a golden duck. Full on the stumps, Afridi backs away and attempts a loft. Ends up skewing a catch to long-off"
"another fine yorker, which is jabbed to long-off"
"full, pitches outside leg, Sammy eyes up a leg-side slog and does not connect. The ball grazes the pad and rolls to cover. They sneak a leg bye"
"back of a length and outside off, punched crisply but can't beat backward point"
"overpitched and outside off, another crisp stroke. Driven on the front foot straight to cover-point"
"short on off, skids on and cramps the batsman for room. Fended back to Hasan"
"nice and full on off, Azam is on the move as he drives it back to the bowler"
"back of a length and outside off, bunted to cover-point. The off-side ring is well populated"
"no maiden. Good length and outside off, jabbed down to mid-on"
"finds swing. Good length and shapes away outside off, Azam flashes and misses"
"Babar Azam holes out to mid-off! Short and outside off, Babar looks to pull over the leg side. Ends up losing his shape and scooping a simple catch to mid-off. The pressure of dots probably got to him"
"back of a length and slanting away outside off, opens the face and runs it to point"
"full on middle, Sanga eyes up the leg side, gets a soft leading edge that rolls to cover"
sweetly flicked off the pads to deep square leg
"full and angling across off, Gayle shoulders arms"
"very full on off, jabbed down to mid-off"
"full and outside off, driven to mid-off"
"back of a length on off, worked to straight midwicket, where the fielder fumbles"
"full on leg stump, poked to point"
"short and outside off, leans back and punches to cover"
"full awaycutter outside off, Gayle has a waft at it, gets an edge, which does not carry to the keeper"
"another slower cutter, swerves away outside off, this beats the outside edge"
"full, straight ball, no spin, poked back to the bowler off an inside edge"
"tossed up on off, Sanga uses his feet, meets the pitch and lofts it stylishly over mid-on who is inside the circle. First boundary of the innings"
"Sanga shows his ace early. Skips out, Hafeez shortens his length. Adjusts and whips to deep midwicket"
"full and skids in towards leg stump, beats the inside edge and raps the pad"
"Gayle uses his feet now, Hafeez pulls his length back and pings the pad again. The ball rolls square through the leg side"
"flatter and faster on off, clipped down to long-on for one"
"back of a length and outside off, punchily driven to Afridi at cover"
"Sanga forces the pace. He charges out again, the bowler dragged his length back. But Sanga still creamed it over cover"
"back of a length on off, punched more or less straight to Afridi at cover. They take on Afridi's arm. Sanga pushes Gayle and gets the single"
"full slower ball on middle, dabbed to midwicket. <b>Gayle gets off the mark after nine balls</b>"
140.5ks short delivery outside off. Sanga is beaten for pace. He is late onto the pull. Ends up skying a catch off the top edge to Samuels at point. Karachi's chase going nowhere
"pitched up and outside off, Gayle does not move his feet much. He is happy to push the ball to cover"
"Hafeez throws himself to his left from mid-on and completes a sprawling catch. Karachi three down. Malik is waiting near the edge of the boundary as the umpires check for a possible no-ball. Jordan is fine. Malik has to go. Full on off stump, Malik lofts half-heartedly and chips it to mid-on. Soft, soft dismissal"
"good length and outside off, ignored"
Bopara runs down the track and belts a length ball to cover. Can't beat Samuels
very full and angled down leg - wayward ball - leg-side wide
Bopara stands up tall to meet this short ball outside off. Punched in front of mid-on for one
"back of a length and just outside off, short-arm jabbed away to deep midwicket"
"back of a length on middle and leg, hangs back and works it into the vacant spaces at midwicket"
"non-turning offbreak on off, punched back to Hafeez"
down the track and forced to midwicket
"tossed full on off, whipped with the wrists to long-on"
"Gayle uses his feet, Hafeez darts in a short ball - 100ks - Gayle plays across the line and is pinned high on the pad"
"Gayle shimmies out, meets a short ball and plays it back"
"Gayle uses his feet again, Hafeez darts in a yorker. Squeezed back to the bowler"
"looped up full on off, pushed back to Afridi"
"dropped short and wide outside off, goes back and cracks a cut. Wahab runs across to his right from sweeper cover and makes a smart stop, dragging the ball into the field of play."
"101.1ks dart on the leg stump, Gayle misses the pull, the ball lobs up into the hands of Afridi off the thigh pad"
"dug in short on the leg stump, Gayle finally loosens the shackles. Hammers a pull towards deep square leg, Wahab attempts to swat it back into the field of play. No dice. Six it is"
""
ripping legbreak from Afridi. Starts around off and snakes away past the outside edge
Gayle skips down the track and flicks a single to short fine leg
Bopara skips down the track. Hafeez duly shortens his length. This one slides away wide outside off with the angle from around the wicket. Bopara reaches out but can't touch the ball. Kamran does the rest behind the stumps
"Hafeez flights this on off stump, Pollard has to go after it right away. He carves it over cover"
"really full ball on off, pushed back to the bowler"
"low full-toss on the legs, clipped to long-on"
"dances out, meets a full ball on middle and whips a single to deep midwicket"
"pushed through outside off, Gayle plants his front leg and hammers it past the bowler"
"slider outside off, pushed to cover"
"short and outside off, Pollard stands tall and punches to cover"
"Gayle puts Afridi into the stands beyond midwicket. Length and outside off, goes low and smites a slog-sweep"
"seam-up bouncer outside off, swat-pulled away over square leg for back-to-back sixes. Gayle and Karachi Kings spring back to life"
"tossed on the leg stump, attempts a slog-sweep and inside-edges to short fine leg. <b>35 off the last three overs</b>. Can Gayle and Pollard pull off a Houdini act"
"that's a <strong>stinger. Afridi is bleeding</strong>. Bursts through his hands. Has Afridi split his webbing? He rushes off the field. Slower full ball outside off, Pollard smashes it to Afridi at cover"
"very full and wide outside off, past the guideline, left alone"
"fuller one on off, Gayle wants to smack it over the covers, but this skews off the outside edge to deep third man"
"dug in short and outside off, half-tracker, Pollard unleashes a powerful pull and sends it to the long-on fence"
"full on the stumps, belted to long-on"
"full on middle and leg, Gayle plonks his front leg forward and lifts it over wide long-on"
"overpitched and outside off, Gayle drops to one knee and drills it to long-off. From 2 off 15, Gayle has sprinted to 36 off 27"
"slower short ball outside off, Gayle checks his shot and dabs it to point with soft hands"
"short and angling away outside off, Pollard opens the face and steers a single to third man"
"ripping yorker outside off, Gayle is late to bring his bat down. He gets an inside edge, which<strong> hits the leg stump</strong> and believe it or not sneaks away to the fine leg boundary. The zing bails did not light up, did not budge at all"
"very full and outside off, jammed out to short third man"
"Wahab delivers the killer blow. The <b>zing bails light up</b> now and Wahab lets out a big roar. Rapid yorker, Gayle is beaten for pace. Wahab hits the leg stump again. This one does the job for Peshawar. Karachi coach Arthur throws his head back in despair"
"length and outside off, guided to point"
"tossed up on middle, Pollard opens up his shoulders and wallops it over the bowler's head. Into the top tier"
"short on the leg stump, whipped between deep square and deep midwicket"
"dropped short on the leg stump, punched down to long-on"
"short on the pads, clipped away square through the leg side"
"Asghar gives it some air again. Dangles it wide outside off, Pollard drops to one knee, reaches for the ball, and drags it high and over long-on for another six"
"speared down leg, past the glance, wide"
"good length ball drifts in on middle, nurdled behind square leg for one"
"length ball outside off, Pollard sizes it up and punches it into orbit. Whoa! The ball drops onto the straight boundary"
"full and wide outside off, flat-batted away powerfully past sweeper cover's right. That flew to the boundary even though the bottom hand came off the bat"
"short and angled in on off, Pollard was hanging on the back foot for it. Works a single to the square-leg region"
"full and angling away outside off, Imad scythes a cut to deep point"
"tries a slower bouncer, too high, wide"
""
"Pollard shimmies out, this is short and shading outside leg. Pollard leaves it. Not a wide"
"full and outside off, Imad charges out and flashes to deep cover"
"Pollard manufactures swinging room by moving outside leg. Short, he attempts a punch and finds long-on"
"back of a length and outside off, Imad flicks his wrists, picks the ball up in the gap between deep midwicket and long-on"
"shortish on middle, shovelled away between deep midwicket and long-on again"
"nice and full outside off, slower ball, Imad gets into the act. Clears his front leg and smears Hasan Ali over mid-off who is inside the circle"
Imad shimmies out and yorks himself. Squeezes a single to mid-off
Wahab slings it very full and wide outside off. Imad reaches out for the ball and misses. Legal ball
"slower short ball on off, Imad flat-bats it to long-on"
"short and angling into the hips from around the stumps, deflected to square leg"
"very full and wide outside off, Imad reaches out for the ball, connects with this and scythes this up and over Hafeez at backward point"
"Wahab goes shorter and outside off, swing and a miss from Imad"
"pitched up and outside off, driven to cover"
"wide yorker, that's the length in these slog overs - Imad is beaten for pace. Can't make contact with the ball"
"drifts a slower ball down leg, wide"
"full-toss on middle, sliced to cover"
"very full and outside off, flat-batted to the right of mid-off. Wahab dishes out a full-length dive to stop it"
"full-toss outside off, Imad goes low and slog-sweeps only as far as square leg"
"short of a length on off, shovel-pulled straight to deep midwicket."
"yorker on middle and leg, dug out to cover. Excellent over - just six off it"
"full and very wide outside off, sliced away to deep third man"
"slower lifter outside off, beats Pollard on the hook"
"Wahab ventures wide of the crease, slips in a slower ball, beats Pollard again. He is through with the shot early. The ball bounces twice before reaching Kamran behind the stumps"
"back of a length and on off stump, Pollard biffs it away to the left of deep square leg. Muscular tug from the big man"
"Pollard goes and with it Karachi's hopes? Very full and wide outside off, Wahab forces Pollard to reach out for the ball. He throws his bat at it and thickly edges it behind. Kamran gulps it down. If Pollard had left that alone, it could have been an off-side wide"
"back of a length and outside off, carved away to short third man. The fielder fumbles, but that's just a single"
"pretty full and outside off, jabbed to cover"
"really full and wide outside off again. Jordan asks Imad to reach out for the ball. The batsman does so and slices a cut to backward point. Good, diving catch from Hafeez"
"yorker on off, outside-edged to deep third man"
"very full on off, Sohail plays across the line and is pinned on the pad. Not given lbw by the umpire The ball rolls to cover and the batsmen pinch a leg bye. Kamran signals for a review. The ball brushed the front pad and then ricocheted onto the back pad. This is heading down leg. The on-field not-out call is upheld by the TV umpire"
"back of a length on middle, Amir slinks away outside the leg stump and goes over a leaping extra cover"
"the left-hander backs away outside leg, Jordan follows him with a full slower ball, which is pushed past him"
"full and wide outside off, carved in the air to deep point"
"slower dipping yorker on the off stump, Sohail can only dig it back to Sammy"
"slower short ball outside off, slashed to cover. Sammy has his hand aloft. The celebrations begin in the Peshawar camp"
"dug in short and outside off, Amir swings and only connects with thin air"
"Sammy has a sheepish smile. Full cutter outside off, left alone. Drifts past the guideline"
"seam-up, full and wide outside off, another off-side wide as Amir lets it pass"
"full slower ball on the off stump, slogged off the inside half to square leg"
"slower short ball outside off, pulled in the air, the man at deep midwicket tumbles and drops the catch. Peshawar, though, celebrate. <b>Peshawar will face Quetta in the final in Lahore</b>. Time for more selfies for Sammy's men. Peshawar take a lap of honour and thank the fans"
