back of a length and some shape into the corridor from outside off. Left alone.
"good length and slanted wide outside off stump, left alone"
"short of a length on off stump, gets on his toes and looks to tickle it behind square. Cops it on the thigh"
full inswinger at middle stump. Punched back at the bowler who parries it to this left
full outswinger outside off and he leans in to punch off the front foot. Extra cover lunges to his left and can't stop it cleanly
"back of a length on off stump, defended off the back foot"
fires this length ball down leg side. Stirling exposes his stumps as he looks to sweep and doesn't get bat on it
"length on middle stump, exposes the stumps and sweeps again. This time he gets it to fine leg"
"short of a length and straightening outside off. He's shuffled and is down for a sweep again, this time he cops it on the body"
"length outside off, defended into the covers"
"full and down leg side, swipes this to deep square's right but he can't beat his dive to the right at the fence"
"full on leg stump, nudged through square leg off the front foot"
"good length on off stump, defended on the front foot"
"back of a length and in at off stump, defended off the back foot"
good length and slanted across off stump. Slashes and gets a thick outside edge out to third man
"good length and shaping away outside off. Skips into the off side, gets behind the line and dabs it straight to mid-on with a closed face"
"spanked away. This is short and in his swinging zone and he picks it up from just outside off, on his front foot as he gets this wide of mid-on"
"good length just outside off, punched back to the bowler on the up"
"good length on off stump, solidly blocked on the front foot"
back of a length and in at middle stump. Gets on the back foot and whips to deep square
"full on middle stump, plants the front leg across and flicks to midwicket"
"back of a length outside off, punched on the up through cover but Dawlat dives to his right to stop"
full ball on leg stump. Once again the stumps are exposed as he looks to sweep. He can't get bat on it and the umpire says leg byes as this sneaks through the keeper
"length on off stump, defended on the front foot"
<b>struck on the back thigh</b> but it's outside the line. Mujeeb gets this to straighten from around the wicket with a legbreak release. Porterfield defends inside the line
"good length on off stump, defended on the front foot"
<b>loud appeal</b> as Stirling swings across the line and is beaten on the inside edge. He's looking to pull this short of a length ball outside off
"good length on off stump, defended on the front foot"
"good length just outside off, defended solidly on the front foot"
"offcutter, back of a length and just outside off. Allows it to come and steers this behind square on the off side"
back of a length and some lift at an off stump line as he looks to defend. He's beaten on the outside edge and this climbs over the stump
"good length on off stump, straightens outside off. He dabs it into the off side with soft hands"
"good length outside off, brings out the reverse sweep and gets an under-edge onto pad"
"back of a length outside off, tapped into the off side off the back foot"
"short and wide outside off, plenty of time to back away and open up his arms. Punches it through extra cover"
"short ball outside off, gets on the back foot and drags this pull shot out to deep midwicket off the top part of the bat"
"full at off stump, defended on the front foot"
"good length, swinging away late outside off. He looks to punch on the up and gets it into the leg side off the inside half"
a crisp drive straight to cover point. Full outswinger is met nicely on the pitch with a flowing drive
"offcutter, back of a length outside off. Defended on the front foot"
"back of a length and in at off stump, defended on the front foot"
"short of a length just outside off, shuffles and pokes it into the leg side with soft hands"
"back of a length on off stump, drops it pitchside with soft hands off the back foot to steal the single"
"back of a length on off stump, pushed into the covers off the back foot"
full and down leg side. Can't get bat on the sweep
"arm ball, draws him forward and raps him on the front pad as he looks to flick. But that was going down"
"length on off stump, defended to mid-off on the front foot"
"googly. Comes in from around the wicket, beats the outside edge as he looks to defend on the back foot"
"full toss on leg stump, premeditated reverse sweep means he's clutching at straws. It goes to point feebly"
"back of a length on the stumps, defended on the back foot"
<b>chips it to the midwicket boundary</b> from outside off. The line is predictable because Dawlat has been disciplined outside off. Sitrling's been looking to shuffle across every ball. This time he goes right into the off side and clips this on the up
lbw shout as he shuffles across and looks to whip again. This time it's an inswinger headed for middle stump. Leg stump is visible as he's struck but there looks to be height on this. He's a long way down the pitch
"short of a length outside off, slashes and misses"
"length on off stump, watchfully defended past the non-striker and a confident call to take the single from mid-off"
"short of a length and wide outside off, climbs into it on the front foot and slaps it on the up through cover"
low full toss outside off. Shovels it with a closed face to try and get it past mid-on. Gets it off the toe-end of the bat
"short and wide outside off, cuts and misses"
"length outside off, reaches out for a sweep and gets it past square leg aerially"
<b>inside edge</b> as he looks to cut. He's not picking Mujeeb at all. This skids in from a length at off stump and he's completely cramped on the back foot
"full on middle stump, flicked to midwicket"
"good length on off stump, defended on the front foot"
length ball pushed in at middle stump. He's struck right in front of the stumps as he looks to defend on the front foot but that's turned down. Very close shout. Was it going down?
<b>Shahzad thinks there's an edge</b> but he's the only one. Length ball outside off beats the outside edge and the wicketkeeper is manic in his appeal
"length on off stump, shuffles across for a flick and deflects it behind square off the pad"
"short and wide outside off, cut to sweeper's left"
"short of a length outside off, sliced to point on the up"
"back of a length on off stump, defended off the back foot"
"good length on off stump, defended from the crease"
"tossed up outside off, steps out and nudges into the leg side off the front foot"
"length outside off, dropped into the off side with soft hands"
"good length on off stump, defended on the front foot"
"back of a length at off stump, defended on the back foot"
"arm ball pushed through flat at leg stump and he swings it to the midwicket fence with an unattractive, but effective hoick"
"short of a length outside off, punched to extra cover off the back foot"
"full on middle stump, jumps into the off side and nudges this wide of mid-on"
"good length outside off, thick outside edge to third man as he looks to drive on the up"
good length and wide outside off. Slashes away from the body and misses
length ball angled in at off stump. Hangs the bat inside the line after walking down at this and gets an outside edge. Third man cleans up to his left
good length and in at off stump. Defended off the back foot
good length and in at off stump. Watchfully blocked from the crease
"full outside off, pushed back down the pitch off the front foot"
"short of a length at middle stump, sweeps to long leg"
"good length on off stump, defended on the front foot"
"back of a length on leg stump, flicked to fine leg's right"
full and wide outside off. Drives to extra cover's right but can't beat his dive
"good length on leg stump, tickled through midwicket off the front foot"
legcutter at a length outside off. Mistimes the attempted drive through the covers
"good length on off stump, punched on the up back at the bowler who manages to get a boot on it"
"good length on middle stump, flicked straight to midwicket"
"good length outside off, defended into the covers on the front foot"
"good length on middle stump, punched to long-on on the up"
"back of a length outside off, steered to third man off the face"
is that dropped? t's certainly a chance but this attempted reverse sweep thuds into Shahzad's knee as he looks to get up
"<b>soft.</b> Loopy length ball on leg stump, dipping rapidly and he's not to the pitch as he looks for a vigourous flick through square leg. Gets it off the inside half and it lobs in front of midwicket who gets down and forward to snap it up"
"short and wide outside off, chopped to sweeper's left off the back foot"
"back of a length outside off, pushed through point off the back foot"
"back of a length on off stump, tapped to midwicket on the up"
"full on middle stump, driven to long-on off the front foot"
"good length and just outside off, left alone"
"good length outside off, pushed to extra cover on the front foot"
"full on off stump, pushed to extra cover off the front foot"
"short of a length just outside off, chopped to point with the turn"
"short of a length outside off, punched to extra cover off the back foot"
"good length on off stump, defended on the front foot"
"full outside off, leans in and drives to sweeper cover"
"length outside off, pushed to sweeper on the up"
"short ball wide outside off, reaches out and slaps from underneath to get it over midwicket. Damp outfield means this won't roll into the boundary"
"short outside off, pulls aerially again and gets it to deep square"
<b>has he dropped that?</b> There's a sound as Balbirnie hangs his bat out for a cut to this short ball. It goes straight through to the keeper who gets in a poor position and can't complete a straightforward take
"length outside off, punched to extra cover on the up"
"floated up wide outside off, steps out and is forced to stop with his front pad. Beaten in flight"
"tossed up on off stump, steps out and drives to long-off"
"length on off stump, stays in the crease and opens the face to chip this towards extra cover"
length and on the stumps. Hurriedly plays a sweep that he ends up scooping in short fine's direction
"short of a length outside off, cuts but can't get it past point"
<b>close appeal for lbw!</b> It's turned down. Oh this looks a very good appeal from Afghanistan. It's a full ball on leg stump that spins away a touch as he looks to sweep. Struck right in front of the stumps. Might be lucky there...
"slower short ball outside off, 100ks, Stirling forces off the back foot and the ball bursts through cover"
"back of a length and outside off, Balbirnie extends his arms and flashes straight to backward point"
"on a length and on a fifth-stump line, Balbirnie opens the face and runs the ball to backward point with soft hands"
"pitched up and outside off, eases forward and drives it crisply to the left of mid-off"
""
""
""
""
""
"back of a length and outside off, punched on the up to sweeper cover"
chipped in the air but it does not carry to short cover
uses his feet and pats a quicker one to cover
"non-turning legbreak, fizzes on off stump, nearly 100ks, worked away to the midwicket region for one"
"back of a length on a fourth-stump line, pushed to the covers"
"tossed up slower and fuller outside off, driven through the line to mid-off"
""
""
""
"back of a length on middle stump, goes deep in the crease and flays the ball away to deep point"
"good length and holds its line outside off, takes the outside edge and rolls away to the left of slip"
"very full on middle and leg, Stirling drops down to one knee, rolls out his wrists, and sweeps it away to deep midwicket. Stirling jogs across for the single. He seems to be in some discomfort. Is he suffering from cramps?"
"full on off stump, driven back at the bowler"
"full on off stump, drags a sweep to deep square's left"
"good length on leg stump, flicked to midwicket's right"
"full ball outside off, a googly. He looks to sweep and gets an under-edge onto his boot"
"googly again, sliding in at leg stump. Jams it into his toe this time off the under-edge as he shapes to punch off the back foot"
"back of a length on off stump, defended off the back foot"
"full outside off, driven straight to extra cover off the front foot"
"<b>edged and gone!</b> Slider wide outside off, Balbirnie stays leg side of this and is forced to reach out for a cut. It's a weak attempt too. He's pushing too far away from the body and the outside edge is eaten up by the keeper"
"sliding into the hips, whipped away through midwicket"
"back of a length and turning into the hips, quietly tucked away to square leg"
"slower through the air and drifts in on middle, worked away to midwicket off the front foot"
"really full on middle stump, Stirling presses forward and jabs the ball to cover"
"slides in with the arm and cramps the batsman for room, squeezed out to the leg side"
"Sharafuddin goes up for an lbw appeal. Stirling is a long way down the track, playing around his front pad and missing. He is so far down and not given"
"straighter one on middle stump, 85ks, played back to the bowler"
"looped up on off and drifts away, catches the outside edge and rolls to the cover region"
"dipping in at leg stump, Niall presses forward but does not meet the pitch. Prodded to midwicket"
"low full-toss on off stump, driven straight past the bowler to the left of long-off. Stanikzai puts in a lazy effort, he goes with one hand, and concedes a boundary"
"off-stump yorker, jammed out to the off side"
"straighter one, the batsman plays for turn and watches the ball beat the bat"
"quick slider from Rashid Khan, Niall O'Brein prods at it and inside-edges it onto the pad"
"Stirling steps down the track, the bowler drags his length back on middle, punched back"
"Stirling uses his feet again, but the ball dips sharply, and he has to settle with a thick inside edge onto the pad"
"flatter on off stump, Stirling loses his shape and his slog-sweep only goes as far as midwicket"
Stirling finally connects well and clears the boundary. He is helped by a half-tracker just outside off. He rocks back and muscles it against the turn over midwicket
down the track and clipped against the turn to midwicket
"tossed outside off, driven with the spin to sweeper cover"
"short and goes straight on outside off, leans into it and punches through the covers"
"on a length on off, presses forward and defends to cover"
"full and outside off, Niall stretches out and controls a sweep behind square leg. He picks the gap and finds a boundary"
"short and sliding into leg stump from round the wicket, defended back to the bowler"
Niall collapses his back leg and drives inside out through the covers
"straighter one of off, Stirling tips and runs to cover to <strong>bring up his 13th ODI fifty</strong> off 77 balls. Niall shakes hands with the opener. Subdued celebrations. Stirling knows he needs to press on"
"was that the googly? Breaks back in, takes the inside edge and wanders away to square leg"
"looped up on the pads, Nial opts to hang back and nudge to short midwicket"
"even fuller on leg stump, eased down to long-on for one"
"tosses this legbreak up outside off, driven down to long-on"
"dragged down on off stump, camps back and forces a single down to long-off"
"very full and outside off, driven firmly to sweeper cover off the front foot"
"shortish and angling in at the top of off stump, played back to Nabi off the back foot"
"Stirling skips down the track, meets the pitch of this full ball on middle stump and taps a single down to long-on"
"Such fast hands from Niall. This was pushed through outside the line of off, he takes it from there and reverse-sweeps it in the air over short third man"
"darted in on middle from round the stumps, dabbed to cover. Niall chances a quick single but is sent back by Stirling"
"pushed through on middle, collapses his back leg and drives inside out to cover"
"goes straight on outside off, Niall stays beside the line and flashes to the covers"
"good length and breaks back in, <b>this wrong'un hits the thigh pad</b>"
"<strong>another wrong'un from Rashid</strong>. Breaks back in from outside off, snatches the inside edge and wanders away to the leg side"
"full and sliding away outside off, he does not pick the<strong> googly</strong> and is beaten on the outside edge. Three straight wrong'uns from Rashid"
"back of a length and outside off, punched up to the covers"
"looks like another googly, he plays inside the line and slices off the outside half to cover"
"finishes the over with a straighter one, which is pushed back to Rashid"
"slower offbreak, Nabi finds grip and turn and <strong>goes past the outside edge</strong>"
Niall falls over on the sweep as the ball slides down leg for a wide
"tossed outside off, Niall charges down the track, fetches it from outside off and drags a six over the wide long-on boundary. He did not meet the pitch but did not hold back"
"fuller and on off stump, Niall continues to attack Nabi. He drops down to one knee and smites a slog-sweep over midwicket"
tucked off the hips in the gap between square leg and midwicket
"shorter offbreak, driven against the turn to short cover"
"hung up in the air, drops down outside off, Stirling presses forward and smothers it"
"fizzes through outside off, pushed to cover"
reverse-swept from middle stump to backward point's right. There's a <strong>horrible mix-up between the wickets</strong>. The throw from Najib is to the bowler. Mujeeb gathers it and breaks the bails to catch Stirling short. The well-set batsman has been run out. Stirling knew he was gone. The TV umpire confirms it. The last thing Ireland wanted is a run out
"skids on outside off, cracked through cover-point"
tossed up and breaks back in to beat the inside edge and hit the pad outside the line of off
"on a length and spins in, defended back"
"tossed just a shade outside off, dead batted"
"full on a fourth-stump line, bunted back"
"tossed wide outside off, stabbed back to the bowler off the inside half"
"full on middle, backs away and drives inside out to cover"
"slower through the air on off, not much turn, tip and run to point"
shuffles across and whips the ball from outside off to midwicket
"flighted outside off, spins in on off, shuffles across and plays it back to the bowler with soft hands"
"back of a length on off, punched back"
"fuller on off, guided off the face to backward point"
swept from outside off to fine leg. The fielder in the deep runs to his right and boots the ball back into the field of play
now it's Simi's turn to fetch the ball from outside off and sweep with the wrists to long leg
"turn and bounce outside off, drags the batsman forward and <strong>skips past the outside edge</strong>"
"back of a length and outside off, leans back and punches it solidly to the off-side sweeper for one"
"back of a length and angling across off, rides the bounce and dabs to backward point"
"back of a length and outside off, scythed away to deep backward point"
"tip and run to the covers, smart running from Niall and Simi"
"overpitched and wide outside off, Niall stretches out and drives to the left of Shenwari at short extra cover. Niall plays an aerial drive instead of keeping it down. Dawlat returns and takes down Niall. Both set batsmen are gone now"
"short and wide outside off, gets on top and slaps it to sweeper cover"
"back of a length and outside off, Kevin stays beside the line and jabs the ball to the cover-point region"
"googly, full outside off. Driven firmly to long-off"
"full outside off, cops it on the pad as he looks to sweep"
beaten on the outside edge as he gets on the back foot and looks to nudge this through the off side
"short of a length outside off, gets well outside off and looks to tap it into the leg side. Cops it on the back pad"
"back of a length outside off, nudged in front of short third man off the back foot"
"googly, coming in at off stump at a good length. Looks to push it through the covers off the front foot and gets it into the leg side off the inside half"
"short of a length on middle stump, pushed to midwicket's right off the back foot"
"short of a length outside off, defended to point off the back foot"
"offcutter, back of a length and in at off stump. Leading edge into the off side as he looks to flick"
"short of a length just outside off, guided to third man with an open face"
appeal for both lbw and caught behind are turned down. This inswinger dips in late as he shuffles and looks for the flick. It's going down leg and clips his back leg as it does so
top-edge as he gets in a woeful position for the hook. 141kp bouncer aimed at the helmet and he's caught fending under it
"good length at off stump, pushes it into the leg side off the toe-end"
"full on off stump, shuffles and flicks through square leg"
"yorker on leg stump, jammed down to long-on"
"full outside off, plonks the front leg across a long way for the sweep. Cops it on the pad"
"full on off stump, hurriedly pushed to midwicket"
"googly, slides down leg side after pitching short on a middle stump line"
"full on middle stump, tapped past the non-striker off the front foot"
"good length just outside off, shuffles and flicks to midwicket"
"short of a length outside off, punched to extra cover off the back foot"
"short outside off, backs away to cut to sweeper"
"length and pushed through at the stump, tapped back to the bowler"
"short of a length at leg stump, pushed through midwicket off the back foot"
"full and fast on leg stump, pushed to long-on off the front foot"
<b>dropped.</b> Walks well outside off stump and follows this legbreak with his arms. Jabs at it and gets an edge that's grassed by Nabi at slip
"full outside off, drilled off the toe-end to sweeper's right"
"googly, back of a length and strikes him just outside off as he looks to defend on the front foot. Safe on the lbw because he's outside the line"
"short and wide outside off, shuffles, reaches out and dabs it past slip, very very late"
"googly at off stump, shuffles outside and cops it on the pad again as he looks to defend. He's well outside the line once more"
<b>taken down leg side.</b> Simi Singh's painful stay comes to an end as he shuffles outside off once more and is too far away from this googly as it spins down leg. He's forced to reach out and can only get a slight touch on this
"short of a length outside off, punched to sweeper off the back foot"
"full outside off, sliced to backward point with an open face"
"back of a length on middle stump, punched to long-on off the back foot"
"short outside off, backs away and cuts uppishly to sweeper cover"
"full on the pads, locks himself with the front foot stride across but he manages to get bat on the sweep and paddle it past short fine"
"good length outside off, dabbed into the off side off the front foot"
"short and wide outside off, backs away and cuts straight to backward point"
"full on off stump, defended on the front foot"
"short and wide outside off, cut to sweeper cover"
googly coming in sharply a she looks to punch through the covers. He gets an inside edge onto boot
"back of a length outside off, punched to extra cover off the back foot"
googly raps him on the pad outside off as he looks to defend on the front foot. He's outside the line
"good length outside off, defends inside the line and gets an outside edge that dribbles wide of short third man"
"full outside off, opens the face and gets it wide of backward point off the front foot"
length ball deflects to short fine off his glove as he gets down for the sweep
short of a length googly cramps him on the back foot and forces him to dig this into the pitch
"good length on off stump, defended on the front foot"
"full outside off, drilled on the up, straight to extra cover who fumbles to his right"
"slider at middle stump, nudged through midwicket with soft hands"
"googly ripping in at off stump, under-edges into the pitch as he shapes for the punch off the back foot"
googly at a length on leg stump. Swats with the angle and manages to drag this to the long leg boundary
"full toss outside off, carted straight to long-on"
"googly at a length on off stump, sweeps to find deep square"
"short of a length outside off, tapped through cover off the back foot"
"offcutter, short of a length outside off. Gets behind the line and runs it to third man's left"
"full on middle stump, punched to long-on from the front foot"
short ball at the chest and he's late on the hook. Gets it through square leg off the inside-half of the bat
"short ball outside off, looks to pull, beaten"
"offcutter short and wide outside off. Gets on top of it and cuts, but can't beat point"
"<b>holes out to fine leg.</b> Short ball, swivels and looks to pull but he doesn't manage to get over it. Ends up slicing from under and fine leg only has to take a few steps in to complete this...<b>but Dawlat has overstepped.</b> This will be not out. And a free hit!"
slower bouncer dug in too short and well wide outside off
legcutter dropped short at middle stump. Lifts it over midwicket with a pull
"good length on middle stump, pushed into the leg side off the front foot"
"short and wide outside off, cut to sweeper cover"
"short of a length outside off, climbs up on him as he looks to sweep. He steers it to short fine"
"full toss on middle stump, flicked to long-on's right"
googly raps him on the thigh guard as he goes on the back foot to try and play the leg glance
length and in at off stump. Closes the face too soon on the flick and gets a leading edge to short third man
what a hit from O'Brien. Shuffles and gets behind this offcutter that's dug in short. Watches it come on and pummels this over the square leg boundary
offcutter dug in short again. This time he allows it to come in to him and deftly glances very fine. Fine leg has a lot of work to do to his right and he can't stop this with a slide
"short ball outside off, another well-timed hook. This time straight to deep square"
"good length outside off, backs away to try and go inside-out over extra. But he ends up slicing off the outside half towards sweeper"
short slower ball outside off sneaks through from under his pull shot as he lines up
slower bouncer climbs awkwardly at his grille and he ends up fending this into the leg side with his eyes closed
<b>bowled him!</b> Wicket number 99 for Rashid Khan. Comprehensively tonks off stump with a slider. O'Brien exposes the stumps and swats across the line to try and clear the leg side. Completely misses it
beats the outside edge with a googly. Draws him forward for the defence outside off and outfoxes him
"googly at a length outside off, sweeps to deep square's left"
"yorker outside off, looks to play the reverse sweep and is beaten"
"short of a length outside off, allows it to come on and runs it to short third man"
"slider, back of a length at off stump. Pushed through midwicket with soft hands"
slower bouncer and he gets under it to slice high. It trickles through the circle after landing inside but they take only one
"good catch. Slower ball dug in short again, wide outside off. Looks to slap it over extra, gets it off the thick outside edge. It hangs high and makes point pedal backwards. He loses his balance but manages to get his hands around this"
another slower ball dug in short. Pulls and is beaten
<b>top edge</b> flies over the keeper as he miscues the pull. It's the same plan from Zadran. Offcutter dug in short and he's swinging towards midwicket when he gets the top edge
"yorker on off stump, jammed out to long-on off the toe-end. They come back for the second and this one is sent upstairs. Zadran has received the throw and taken the bails off at the non-striker's end but the batsman has made his ground"
"bouncer at the body, swipes under it and gets it to fine leg on the bounce. He keeps them to one"
effort ball first up. Banged in short and climbs steeply onto Shahzad. He rises with it and pats the ball down to the leg side
"follows the short ball with a very full ball angling in towards off, Shahzad's bat comes down at an awkward angle as he squirts an inside edge through square leg for a double"
"back of a length and slanted down leg, ignored, leg-side wide"
"short and angling in at off stump, fended off to the leg side"
"sliding into the hips, tickled away behind square leg. Leg bye"
"floated very full and on a fourth-stump line, tapped back to the bowler"
"very full and wide outside off, no shot"
Shahzad has a big swipe across the line. He only drags an inside edge through square leg
short and cramps the batsman for room. Shahzad is forced to fend it away
"floated full on off, defended off the front foot"
"full and angling into the pads, hangs back and picks it away to long leg"
"full and outside off, forward defensive"
"back of a length on off, Naib gets behind the line and blocks back to the bowler"
"half-tracker outside off, flashed away, Stirling dives to his left from cover-point and parries the ball to point"
"slower ball, 106ks, on off, forced down to mid-on"
"<strong>McCarthy drops a return catch</strong>. It bursts out. Tough chance. Good length and outside off, fiercely drilled back to the left of the bowler. Such ones stick or they don't. This doesn't"
"leg-stump half-volley, picked up and duly put away over short fine leg inside the circle. Filthy ball"
"slower full ball outside off, Shahzad mows it across the line to the right of mid-on. Back-to-back boundaries to follow the drop"
"Shahzad backs away outside leg now, opens up the off side, and slices this slower ball over extra cover"
"back of a length and nipping away outside off, smoothly punched to cover"
"slower cutter on off, defended back to Murtagh"
back of a length and angling down the leg side for a wide
"good length on off, forward and blocked back to him"
"on a length on a fourth-stump line, solidly pushed to mid-off off the front foot"
"full and outside off, punched between midwicket and mid-on"
Shahzad stays leg-side of this full ball outside off and hits it to the covers
"leg-stump full-toss, glanced away fine of deep fine leg. Afghanistan ticking away...."
"back of a length on off, punched down to mid-on"
"full and nipping in, turns the batsman inside out, finds the leading edge that is dropped into the covers"
Naib deploys a strong stride and drives this full ball from outside off to mid-off
"leg-side the radar. Re-set the radar, Mr.McCarthy"
"back of a length and outside off, a jabbing punch to the covers ensues"
good length and angling into a gentle little bunt to the right of mid-on
"back of a length and angling in towards the top of off stump, blocked back down the pitch"
"floated full on off, pushed to mid-on. Shahzad is sent back, and he <strong>beats the direct hit from Andy Balbirnie</strong>"
"back of a length on off, turned to midwicket"
"full and angling in, presses forward and whisks it away through midwicket"
presses forward and works a middle-stump ball to short midwicket
punched to short midwicket again
starts off with a leg-side wide
"much better. Good length and outside off, left alone"
"tight line on off stump, prodded back to the bowler"
"back of a length and outside off, Shahzad slogs down the wrong line... and misses"
"short, hit-the-deck bustle, flat-batted back to the bowler as Shahzad does not have enough room to work with"
swiped away between deep midwicket and wide long-on for a couple of runs
"short on off, Shahzad hops, skips, and punches to mid-on hanging back for one"
"slower offcutter finishes on off, punched up to short midwicket off the back foot"
"back of a length and angling in at off, seam-up, whipped away to the right of short midwicket now"
Shahzad backs away and scythes a middle-stump ball to cover-point
clipped off the pads to fine leg
"Shahzad backs away yet again, this time he scythes it away between cover-point and backward point. Muscled away"
Shahzad stays leg-side of a back of a length ball outside off and slashes straight to backward point
"in-between length outside off, left alone"
"back of a length and outside off, left alone in the channel"
"hip-high short ball on middle, Naib joins the party. He sizes it up and swats a pull away behind square leg to beats deep fine leg to his left"
"good length and nibbling away in the corridor, ignored"
Naib gets behind the line of this back of a length delivery outside off and calmly punches to cover
"back of a length outside off, some tennis-ball bounce for Rankin, left alone again"
"Murtagh squares up Shahzad and finds the outside edge, loops wide of backward point. Rankin extends his hands and stops the ball to his right"
full and angling into a whip to deep square leg
plays around his front pad and flicks an inswinger wide of midwicket
backs away and punches up to cover
