"shortish and swings back in on off, Uthappa presses forward and dabs it defensively to the covers"
"full outswinger from PK, drags Uthappa forward. He pushes out and nicks an outside edge that could have been gobbled up by second slip. Instead, it runs down to third man"
"full and swerves in, Gambhir gets forward and blocks it"
"back of a length and swings on off, nudged in front of midwicket"
"back of a length and curls in on off, Uthappa gets a drop-and-run single in front of mid-on"
"good length outswinger, leaves Gambhir. He dangles his bat out and is beaten. By the way, DK is keeping wickets for Lions, not Dwivedi"
"good length and no swing outside off, Uthappa steps forward and eases it through the covers. Beats mid-off to his left. Just a gentle little push, but the timing was pristine"
"shortish on middle, tucked to midwicket"
"pretty full and shapes in on off, cramps the batsman for room, patted to mid-on for one"
"short and ducks back in, Gambhir is pushed onto the back foot. He ekes out an inside edge to the leg side"
"length ball outside off, no movement at all, Gambhir has a crack at it and lofts it over mid-off with lots of bottom hand"
"PK messes it up at mid-on. Hurrying short ball outside off, Gambhir is late onto the pull. He sends a top edge in the air. The fielder back-tracks for the overhead catch. PK can only finger-tip it away. He tumbles onto the ground"
"this inswinger heads down the leg side, is the catch still playing on his head"
"good length awayswinger leaves Uthappa after pitching outside off, he chases and is beaten. That wasn't a wide. Tough call from Nandan. PK isn't pleased"
"veering into the pads, right in the flicking radar. He rolls his wrists and places it to the right of mid-on"
"short ball angled in, Uthappa gets on top of the bounce and punches it back to the bowler. PK sticks his right hand out and deflects it back onto the stumps. Gambhir backed up, but was back in time"
"back of a length and outside off, punched crisply. Baz runs to his right, dives full-length to his right, and makes a half-save"
"length and outside off, run away towards point"
<strong>Dwayne Smith fluffs a chance at slip</strong>. It was a tough chance. PK now watches a chance go down off his own bowling. Cutter 101ks leaves the left-hander with extra bounce. Gambhir wafts and nicks it. Smith flies to his left but the ball does not stick. He can only deflect it to third man for one
"shortish and outside off, gets on top of the bounce and manipulates it to mid-on with the wrists"
"Gambhir isn't lucky on the third time. Phenomenal work from Jakati. Raina jumps onto the fielder. Back of a length on middle, bunted to short midwicket, where Jakati flings full-length to his left and stops the ball with his left hand, collecting and nailing a direct hit at the striker's end in one motion to dismiss Gambhir. Uthappa had slipped near the middle of the pitch, which resulted in a confusion. Jakati showed off his reflexes and Raina was quick to embrace the fielder"
tucked around the corner for one
"back of a length and outside off, punched to the covers"
"short and wide outside off, flat-bat swat to the right of mid-off for four. Drilled away"
"full ball on off, no movement, forward and punchy drive to mid-on"
"very, very wristy! Good length ball on off, Uthappa presses forward and serenely dispatches it over midwicket with a pick-up shot"
"length and outside off, Pandey opens the face and runs it away to point"
"Fullish and outside off, Pandey opens the face of the bat and offers a dolly to Raina at lone slip. He takes it around waist height and throws the ball in the air"
"inswinging yorker zipping just outside off, Chawla was late to bring his bat down"
"short and wide outside off, slashed to backward point"
"short and wide outside off again, Chawla leaps and scythes it over backward point"
"indipper, cramps the batsman for room. He manages an inside edge onto the pad that drops onto the pitch"
"back of a length on off, front-foot punch to mid-on"
"short on middle, extra bounce, beats the wild swing and buzzes through to DK"
"banged in short on middle, Chawla is tucked up for room. He aims to pull and ends up short-arm flapping past midwicket"
"leg-side bouncer, sails through to DK. Wided"
"good length on middle, Uthappa veers across the off stump and flicks it to deep midwicket"
"112ks offspinner outside off, Chawla loses his shape. He has an early whoosh at it and connects only with thin air"
"back of a length on middle, another slower ball, sticks in the pitch. Speedgun shows 69kph. Chawla clears his front leg, waits for the ball to arrive. Adjusts and punches on the up over the covers for four"
"good length and angled in on off, turned to midwicket"
"Soft, soft dismissal. Good length and moves away a touch off the surface outside off. Some extra bounce as well. There was no slip and the batsman opened the face of the bat, attempting a dab down to third man. He can only run it into the gloves of DK. Second soft dismissal in three overs"
"gentle short ball outside off, gets on top of the bounce,and pulls to deep midwicket"
"width outside off, flashed to deep point"
leg-side wide
"full and angled in on off, the batsman presses forward and blocks it down the ground"
"rising short ball on off, Yusuf rises with it and fends it to cover. Chawla was too eager for a single but is sent back"
"starts off with a slower dipping yorker, jammed out to the covers"
"Bravo lets rip a bouncer outside off, Chawla arches his back but can't get any bat on the ramp. The caught-behind appeal is shot down"
"Chawla backed outside leg, Bravo floated it at 103ks on middle. Chawla checks his stroke and dabs it with an open face to point"
"dipping low full toss, Chawla can't get under it. Dragged to long-on"
"full and straight, Yusuf falls over the flick and works it to midwicket"
"floated full and outside off, 110ks, Yusuf waits before heaving to long-on"
"slides in with the arm on middle, 98ks, beats the flick and raps the pad"
"Yusuf hurries down the track, Jakati fires another hurrying ball and pings the pad"
"darted on off, no hint of flight, jabbed with a flourish to long-on"
"pushed through again, this ball stops on Yusuf, foiling his flick. He closes the face early and pops a leading edge past midwicket"
"Chawla steps out, the bowler drops it short and outside off, swatted to long-on"
"Jakati nudges close to 100ks, worked to square leg"
"full and angled in, clipped past square leg"
"Smith nails the top of middle and is mobbed by his team-mates. The bails fly and the middle stump is pushed back. Smith hits the deck and bowls a back of a length ball that skids on on middle. Chawla, having, backed away does not touch it. He can't squirt it down to third man. Timbaaah! 11 off 16 balls isn't good enough"
"cutter outside off, guided towards point"
"back of a length and outside off, tapped to point"
"short and wide outside off, 130ks, chopped straight to point"
Shakib sets off after dabbing a straight back of a length ball. He is forced to retreat
"heading down leg, helped down to long leg"
"tossed outside off, slows this up. Shakin whips a single to long-on"
"arm-ball, snakes in, Yusuf prods and misses. Takes it on the pad as the ball rolls behind square. DK misses a direct hit"
"loopier and drifts in on off, front-foot push back to bowler"
"stump-to-stump line, Yusuf backs away and chops past the covers"
"full on middle, driven back to the bowler"
"shortish and outside off, Shakib punches to sweeper cover"
"slower short ball outside off, keeps low, Yusuf waits and pulls behind square"
"Smith is on a roll in Kanpur. He removes Shakib too. Bangs a short ball on middle and finds tennis ball-esque extra bounce. Shakib was air borne as he played the upper cut. He picks out the debutant, Dwivedi, at third man"
"overpitched on off, driven back to the bowler"
"short and outside off, Surya respects Smith and lets it pass"
"back of a length, pushed back to the bowler. Smith aims to back-hand flick it back onto the stumps. He misses. He caps a productive spell: <b>4-0-8-4</b>"
"skiddy ball on off, dabbed to cover"
played up to cover again
down the track and worked to midwicket
whipped off the pads to deep midwicket
"floated outside off, driven to long-off"
Jadeja lands this on off and finds turn and extra bounce. Forward and prodded to cover
"drifting down leg, off the pad and rolls past DK"
"dangled outside off, Yusuf bends low, slogs from outside off to deep midwicket"
"looped up on middle, backs away outside leg and drives inside-out to long-off"
"Pathan goes low, fetches this from outside off, rolls his wrists. Controls a sweep to fine leg"
"speared short and outside off, forced to the right of sweeper cover"
"slider on middle, tucked to midwicket. Jakati is tightening the noose"
"Yusuf backs away outside leg, Jadeja chases him with a short ball and tucks him up. Swatted to deep midwicket"
"flighted on middle, fuller, tapped down to long-off"
"fired on off, Yusuf makes room and drills it to the long-off boundary. There is the <b>first boundary after the Powerplay</b>"
Yusuf makes some room. The left-arm spinner flight it full. Yusuf likes it and launches it over long-on. Jadeja follows the trajectory of the ball
glanced off the pads to short fine leg
"Jadeja fires another quicker one, clipped to leg for one more"
"full on at 132ks, Surya shuffles across off, uses the pace and laps it over short fine leg for four"
"slower short ball outside off, waits and flat-bat swats it to sweeper cover"
104ks dipping yorker on off. Yusuf checks his slog and jams his bat down on it
"floats a slower short ball outside off, Yusuf sizes it up and sends it clattering to the midwicket boundary"
"this short ball shot up off the surface, beat the hook, and DK took it in front of his face"
"short on off, 135ks, forehand swat to long-on"
"quick and flat on off, Yusuf goes deep in the crease and whips to midwicket"
"short and outside off, stops on the batsman, forced to long-off"
"pitched up on middle, Yusuf goes low and sweeps to fine leg"
"tosses this outside off, slower through the air. Surya crouches, steps away outside leg, and laces an inside-out drive over extra cover for six"
"six and out! Fuller and straighter, Surya goes low for a sweep. He can only top-edge it to Dhawal at the edge of the fine leg boundary. Surya throws his head back in despair"
"pushed through on middle, stays back and flicks to midwicket"
"short and rises off the surface on middle, Holder swishes and misses"
"wide yorker, far too wide outside off"
"back of a length and outside off, 132ks, Holder aims a leg-side slog and ends up skewing an outside edge. It flies to the right of DK"
"Bravo looks for a yorker, bowls a full toss, instead. Slapped to long-on"
"short ball outside off, 130ks, Yusuf skips back and controls a pull to deep midwicket"
"103ks slower ball outside off, Holder clears his front leg, waits patiently and slugs it into the stands beyond midwicket. It was full and in the slot to be dispatched"
"off-stump yorker, jabbed back to the bowler"
Yusuf shuffles across off and scoops this full toss past short fine leg for four
"Yusuf holes out to a full toss. Yet another soft dismissal.  Full toss outside off, Pathan bends his back knee and drives in the air... into the lap of Raina at extra cover. He did not have to budge"
