turn and bounce with the new ball. <strong>Breaks away past the outside edge</strong>
"short and outside off, this is <strong>right out of the Australian Open.</strong> Forehanded, tennis-style swing, down to long-on"
"on a length and outside off, driven down to long-off"
"full-toss outside off, driven to the covers"
"overpitched and outside off, drilled down to long-off"
"back of a length on middle and leg, shovelled away with the bottom hand through square leg"
"shorter and outside off, heaved away to deep midwicket"
"back-of-the-hand slower ball outside off, pinged over extra-cover"
"short and outside off, slashed to the covers"
"Whoa, Phillipe jumps across off and scoops a 142kph Archer ball over the keeper's head for four"
"bouncer outside off, hooked over midwicket"
"slower cutter outside off, breaks past the outside edge. Legcutter"
"overpitched and outside off, drilled to sweeper"
"really full on leg stump, backs away and squeezes through the covers"
"short and follows the moving batsman, backs away and jabs through the covers to seal victory for the Sixers"
