"six and out. Full in the slot on leg stump, tries to helicopter flick this over long-on, instead skies this to the man coming in off the rope. Simple catch taken just beyond the ring. Third umpire is taking an eternity lookling at Steketee's feet on the landing before deciding that he just had enough of his foot grounded before the crease on delivery."
"full on off stump, punched to extra cover."
"short on off, slaps this into the ground back to the bowler."
"good length ball on off, punched to extra cover."
"full on fourth stump, scuffs a drive back to Morkel."
"fullish length on middle stump, tries to heave this over midwicket but skies this over point. Captain Lynn is positioned under this on the ring as it swirls around. He dives forward at the last moment waiting for it to come back to earth and it nearly bursts through his fingertips but he's get very strong pinkies that keep it from making it to the turf."
"wide yorker on fifth stump, beats him trying to jam this out through point."
"low full toss on leg stump, charges down the pitch and punches to extra cover."
low full toss driven through the covers.
"short on the stumps, pulls this high over backward square and makes it all the way to the rope."
"full and wide, full and driven to the off side."
"length ball on the stumps, Webster crunches this flat over wide long-on, clears the rope and thuds into the LCD ad boards."
"in the slot wide outside off, Webster carves this high over extra cover and the sweeper is too square to have any chance at intercepting."
"full and wide once more, this time doesn't strike it as cleanly and skies a drive over backward point, spins away for a pair."
"wide yorker this time, jammed out into the covers."
"wide yorker again on fifth stump, jammed out to extra cover."
fullish length ball flicked away for a tight run.
"wide yorker, stabbed out to extra cover."
"wide yorker, Imad shuffles way outside off intending to flick a scoop over the keeper but the length made that impossible, flicks a single through square leg instead."
"knee high full toss outside off, heaves this high and deep over cow corner."
"full and wide, beats Webster heaving to clear cover."
"full and wide, slices a drive high over cover, Webster races back to beat the relay from the sweeper which pulls the keeper well away from the stumps despite Webster being way short and it allows him to complete <strong>an unbeaten 50 off 40 deliveries. </strong>"
good length ball defended.
"short on fourth stump, goes to cut but cramped for room and beaten by the extra bounce."
"wider outside off, cuts this to backward point."
"good length ball on middle, prodded to midwicket."
"good length ball on off, goes back to flick to midwicket."
"zips this in quick and flat on fourth stump, punched to cover."
"good length ball on the stumps, can't flick this away and comes off the pads into the leg side."
"full and into the legs, misses a flick again, caroms to backward point and Finch fires a rocket that forces Lynn to test out his hamstrings stretching to make his ground."
"full again into the legs, consistent movement from Richardson continues troubling the pair as another flick to the leg side is missed off the pads."
"length ball over middle stump, Lynn charges to swat over midwicket but is beaten."
"short and wide, slaps this to the point sweeper in place in the Powerplay."
"length ball on the stumps, pulls this flat to deep midwicket, fielded on a bounce."
"good length ball on off, defended."
"full and wide, reaches out wide to drive this high over mid-off, comes off more of the toe so doesn't come close to reaching the rope."
"good length ball, can't get this away."
"full and wide again, heaves a drive high over mid-off, one bounce over the rope."
"skids in a quicker ball on fifth stump, beats the attempted cut."
"flights this a touch more and wider outside off on a good length, beaten again on a cut."
"short and wide, Lynn flat bats this back toward Richardson at head height and the bowler is late reaching his hand out to his right, eludes him back down the ground."
"squares up Bryant with a fuller delivery on fourth stump, thick edge flies between the keeper and short third man, really more of a fly slip to the rope."
"short and wide, slices this in the air again just barely beats that kind of fly slip a few yards in front of the ring and goes to the rope. Looked like it was gonna be a wicket but the fielder on the ring couldn't get any hang time on his leaping effort."
"short and wide, beaten trying to cut."
"short on the stumps, pulled to deep square leg."
"knee high full toss on fourth stump, swats this through to deep midwicket."
"Lynn continues to tease that short third man fielder. Skids this on short on fifth stump, slices a cut shot that just clears the ring and spins downhill to the rope."
"fractionally short on fourth stump, Lynn punches this late and beats backward point, the sweeper also can't cut it off."
"Imad tries to cramp Lynn bowling tighter on off stump, he leans back and swats this through extra cover to the rope, beating the sweeper the other way."
"short on fifth stump, slaps this to the cover sweeper."
"good length ball, goes back to flick into midwicket."
"full on leg stump, defended back to Imad."
"full on off, flicks this through square leg."
"full on fifth stump, goes to drive through cover and is beaten."
"zips this in flatter on fifth stump, beaten trying to slap through cover."
"darts this in flatter on leg stump, misses a flick to midwicket. Pitched outside leg so a big lbw shout is in vain."
"good length ball on middle, defended."
"short and wide, slaps this to the point sweeper."
"short on the stumps, goes to pull behind square and they come back for an easy second."
"short on off, punched to the point sweeper."
"short and wide, hammers a cut straight to the cover sweeper."
"zips this in flat and quick on fifth stump on a good length, slaps this back to the bowler."
"overpitched full on off, tries to seize on the first opportunity to drive but gets under this too much and can't clear Webster at long-on. Simple catch taken four yards in from the rope."
"full on fourth stump, driven to extra cover."
"darts this in flat and full on the legs, Lynn tries to sweep this and is beaten, but pitched well outside leg."
"full and wide on fourth stump, slaps a drive past the non-striker to long-off."
"full on fourth stump, tries to paddle flick this behind square but is beaten and the ball comes off the shoulder over Finch at slip."
"good length ball on fourth stump, late cuts this past Finch at slip and races to the third man rope, elegant shot."
"full on fourth stump, tries to paddle sweep again and misses off the pads, comes off and trickles past slip."
"full on middle, driven into the pitch and skips over Noor to long-on."
"good length ball on fifth stump, goes to cut and beaten."
"short and wide, cuts this late to deep third man."
"short and wide, left alone, too wide and signaled a bonus run."
"<strong>dropped! The Afghan teenager spills a skier at deep square leg.</strong> Length ball on middle, skies a pull toward the boundary, Noor gets into position early as the ball swirls around but gets onto his knees to try to balance himself and as a result he's not in line with the ball as it sways outside his body frame at the last moment, has to lunge left well away from his body center and it bursts through his hands. Technique was poor in the final sequence and it costs him."
good length ball flicked to the leg side.
""
"short and wide, slapped behind point."
"full on the legs, sweeps this fine behind square."
"full on off stump, reaches out to slog sweep this high and deep over cow corner. Lovely shot."
"full on the pads, goes to sweep this and is beaten, big lbw shout denied. Gonna rip out middle stump but pitches outside leg."
"full on off stump, slog sweeps this flat toward deep midwicket. Really should have been a chance but the fielder opts for the conservative option of letting it bounce in front. A more aggressive fielder would have at least put in a dive. It was in the air for quite some time."
good length ball swatted through cover.
"short and wide, slaps this through the ring."
"shot of the match! Short and wide, Lynn carves this flat behind point, times it superbly to have it carry all the way to the rope."
"slower bouncer over middle, beaten trying to play a paddle pull."
"full and wide, misses a drive aiming to go flat down the ground."
"full in the slot on off stump, this time he doesn't get away with the skier heaving for cow corner. Marsh is on the ring at mid-off and shuffles behind the bowler to get underneath it, makes it look far simpler than Noor's troubles earlier on the rope. <strong>Third umpire is checking for the back foot no ball cutting the side crease and he has stepped on the side crease with the back foot. Prestwidge can't believe this. No ball called and Lynn walks back to the middle with a free hit to come. </strong>"
"head height no ball full toss bowled on sixth stump line, Denly not in danger of getting plunked in the head so just uppercuts this high over short third man."
"short and wide, slaps this high over cover and cut off at the rope for one."
"width outside off, punched wide of the cover sweeper for a pair."
"full and wide, driven to the cover sweeper."
"good length ball skids on from fourth stump, flicks an inside edge through square leg."
"full on the legs, flicks this to short fine leg."
"short and skids down leg, misses out on a pull but Hatzoglou will have to rebowl it."
good length ball flicked behind square.
"flighted full and wide, mistimes a drive behind square for one."
"good length ball on fourth stump, goes back and across to flick through square leg."
"zips this flat on fourth stump, Denly sweeps behind square."
"<strong>another dropped chance!</strong> This time at short third man. It's been a high traffic area all innings. Imad hustles him with a back of a length ball and slices a cut shot, not in control and it flies toward the man on the ring, he lunges forward but it goes right through his hands and keeps going just short of the rope."
"good length ball, can't get it away."
"short and wide, slaps this high over cover."
good length ball flicked through the ring.
"full on off, forward prod."
"short on fourth stump, kicks up off the pitch into the gloves going back to defend."
"short and wide, cut to the sweeper."
"full on off, plays this late to deep third man."
"short and wide, slapped to the sweeper. <b>50 up off 39 balls. No real acknowledgment of the landmark because there's no crowd in the ground to appreciate it. </b>"
"full into the legs, tries to flick this away, inside edge off the pads through the ring."
"Lynn's luck finally runs out. Length ball pitches on fifth stump, perhaps an offcutter as it jags back sharply and Lynn is through the shot a touch early heaving for midwicket, drags this onto the stumps."
"full on off, defended to cover."
"good length ball on off, punched into the covers."
"full in the channel on fourth stump, goes to drive down the ground and is beaten."
"short and wide, carves a cut high over backward point, deep third man is fielding quite fine and has no chance to cut this off."
"full on middle, carves this in front of point."
"back of a length on fifth stump, Gregory goes to pull and feathers a bottom edge through to the keeper."
""
"good length ball pulled to deep square leg, sliding stop on the rope."
good length ball slapped to the ring fielder.
""
"on the stumps, tries to chip this over mid-on but mistimes it and a simple catch on the ring by Richardson."
"good length ball, defended."
good length ball punched to long-off.
quicker and flatter down leg. Can't afford any wides at this stage.
"<strong>Bazley charges second ball and gets caught up in the moment. </strong>Didn't really need to do this and Hatzoglou defeats him by dragging it very short on middle. Bazley tries to swat this and misses, keeper collects almost at neck height it was so short before he whips off the bails."
"good length ball on off, flicked behind square."
"short on the stumps, pulls this to cow corner, very long two is settled for rather than taking on the relay for a third."
"short and wide, carves a cut behind point and splits the gap with short third man. That area has been peppered all innings long."
"short and wide, slaps this to short third man."
"short on the stumps, pulls this flat through wide mid-on, deep midwicket has no chance to cut it off."
"full and wide, sweeps this through the leg side."
"too full on the legs, slog sweeps this flat over deep square leg, nearly picks out a lone security guard in the empty stands."
"width outside off, carves this to the sweeper."
"good length ball on the legs, flicked to short fine leg."
full and drags this through midwicket for a pair.
"short on fourth stump, punches this through to the cover sweeper."
"attempted yorker doesn't go full enough on off stump, Burns drives this back over the bowler's head, two bounces over the rope."
"short on the stumps, pulled to deep midwicket."
"slides this full on the legs, flicks this down the leg side, chased down by the keeper."
"back of a length on fourth stump, cramped for room trying to cut and gets a thick edge that flies past the keeper, deep third man can't cut this off and that's the match. <strong>Heat win by five wickets with eight balls to spare. </strong>"
