"full, pushed away down the leg side, so the contest starts with a wide...low carry to the keeper"
"straightens the line, back of a length, smacks into the pads put it's quite high so no danger of the lbw"
"short of a length, straight, knocked into space at midwicket so that's the first run off the bat"
"141kph, back of a length at off stump, defended towards mid-off"
"length ball outside off, perhaps just a hint of movement away, opens the face down to third man"
"keeps it short of a length, nothing driveable so far, pushed to the off side"
"touch fuller, at middle and leg, pushed towards mid-on who is deep enough to allow the single...apart from the wide a very good opening over"
"starts with a full toss on the pads, but only costs a single as it's clipped to deep midwicket"
"full at off stump, flicked through midwicket and Ashwin chases it himself into a big vacant space"
"that's a strong shot, the first boundary of the match, Watson goes down on his back knee and sweeps a straight delivery backward of square"
"drags the length back, pushed to mid-off"
"that one swings away, beats the outside edge as Watson aims a big shot down the ground"
dragged down short but it's another dot as Watson pulls to square leg without much timing
"back of a length at the stumps, worked backward of square as he closes the face"
"short of a length, he heaves across the line, the bat twists in his hand and he mistimes towards midwicket"
"<b>hammered down the ground</b> as du Plessis gets his boundary away. Took a skip down the pitch, gave himself a touch of room, and drove on the up straight of mid-off"
walked down the pitch again and <b>threads the gap</b> square through the off side as he drives a back-of-a-length delivery. That's very well done
"goes full, a yorker, and it's an excellent delivery which du Plessis jabs down on with the toe end"
"<B>brings out the scoop...and goes all the way!</b> That's a terrific shot from du Plessis, he moved across his crease to a short-of-a-length delivery and sent it way over short fine leg"
"starts round the wicket, short outside off, Watson plays and misses with his cut"
"a slower ball bouncer, Watson ducks underneath, it really stuck in the pitch"
"fuller, at the stumps, Watson hanging leg-side and swings down to long-on"
"stays round the wicket, full and straight, he pushes forward and gets a thickish inside edge through square leg"
"gets the yorker in, all Watson can do is drive it into the off side...pressure building on Watto"
"short of a length, he goes for the pull from a crouched position, comes off the splice but falls short of deep midwicket. Kings XI probably won't mind he's kept the strike"
"that's a poor start, a back-of-a-length delivery angled into the pads, Watson is able to swing it wide of short fine leg ti relieve some pressure"
