"length ball in the corridor, a bit of movement away, left alone"
"a touch fuller. Just outside off, comes forward and blocks"
"length ball in the corridor, left alone"
"in the corridor, and shouldered arms once again"
here's the first short ball. Around middle stump. Goes for the pull but it's too high
"fuller around off, comes forward and blocks. A maiden to start off"
"and Warner is off the mark straightaway, a length ball outside off, stays in his crease and punches it through covers for a couple"
"fuller, on middle and leg. A hint of swing in to the batsman, flicked away"
"length ball around middle and off, defended from the back foot"
"fuller but down the leg side, Pucovski goes across, tries the flick but misses"
"first runs for Pucovski in Test cricket, length ball on the pads, tucked away towards fine leg"
"length ball around off, Warner putting his legs to test as he drops it on the off side and hustles to the other end"
"138.1kph, short of length around off, Warner hops in the air and blocks"
"length ball around off, taps it through covers and sneaks in another single. Not really sprinting"
"length ball outside off and moving further away, left alone"
"138.8kph, length ball around off, gets behind the line and blocks"
"short of length around off, stays back, moves a bit across and defends"
"fuller around off, pushes it back towards the bowler"
"length ball around off, stays back and defends it on the off side"
"fuller and wider, Warner flashes at it with no feet movement, <b>misses</b>"
"<b>first wicket!</b>. A touch fuller this time, Warner once again tries to reach it with his hands, hardly any footwork there. Pushes at it, gets <b>a healthy outside edge</b> and Pujara takes it with reverse cups, in front of his face at first slip"
"fuller on the stumps, goes a bit across and pushes it wide of mid-on, off the mark with a couple"
"length ball in the channel, left alone"
"<b>beauty!</b> A length ball around fourth stump, Pucovski looks to defend but gets beaten as the ball holds its line"
"length ball around fourth stump, moves across and defends it towards mid-on"
"length ball around off, blocked once again"
"length ball around off, defended on the off side"
"a touch fuller on the stumps, moves across and flicks it away through midwicket for three"
"length ball in the channel, 141.7kph, left alone"
"fuller in the corridor, left alone by Labuschagne, good carry to the keeper"
"short of length and angling towards the rib cage, flicks it down towards the backward square leg"
"length ball down the leg side, too far away to flick"
"fuller on the stumps, punches it towards mid-on"
"<b>top edge</b> but Pucovski is safe. Banged in short by Siraj, around off and middle. Pucovski goes for the pull but isn't in control. The fine leg is squarer and it beats him to his right. A couple of bounces and over the boundary line"
"fuller this time, Pucovski moves across and plays an on-drive. Beats the mid-on and gets three more"
"length in the channel, left alone"
"length ball around off, goes back and across and defends"
"a touch fuller and closer, that back and across movement helps Pucovski to turn it in front of square leg"
"length ball around off, looks to defend but the ball hits the outer half and goes into the ground"
"short of length around off, good bounce there for Bumrah, but Pucovski adjusts well, plays it down with soft hands"
"fuller around off, punched firmly but straight towards mid-on"
"length ball around off, pushes it towards midwicket for one"
"length ball at the stumps, stays back and defends it on the off side"
"length ball around off, a big front-foot stride and defended"
"length ball, angling in on to the pads, Pucovski goes for the flick but misses. <b>An appeal for lbw</b>. Looked close to me unless there was some bat involved. The umpire wasn't interested"
"a touch fuller around off, punches it between mid-off and the bowler and gets three. First runs for a right-hander on the off side"
"overpitched outside off once more and Labuschagne too makes full use of it, pushes it past Saini at mid-off, who puts in the chase and pulls it just inside"
"fuller once again, pushes it towards extra cover"
"137.2kph, length ball outside off, left alone"
"short of length on middle and leg, tucked away towards square leg"
"length ball in the channel, left alone"
"length ball around off, comes forward and blocks under his eyes"
"a touch fuller around fourth stump, a good leave by Labuschagne"
"short of length around off, taps it towards midwicket"
"length ball around off, comes forward and defends"
"a touch fuller around off, comes forward and defends again"
"fuller around off, comes forward and blocks again"
a bouncer but well outside off. Pucovski was looking to pull it first but bails out after he realise it's not within his reach
"short of length, looks to flick but gets in two minds, the ball hits him near the ribs area"
"a bouncer but down the leg side, hardly bounces. Pant collects it near his knees. Pucovski moves outside the line of the ball and evades it"
"length ball in the channel, shouldered arms"
"fuller around off, looks to defend but gets an inside edge on to the pads"
"short of length outside off, left alone"
"length ball outside off, a saber bar leave from Labuschagne"
"short of length outside off, Labuschagne swivels and pulls it down, rolling his wrists over it, gets four to backward square leg"
"138.1kph, banged in really short this time, Labuschagne ducks under comfortably"
"fuller around off, comes forward and blocks"
"length ball around off, punched towards the bowler from the back foot"
"short of length around off, moves across a bit and flicks it towards deep midwicket for another three. Played it late and used his wrists to find the gap"
"fuller and angling in, blocked"
"fuller, just outside off, Labuschagne stays in his crease and dead-bats it"
similar line and length and blocked once more
"fuller around off, defends it towards covers from the front foot"
"length ball at the stumps, defended towards mid-on"
"fuller on the pads, flicked to the right of mid-on but only a single"
"fuller around off, flicked but cannot beat the square leg fielder"
"length ball around off, drops it on the off side and sets off, Bumrah ran towards the ball but Pucovski was quicker"
"short of length outside off, Labuschagne bends low and drops his hands"
"91.7kph, flatter and quicker at the stumps, defended from the back foot"
"tossed up at 82.5kph this time, length ball on middle and leg, defended"
"length ball, spinning on to the pads, goes back and flicks it towards backward square leg"
"length ball around off, defended from the crease"
"uses his feet, Ashwin bowls it outside leg but Labuschagne adjusts easily to work it towards midwicket"
"fuller on the leg stump, comes forward and blocks"
"length ball at the stumps, defended"
"fuller around off, comes forward and drives it back towards the bowler"
"<b>falls short</b>. Length outside off, Labuschagne pushes tentatively, gets a thick outside edge but it lands well in front of first slip"
"<b>beaten again.</b>. Length ball outside off, comes forward to defend this time but the ball just moves away to beat the outside edge"
"length ball in the channel, Labuschagne could leave it easily"
fuller on the stumps and punched to the left of mid-on by Labuschagne. The fielder dived across but couldn't get a hand
"length ball on the pads, turns it on the leg side"
"length ball, spinning in, flicked towards short midwicket"
"length ball around off, some turn but Pucovski goes back and punches it through covers after giving himself some room"
"length ball at the stumps, defended from the back foot"
"length ball spinning in sharply, defended from the back foot"
"a touch fuller, stays in the crease and blocks"
"length ball around off, defended"
"length ball around off, defended from the crease once again"
"length ball angling in towards the off stump, blocked again"
"fuller around off, pushed to the right of mid-on for a quick single"
"length outside off, pushes at it and <b>gets beaten</b> as the ball holds its line. Like a legcutter. A mild appeal from the fielder behind the stumps but Bumrah knows"
"length ball around off and middle, tucked away towards short midwicket"
"length ball on middle and leg, defended on the leg side"
goes back and away this time and punches it towards extra cover
"length ball at the stumps, defended"
"fuller around off, drives it inside out through covers for a couple"
"length ball at the stumps, spinning in, Labuschagne is watchful and defends it"
uses his feet to this length ball. Still not to the pitch of the ball as Ashwin drops it short. Defended on the leg side
"length ball around off, comes forward and defends"
"fuller around off, defended towards extra cover"
"fuller around off, comes forward and blocks with a vertical bat"
"slips in a bouncer, Pucovski had no problem evading it. Sways away from the line of the ball"
"short of length around off, punched towards mid-off from the back foot"
"fuller around off, pushes it towards mid-on"
"uses his feet, reaches to the pitch of the ball and pushes it towards extra cover, Ashwin chases the ball to prevent any runs"
"tossed up around off, pushes it towards mid-off"
"flatter and quicker, goes for the cut but is beaten"
"flatter again, swerving away from the batsman, defended from the back foot"
"fuller on the pads, goes for the flick but cannot get it past backward square leg"
"fuller around middle, pushed to mid-on"
"goes a bit wider of the crease to get it angling in sharply from a length, defended"
"length ball on leg stump, flicked to deep square leg"
"fuller on leg stump, clipped to the man in front of square"
"back of a length in the channel, he's moving across a tad and defends it back to the bowler"
again a bit of a shuffle across to defend
"seaming into him from back of a length and he flat bats a pull, but it's straight to the backward square leg"
goes back and is forced to jab this away down legside since it was quicker
"flighted on the stumps, defended"
"now floats it up outside off, cut off the back foot to point"
"oooh testing from Ashwin. Tossed up on the stumps ,and he's drawn forward but the ball dips on him so he's not to the pitch, goes off the pad towards the leg slip"
"good batting, got one that was tossed up a bit fuller and wider and leans into a cover drive. Loose balls are not too many, have to take advantage of what comes"
"<b>dropped by Pant behind the stumps</b>. Lovely bit of bowling by Ashwin but he's not going to get the reward for that. It's the loop and drift that does it again, Pucovski is drawn forward, but the ball dips and doesn't turn, takes a thin edge as he pushes with hands going away from pad. Pant unable to hold on"
"length outside off, left alone"
"length ball in the channel, hint of movement in, defended from the crease"
"full down leg, they're trying to get him out in that fashion again. He's shuffled across looking to flick, but doesn't connect. Mild excitement from Pant and Siraj but that one flicked the pad"
"good length, homing in on off stump now, defended towards mid-on with that flourishing, Steve Smith like defence"
"full on off, goes to drive, gets the inside half of the bat at the bottom end, to mid-on"
"full on off, nicely forward to the pitch to defend"
"tossed up, drifts in, patted down to leg gully"
"too short, sat up outside off and he rocks back to cream this cut shot through point. Ashwin possibly trying the quicker one, drags it short"
"and back to exemplary flight and length now, but defended solidly on the front foot"
"shorter again, and he's quick to rock onto the back foot and punch through backward point"
"tossed up, skips down the track to take it on the full and drives it bak to the bowler off the toe end"
"tossed up again, pushed to cover"
"fuller outside off, comes forward with an angled bat to steer through point"
"back of a length slanting into him, defended solidly into the offside"
"bouncer, but dug in too short and he bends his knees to watch it harmlessly sail over"
"back of a length outside off, comes across and punches to mid-off"
"back of a length on a fifth stump line, punched to cover"
"<s>and Pant has held on to that.</s> Oh no he hasn't! On target short ball from Siraj. Banged in and climbing up to his ribs, he was moving across to try and pull it. Got a glove on it and the ball loops up behind Pant. He turns around and dives, the can't hold on to it but he's falling quicker than the ball is, and in the same direction, so he makes another grab at it as he's falling down. Did he get his gloves around the ball in time or as it hit the ground? The umpires have ruled it was ball hitting ground first. And on second viewing, it appears the right call. The ball hit the ground first before being gathered cleanly."
""
"length ball on the stumps, turned to backward square leg"
""
comes on the front foot to work this to backward square leg
"oooh, he had skipped down the track but got it only to short leg. Was well out of his crease, if the man there had collected cleanly, had an opportunity to flick it to the stumps. But that's a tough take, with the batsman coming down the crease and hardly any reflex time"
"swept hard, but straight to backward square leg"
"appeal from Siraj but that's too high. Jags back in sharply from outside off to hit him on the thigh pad, cut him in half almost with a big gap between bat and pad as he's looking to push"
"fuller, punched to mid-on"
"fuller on the stumps, nudged to the man at deep backward square leg"
"back of a length outside off, left alone"
"back of a length on a fourth stump line, he's moving across slightly and defends it back down the pitch"
"he keeps it in the channel on a length, defended into the offside"
"tossed up, comes on the front foot and defends"
"length on off, goes back and plays with the turn to tap it down on the legside, bounces to leg slip"
"tossed up on a length on off, goes back and makes room this time to punch to extra cover"
given room and he goes deep in his crease to create the length to this tossed up ball to punch through cover. Superbly timed
"a bit shorter, he goes back this time and uses wrists to flick this through backward square leg. A bit sloppy from the fielder moving to his left, should have intercepted that. In the end it goes all the way to the boundary with the man in front of square on the boundary unable to keep it inside with his boot, while running around"
comes on the front foot to solidly defend down the pitch
"dug in short outside off, but too short, sits up and allows him to go across and flat bat a pull through midwicket"
"full on off, driven on the front foot firmly but mid-on, who is very straight, fields it"
"length outside off, defended to extra cover"
"length outside off, steered to point"
"<b>huge mix up but he's safe</b>. Back of a length outside off, and he creams it beautifully through extra cover. The ball won't go to the boundary, Bumrah picks it up, but slips a bit. The throw ends up being not great, which is fortunate for Pucovski because he had gone three quarters of the way down for the third run while Marnus hadn't moved. In the end he turned around and had enough time to get back before the relay throw came to the keeper"
