he hits a hard length - neither driveable nor pullable - stabbed back to the bowler
"just short of a good length on off, punched up to mid-on off the back foot"
"full and floated down leg, wide"
Babar rides the bounce of this short ball outside off and helps it down to deep third man for a single
"short and ducks back in sharply, has Hafeez hopping and fending an inside edge to the leg side"
"slightly overpitched and outside off, Hafeez leans into a drive and caresses it straight of mid-off. So easy on the eye..."
"full nip-backer, catches Hafeez in the crease and pins the pad, but this is slipping down leg"
"dropped short and wide outside off, Babar reads the length early. He goes deep in the crease and cracks it off the back foot to the right of cover"
"sliding into the pads, tickled away wide of short fine leg for one"
"tossed on middle, down the track and slogged off the inside half to midwicket"
"short and dared on the pads, turned behind square on the leg side"
"arrowed in to hit the pad, but going down the leg side"
"full and sliding in, the batsman uses his feet and tickles it to the covers"
"short on off, opens the face and secures a single down to third man"
short and skidding in to graze the thigh and roll to the leg side
"full and straight, driven away between midwicket and mid-on"
"<strong>Billy Stanlake hits the Professor on the helmet</strong>. Short, keeps rising, Hafeez leaps, looks away and cops a blow on the back of the helmet"
"shorter and outside off, Hafeez jabs with an open face to point"
"back of a length and outside off, nicely punched away to deep backward point"
"short and on middle, pulled away to long leg off the back foot"
"full and floated on leg or just outside, dinked to short fine leg"
"looped up on middle, down the track and driven smoothly past a diving short cover fielder"
"full-toss on middle, driven past midwicket"
"dragged down on middle, pulled away to wide long-on's right"
"full-toss outside off, driven with an open face to sweeper cover"
"back of a length and outside off, forced through the covers"
"shorter on middle and leg, another non-turner, this is punched to long-on"
"tossed up just a shade outside off, Hafeez dares to step down the track. He does not get close to the pitch but still mows a six over long-on"
"darted on the pads, this quicker one is whipped to deep midwicket. Coulter-Nile runs in, slips, and fumbles"
"short and breaks away outside off, a back-foot punch to cover ensues"
clipped off the pads to deep midwicket
"short and outside off, Babar uses his feet and punches to long-off"
"short and outside off, leans back and nails a cut behind point. Exquisite timing"
"Hafeez uses his feet, Zampa drags his length back and forces the batsman to check his drive and hit it to long-off"
"tossed on middle, eased down to long-on"
"short legbreak outside off, thrashed away to sweeper cover off the back foot"
"short and speared outside off, chopped to backward point, where Finch, I think, fumbles and gives up a single"
"fuller around middle and leg, flicked towards square leg for a single"
"slower one, just outside off, steered towards third man"
"bouncer this time, Babar looks to cut it over the wicketkeeper, misses"
"slower one again, comes down the track and drags it towards long-on"
"short of length outside off and pulled away towards square leg, only a single though"
"length ball, just outside off, Babar waits for it before dabbing it just past the wicketkeeper, beats the diving short third man as the ball races towards the fence"
"short of length, angled across. Hafeez goes for the pull and almost ends up dragging it back"
"length around off, pushed towards extra cover"
"fuller on middle and leg, worked away towards square leg"
"<strong>dropped</strong>, it was a length ball, Hafeez went back to cut it, got an outside edge but Carey failed to latch on to it"
gives himself some room and smashes it down the ground for four
"fuller on the pads, clipped away for a single"
"starts with a short one, pulled away towards midwicket"
"tossed up around off, Hafeez looks to slog sweep it, gets an inside edge onto his boot"
"down the track, converts the tossed-up delivery into a full toss and launches it over long-off for a maximum"
"short of length, flatter this time, pulled towards deep midwicket"
"down the track, Babar this time, but hits it straight back towards the bowler"
"fuller on stumps, driven inside out towards long-off"
"length ball, around middle and leg, worked away towards midwicket for an easy single"
"this one kept a little low, length ball around leg stump, worked away behind square"
"a tad fuller just outside off, pushed towards backward point for a quick single"
"flighted one, just outside leg, Hafeez went for the sweep but missed"
"dragged short, Hafeez goes for the pull but ends up mistiming it towards long-on, a bit of top edge too and McDermott takes a comfortable catch"
"short of length outside off, cuts it past point for a couple"
"length ball, worked gently towards midwicket for a couple and <strong>brings up his fifty</strong>"
worked towards short fine leg for a quick single
"fuller on stumps, driven back towards the bowler"
"<strong>plumb</strong>. Length ball, pitched around middle, Asif went back to work it on the leg side, misses and gets rapped on the pads right in front of the stumps"
"googly to start with, defended on the off side"
"tossed up around off, a lot of bottom hand there from Hussain to work it to the left of the long-on. The fielder puts in the slide but a misfield there results in a boundary"
length ball and Babar clears his front leg and smashes it over midwicket for an 85-meter six
short of length and Babar cheekily opens the face of the bat to run it towards third man
"short of length outside off, good bounce there for Coulter-Nile. Hussain cuts it towards third man"
"another short one, Babar goes for a pull, gets a top edge towards the right of the third man fielder, Stanlake there runs towards his right to pull it just inside the fence"
"slightly fuller this time, outside off, hit straight to the point fielder"
"slower one, Babar was looking to make some room and hit it on the off side, but ends up hitting it towards long-on"
"bouncer from Tye as well, pulled away towards deep backward square leg"
"slower one outside off, pushed to the left of the long-off fielder for a couple"
"short of length, Hussain once again moves across and works it towards midwicket this time, runs the first one hard and makes the second one safely"
down the track this time and looks to go over long-on. It was a slower ball which meant Hussain didn't get the required distance and Finch leapt at the long-on to take a good catch
"<b>and gone!</b> Two in two for Tye. Sharp catch by Maxwell at extra cover. It was a length ball and Faheem ended up hitting it in the air, straight to Maxwell"
"almost gets it. It was in the blockhole, just outside off, Sarfraz jams his bat at it and it rolls towards the keeper"
"short of length and pulled away nicely towards square leg, McDermott slides to his left to keep it to one"
"<strong>lbw</strong> but reviewed straightaway by Sarfraz. It was a length ball, Sarfraz moved across to work it on the leg side, misses and gets hit just over the knee-roll. There is no bat involved and it's just clipping the leg-stump bail. The original call stays as is it as Pakistan lose their sixth wicket"
and gets off the mark. It was a length ball and slashed towards point for a single
"length outside off, steered away once again towards the third man"
"short of length and Shadab goes for a pull, but ends up skying it towards fine leg where McDermott settles under it take his second catch of the innings"
"length outside off, looks to run it down towards the third man, misses"
"and fetches a first-ball duck. It was floated outside off, Imad looked to hit it over extra cover but couldn't clear Finch. Eight down Pakistan now"
"length ball, angling into the right-hander, Hasan looks to glance it fine, the ball brushes the pad on its way to the keeper. An appeal from Carey for the caught-behind but no one else seems interested. However, Australia are reviewing this and replays confirm there was no bat involved"
"slower one outside off, Hasan drops it towards cover-point and sprints across for a single"
"length ball, Babar was looking to work it on the leg side, gets a leading edge towards sweeper cover, Hasan Ali was looking to come back for a second, a loud no from Babar sends him back"
"slower length ball, on the one stumps, Hasan ends up chipping it towards long-on, well short of the fielder"
"length ball, around middle and leg, worked away towards deep midwicket for a couple which leaves Hasan Ali on the strike for the last over"
"fuller, in the blockhole. Hasan backs away and jams his bat at it as the ball goes between the wicketkeeper and the short fine leg for four"
"bang! Length ball, Hasan backs away and slaps it over long-on for a six"
"a full toss this time and looks like that has been dropped by McDermott at the long-on fence. Was not an easy one, he was running to his left, keeping an eye on the fence, the ball brushes his hands, lands just inside and goes over"
"slower bouncer, Hasan has a wild swing but misses, the wicketkeeper fumbles which allows the batsmen to cross for a bye"
"wide yorker, Babar squeezes it towards point for a single"
"another yorker, Hasan works it towards long-off but the fielder charges in to prevent the second run"
"darted on middle and leg, Finch backs away and belts it back to Imad"
"Finch makes room again, Imad chases him with the indrifter and catches the pad"
"Finch steps away outside leg again, Imad hits the stumps and marks his return to international cricket. The length was short enough for the cut, but the ball drifts back in and finishes on middle. Can't chop it away from there. Finch does not touch it and Imad brings out his CR7 celebration. Welcome back, Imad"
"speared on the pads, and this is glanced away behind square on the leg side"
"short and holds its line outside off, Short maintains his shape and <strong>crunnnnnches</strong> it through the gap at the covers"
"Another wicket for Imad. Another CR7 celebration. Pushed through outside off and angling away from around the wicket, catches Short in the crease. He looks to force it away but loses his shape this time and drags it back onto the stumps via a thick inside edge. <strong>What a return for Imad</strong>"
"Nice and full on off stump, played back down the pitch"
"pitched up and outside off, Lynn lets his hands flow through the line but can't get it past cover"
"short of a length and angling into the hips, Lynn stands tall and works a single to square leg"
"on a length and outside off, patted to mid-on"
"back of a length and outside off, Maxwell gets off the mark with a tap to mid-on's right"
"on a length and outside off, Lynn clatters it through the covers. Driven on the up for four"
"tossed on middle, Maxwell presses forward and pushes to mid-off"
"arm ball, flat and skids back into a defensive push back to Imad"
driven with the incoming angle to long-on for a jogged single
"flat and drifts in on middle, bunted back to Imad"
"full and straight, tucked into the vacant spaces at midwicket. Lynn and Maxwell hares across for the second"
"full and just a shade outside off, forward and driven to cover, where there's a little fumble"
"good length and <strong>nips back in sharply</strong> from outside off, storms through the gate. How did that miss off stump?"
"back of a length and seams back in, Maxwell aims square leg but has to settle with a thick inside edge onto the pad"
"What have you done, Maxwell? No show from the Big Show. He jumps away outside leg, exposes all his stumps. Faheem angles a full ball in and  pegs back the middle stump as the batsman does not lay bat onto it. <strong>Australia three down inside four overs</strong>"
"back of a length and holds its line outside off, punched up to cover"
"just short of a good length and outside off, punched up to mid-off. Fakhar swoops down on the ball and under-arms it onto the stumps at the non-striker's end. McDermott chanced the single, dived full length, but is short when the bail is off the groove. <strong>Make it four down inside four overs</strong>. The TV umpires takes his time before ruling the batsman out. McDermott throws his head back in despair"
"back of a length and attacking the stumps, patted to midwicket off the back foot"
"flat and angling across off, Carey blocks off the back foot"
"full and pushed across off, Carey tips it to the right of mid-off for a single"
"slower through the air, full, drifts in at off, finds the inside edge and wanders away to the square-leg region"
"faster and shorter outside off, Lynn sizes it up and forces the ball to the right of covers"
"darted on middle, Lynn squeezes a single to mid-off"
"Australia's procession continues. Fuller than a good length and angling away outside off from around the wicket, Carey is pinned to the crease as feathers it behind. Time for the Cristiano Ronaldo celebration again"
"back of a length and seams back in, inside-edged onto the pad. The ball rolls to cover"
"Ashraf rattles the off stump and Abu Dhabi raises itself to a big roar. Full and angling in at off, Lynn plays for the angle but the ball straightens away late to knock back the off stump"
"length and outside off, punched up to mid-off"
"wide of the crease, nipping in, the batsman falls over the flick but this is heading down leg"
"back of a length and angling into the hips, clipped away to fine leg"
"full on middle, Agar presses forward and sensibly drives it past the bowler"
"back of a length and angling away outside off, patted away to Hasan's left"
"good length and angling away outside off, an outside edge streaks down to third man"
short and zips back in to graze the pad and roll to slip
"full and holds its line outside off, Coulter-Nile plays inside the line and gets<strong> beaten on the outside edge</strong>"
"short of a length and outside off, goes back and punches to short cover"
"inswinging yorker at nearly 140ks, somehow the batsman jams it out"
"short and outside off, chopped onto the ground, the ball bounces over Azam at slip"
"short and outside off, drags a pull to deep midwicket"
"full on middle, defended back to Afridi"
"slower ball outside off, a biiiig swing and a miss from Coulter-Nile"
"full and fired onto the pads, deflected through square leg"
"inswinging yorker, raps the pad or toe, but the umpire reckons this is going down leg"
"full and outside off, gets forward and pushes to covers"
"tossed on off, nudged through point off the front foot"
Coulter-Nile jumps across off and sweeps from the stumps to fine leg
"very full and outside off, tapped through the line to cover"
"low full-toss, dips on off stump, paddled away to fine leg"
"full and just a shade outside off, forward and defended back to the bowler"
"floated up on middle, driven down to long-off"
"shortish and spins away outside off, leans back and chops the ball to point"
"googly, breaks back in, bounces to lob off the thigh pad to the keeper"
"dragged down outside off, jumps back in the crease and cuts it strongly to sweeper cover"
"another googly, breaks away to beat the outside edge as Agar plays inside the line for the legbreak"
"this is the conventional legbreak, turns in at leg, played back to him"
a low full toss outside off and Coulter-Nile smashes it past extra cover for four
slower one this time and Coulter-Nile transfers the weight on the back foot and hits it over covers this time
"length ball this time and the batsman looks to smash it back past the bowler, doesn't get the timing right this time. Long-off cuts it off"
a little fuller outside off and driven past mid-off for the third four of the over
"back of length around middle and leg, dabbed towards short midwicket and Coulter-Nile was off the blocks too early, a direct hit there and he would have been out"
"worked behind square leg and another confusion there, Coulter-Nile slips at the non-striker's end but recovers to get back in"
fuller on driven to extra cover
"fuller again, worked to short midwicket"
"pitched up on the stumps, hits it back towards the bowler who stops it partially, short midwicket tidies it up"
"length ball, worked towards long-off for a single"
"a googly this time, backs away and cuts it towards sweeper cover"
"short of length outside off, goes back and forces it to long-off"
"and strikes straightaway. It was short of length, Agar backs away and looks to force it on the leg side, misses and a big appeal for caught-behind. Given but Agar reviews it. Replays confirm there was no bat involved and the ball clipped the back thigh"
"short of length and pulled away. Looked like it hit the skirting on the full, but signalled four by the umpire. Yeah, landed just inside"
"slower one, length ball around off and leaving the batsman who gets beaten by the lack of pace and ends up pushing at it"
"Hasan gets his man! Another off-cutter, pitching around off stump. Agar was looking to force it away, gets an outside edge and Sarfraz does the rest"
"length ball, around middle and leg, tucked away behind square for one"
"a sharp bouncer just outside off, catches the batsman by surprise who luckily stays away from the line of the ball"
"tossed up outside off, driven uppishly towards extra cover"
"length ball, on the pads, Coulter-Nile was looking to work it fine, misses but gets a leg-bye"
fuller on the stumps and driven back towards the bowler
"short of length outside off, punched towards point for a quick single"
"flatter and quicker outside off, Coulter-Nile cuts it past short third man for four. Sarfraz is not happy with his bowler there"
"googly this time, Couler-Nile goes back and pulls it wide of the long-on fielder for back to back fours"
"length ball around off, defended awkwardly towards point"
"short of length, angled towards the batsman who looks to hoick it away, misses"
"slower one, Zampa looks to go aerial, gets more height than distance but Hasan Ali almost made a mess of it there. Misjudged it completely at long-on as he came in charging, had to undo his steps in the ends and pedal back, eventually he takes it overhead, tumbling backwards"
"fuller around middle and leg, worked away towards deep midwicket for a couple"
"length ball, outside off from around the wicket, slapped towards mid-off who dives over the ball and lets it go through for a boundary, Faheem Ashraf the fielder"
"length ball, angling in from around the wicket, the batsman fails to get his bat on it and the middle stumps is lying flat on the ground. Pakistan one wicket away"
"back of length outside off, sliced over extra cover for four. Not from the middle of the bat, I must say"
"slower one, once again fails to middle it and ends up dragging it towards midwicket"
"fuller on stumps, Stanlake punches it back towards the bowler, who stops it in his run-up"
"short of length outside off, looks to pull it away but ends up toe-edging it towards extra cover"
"length ball, around middle and off, looks to go over mid-on but ends up mistiming it towards mid-off"
"short of length outside off, Coulter-Nile goes back and gives himself a little bit of room to smash it past deep backward point for four"
"tossed up on stumps, defended towards extra cover"
"googly, Stanlake has no idea as it goes past him and beats him outside off"
"another wrong'un, pushes at it and gets beaten again"
"fuller outside off, hits it towards extra cover"
"googly eventually does the trick. Coulter-Nile cleared his front leg and looked to smashed it hard over long-on, so hard that the bat comes off his hands, he ends up missing the ball and the sound of timber seals the game for Pakistan"
