"144kph, but chest high, Finch swivels and <strong>controls a pull shot through square leg</strong>. Lovely shot"
"146kph, back of a length on off, he's back and working to mid on"
"145kph, good length, fourth stump line, he defends on the front foot"
"146kph, good length, he pushes straight of mid on for an easy one"
"fuller length, he defends to mid off"
"141kph, short and wide, and <strong>Finch crunches a cut shot through point.</strong> Easy pickings"
"142kph, back of a length, wide again, Finch miscues to cover-point. Finch is furious he missed out on that one"
"143kph, back of a length, climbing, on off, he defends trying to get forward"
"142kph, shorter length, Finch swivels to pull but is hurried for pace, it comes off the sticker to midwicket"
"142kph, back of a length, he's back and working this to midwicket"
"short and wide, he cracks a cut to point, Jadeja makes a superb save to his right"
"142kph, back of a length, top of off, he's back and working this to midwicket"
"145kph, angled into leg, it comes off the inside edge onto thigh guard and rolls away to square leg"
"143kph, back of a length, top of off, he defends with the angle to backward point"
"143kph, full on the pads, he clips this easily forward of square for a couple as the sweeper comes around from behind square"
"141kph, back of a length, he cuts nicely but straight to point"
"142kph, good length, top of off, he punches this to cover"
"<strong>driven in the air through cover-point!</strong> 144kph length ball, he opens the chest and carves this flat through the ring! He found the gap"
"142kph back of a length into the hip, he gets an inside edge onto thigh guard and it drops down for a single"
"142kph, short on the hip, he pulls easily behind square! Lovely shot"
"144kph, full and across Warner, <strong>he swings and misses</strong> as it seams away. he was trying to launch over mid off"
"back of a length, on off, he defends off the back foot"
"143kph, full on leg, he clips this to midwicket but picks out the man"
"137kph, back of a length on leg, it hits him on the thigh pad as he tries to work behind square"
"137kph, full into middle, he clips this off his toes straight to midwicket"
"136kph, Finch walks down to a length ball, he gets an inside edge onto thigh guard and works it behind square"
"126kph, short on the hip, he's working this to fine leg"
"good length, top of off, he's defending to mid on"
"143kph, full on middle, he drives to mid on"
"141kph, full on the pads, he clips this neatly behind square, he's pushing for two but it's not on"
"146kph, back of a length on off, he's back and working this through square leg"
"shorter length, cramping Warner, he works this to midwicket"
"140kph, fuller length, fourth stump line, he pushes on the up to cover"
"bumper, too short, it flies way over the batter's head"
"145kph, full and wide, he leans into a cracking square drive straight to deep point"
"leg break, 84kph dragged down the leg side and it's called wide"
"leg break, slower on leg, he tucks this around the corner"
"shorter length wide of off, he cuts to point"
"84kph, pushed through, he's back and punching back to the bowler"
"88kph, pushed through, he skips out is forced to thrust his pad at it"
"floated up on leg, 81kph, he mistimes a drive back to the bowler"
"pushed through, a slider, he's back and mistiming to point"
"good length, angled into off, he's back and working this through forward square"
"139kph, bouncer, too high and called wide"
"142kph, full and tailing in, he clips this neatly wide of mid on for a couple"
"back of a length, outside off, he's back and opening the face to run to third man"
"138kph, full into leg, he clips this nicely through midwicket for a couple"
"full outside off, he drives firmly wide of mid off and takes on Kohli and beats the throw easily"
"145kph, shorter into the hip, he's back trying to pull but it comes off the toe of the bat to midwicket"
"tossed up fuller, flicked off his toes to deep midwicket"
"keeps it tight on off stump, and Finch guides it towards point for a quick single"
"<b>bam</b> goes Warner. Chahal wanted to keep it wide of him, but it's not wide enough, ends up being in his arc and full, free swing of the arms to the midwicket boundary"
"down the track, and takes the googly almost on the half-volley to drive to long-off"
"down the track Finch too, goes hard at the drive, gets a thickish inside edge to deep midwicket"
"good length on the stumps, Warner stretches forward and defends"
"floats up a full one first up on the stumps, flicked off his toes through midwicket"
"angles across him, some turn there for Jadeja, pitches on a length and spins into him, jabbed to midwicket"
"fuller on the stumps, driven to long-on"
"<b>big appeal</b> but he's too far down the track. Skipped down, tried to whip, was beaten by the drift"
"<b>stronger appeal this time</b> but not given. They're not going to review. This looked very close, but perhaps he was struck just outside the line of off. Good flight by Jadeja, and on a nice length, he's coming forward to defend but is beaten on the inside edge and struck on the pad flap"
goes down legside so he'll have to rebowl that
tucked through square
"length outside off, cuts to point"
"<b>just out of reach for a diving Shikhar Dhawan</b>. Tossed up wide of off, and Finch was tempted to slash at it. Dhawan as in the ring at point, the ball was hit over him, runs back and puts in a dive - always difficult to do running back - but the ball just eludes him"
"turn again, but Finch gets forward to defend this outside off"
that one is too wide outside off and it's outside the tram line. Wide.
"fuller this time and closer to the stumps, gently defended to cover"
"tossed up on the stumps, he makes a bit of room to flick this to wide long-on"
"flatter this time, on leg stump, tucked backward of square"
"fuller on the stumps, patted to long-on"
"zipped in outside off, and Finch is a bit late on the drive, takes the inside edge and plops back towards the bowler"
"tries to make room to whack him through the legside but no timing, goes to midwicket"
"fuller on the stumps, Warner pats it gently towards long-on"
"<b>Rahul is celebrating, he thinks Finch edged his sweep behind</b>. They're not going to review. tossed up a bit more down leg, Finch went to sweep. No audible sound, but Rahul gathered it behind and was up straightaway. Don't think anyone else thought there was any bat on that though"
"given some air outside off, and he defends"
"flatter on leg stump, tries to go down and slog sweep, but misses it. Goes down leg so it's a wide and they take a single too"
"googly outside off, he can't work it away"
"<b>nails the slog across the line</b>. The length was too full that time from Chahal, and Finch spotted that, took a confident stride out and whacked it across the line and over the deep midwicket fence"
"flatter, length ball on the stumps, some turn still, defended from the crease"
"twinkles down the track, very quick on his feet that time Finch, and whips this to fine leg"
"length around off, stays beside it and steers to point's right"
"tossed up wide of off, Warner strokes it nicely through extra cover"
"flatter outside off, jabbed back to the bowler's right"
"some more flight on that, still outside off, driven to cover"
this time he tosses it up wider outside off and Finch flays that through cover to <b>raise fifty</b>. Not always fluent but he's done his part in giving Australia a great platform
"flatter on leg stump, tucked to backward square leg's right"
targetting the stumps and Finch offers a straight bat back
"length outside off, cuts it to Saini at short third man and excellent running between the two to get that single. Saini fumbles as he's put under pressure to fire back a throw"
"<b>misses the direct hit at the bowler's end</b>. Length ball angling into him, and this was tapped to mid-on. They ran through and Jadeja was the man there, swoops in and lets loose a throw. Misses the stumps - Finch was miles out if he had hit"
"slower ball, strays on the pads, tucked through square"
"back of a length coming into him, punched to point"
"back of a length, keeping it tight coming into him on off, goes on the back foot and flat-bats it to midiwcket"
"not as short that time, so doesn't bounce as much and allows Finch to stay on the back foot and swivel-pull this to deep square leg"
"almost a yorker, digs it out into the legside"
"down the track, but Jadeja had shortened his length and the ball hits the bat high. Pops up in the air but drops near his feet"
goes forward and whips this across his pads through square
"length ball on the stumps, Warner goes back and keeps bat close to body while tapping it through square leg"
"length ball on the stumps, patted to long-on. Jadeja wanted to go across and field but ran into Warner at the non-striker's end. No damage done"
"length on the stumps and Warner continues to play him in the same fashion, minimal backlift and follow through while slapping it through square, on the back foot"
patted back down the pitch to the bowler
"<b>slammed through midwicket</b>. Too short and a bit slower, enough time for Warner to sit back and pull this with authority"
"fuller on the stumps, angling into him, flicked backward of square"
"yorker on the stumps, goes back and punches to mid-on"
"yorker outside off, uses wrists to dig this out to midwicket. A bit of a fumble as two fielders converge so they take a quick single"
"and Bumrah lets Warner know that he's not here just to make up numbers. Excellent bouncer, outside off, Warner sways out of the way"
"unlucky for the bowler. Warner was backing away a long way, Bumrah followed him and did so excellently too, but the yorker length ball flicks his pad and goes very fine for four leg-byes"
"short ball again, rising up to Warner's ribs, and he can't time the pull. Drops down near him off the bottom edge"
"fuller, tapped to long-on"
"keeps it on a fuller length on the stumps, Warner goes back and across and taps it back to the bowler's left"
"excellent running again and Warner has raised <b>fifty</b>. He's been almost quietly dominant. I know that's an oxymoron, bur Warner's pulled it off. Plays what has been his favourite shot off Jadeja to get there, the minimal flourish flat pull through square leg"
"fuller, driven to long-on"
<b>plonked to the long-on boundary</b>. Sees the length is fuller and the ball is wider and goes on the front foot to loft this over mid-on. One bounce into the fence
"slows it up a bit, on a length outside off, turned to midwicket"
"flatter and fullish, defended on the front foot"
"tossed up a bit more, comes on the front foot to nudge it to midwicket"
"given some air, on the pads, turned to midwicket"
"fuller outside off, whipped with power, but Kohli at midwicket doesn't let it go past him"
"flatter on the stumps, tapped to midwicket again. Kohli's had a busy time this over"
"tossed up on the pads, this time he turns it more square to keep it clear of Kohli and gets a single"
"<b>reverse swept for four</b> to fine leg. Fuller and some drift across the stumps, Warner saw the length and went down early to reverse sweep. Timed and placed perfectly"
"length ball, punched off the back foot through cover"
"quicker and flatter and pulls the length back, goes on the back foot to tap it towards midwicket"
"fuller on the pads, flicked, but can't beat midwicket"
driven off the back foot to the bowler's left. Jadeja fields
skips down the track but Jadeja shortens his length and Warner can only tuck it through midwicket
"length ball on the stumps to tuck him up, tapped towards square leg"
"fuller, angling across him, punched from outside off to extra cover. Bit of a fumble but an easy single was there to be had anyway"
"length on off, he's making some room, gets bat down in time to steer this to short third man"
"length ball, steered to short third man"
"fuller on the stumps, he goes back and digs out a drive to mid-off"
"length outside off, chopped to third man"
stays back and cuts to point
"length outside off, punched off the back foot to long-off"
"down the track, gets a leading edge trying to work it away, but it falls well short of point"
<b>boom</b>. This time his foray down the track is successful. The length is fuller too and he absolutely smashes his loft over long-on
"down the track again, not quite the right timing this time, but he hits with power towards long-on"
"another few steps down, opens the face to steer to point's right."
"fuller, tailing into the stumps, clipped to mid-on"
"nips back in from a length to hit him on the pads, as he's trying to swat this across, goes off the pad to point. Half an appeal from Shami"
"<b>slammed</b>. That is just disdainful. Shami goes fuller and Warner stays still and just swats it over midwicket's head and into the boundary. Didn't even have a big flourish but timed it so well, he didn't need to"
"length ball tucks him up on the stumps, steered to cover. The fielder lets loose a throw and misses, no one backing up so they get a second"
"<b>huge appeal for a catch by the keeper</b> and not given. Kohli has gone for the review. Yorker length ball, shaping away a touch, his bat hit ground as the ball went past and Rahul had an easy take. And there is a spike as the ball goes past the outside edge with the bat not yet having hit the ground I think. Yes indeed it is, so the umpire will have to change his decision and India have their first wicket."
"Full on the stumps, picked up off his toes to mid-on"
"fuller, driven with authority but can't beat Kohli at cover"
"fuller outside off, pushed to cover"
skips down the track and takes it on the half volley to whip this from his pads to deep square leg
"tossed up, Smith was looking to work it away to leg but gets a leading edge. bounces back to Chahal"
"flatter on off, waits on it and punches to point"
"fuller and wider outside off, uses his hands and wrists to whip this through cover"
"doesn't time it, but places it well - switch hit, or a reverse slog at any rate, I'm not sure he changed grip. Went way across and picked out the left-hander's square leg boundary"
"back of a length, on a sixth stump line, steered to third man"
"length ball angling into him, flicked off his pads to deep midwicket"
"back of a length on a fourth stump line, nudged to third man"
"fuller outside off, throws hands at it - remember he has 'rediscovered' them - and times it nicely through cover"
"fuller, angling into him, glides it to point"
"short ball outside off, he's late on the pull, ends up getting it off the toe-end to mid-off while out of position, fully front on"
"tossed up fuller on the stumps, driven off the inside half of the bat to long-on"
"tossed up a bit too much, Smith comes down the track and swats the full toss into the deep midwicket fence. Easy pickings"
"keeps giving it air, but better length, dips on him outside off, but Smith stays still and drives calmly through point"
"some turn again, as Chahal pulls his length back, but it's also given Finch room outside off and he slaps this through cover. The man at deep point runs to his right to field it"
"tossed up wide outside off, but Smith was coming down the track and the movement allows him to reach out fluently and lash it through cover"
"a bit flatter, drift into him on off, defended towards mid-on"
"full but straying on the pads, nudged but there's a short midwicket there who fields"
"nicely done by Smith, length outside off, stays beside it and punches through cover"
"fuller and strays on the pads again, uses wrists to turn it to deep square leg"
"back of a length nipping into him on off, pushed to cover for a quick single"
"digs it in short on off, but Smith stays on the back foot and controls his pull shot to deep midwicket"
<b>super shot</b> rides the bounce of this back of a length ball outside off and carves it over point. Superbly done.
"tossed up, it just grips, Smith mistimes back to Jadeja"
a slog sweep across the line forward of square to the gap
"quicker ball pushed through, it comes off the inside edge onto pad"
"<strong>Given LBW!</strong> Smith <strong>reviews</strong>. Jadeja pushed through another quicker flatter ball, it was shorter, Smith went right back trying to work to leg and got hit high on the pad. He thought it was too high. The umpire was convinced it was hitting. No bat involved. Ball tracking says <strong>it's going over the stumps!</strong> Smith survives. That was so close to clipping the bails! Incredible."
advances down the track and<strong> flicks high and just wide of Bumrah at deep square!</strong> Wasn't far away from the fielder
"darted into leg, he pushes this to midwicket and wants one but is rightly sent back"
full toss pushed down the leg side and called wide
"full and wide of off, Finch keeps the left leg clear and square drives to deep point"
"chest high short ball, Smith swivels and <strong>places this pull shot into the gap behind square!</strong> Good footwork and quick hands to get on top of it"
"head high bumped this time, he pulls again but miscues this along the ground forward of square"
"short and wide, he cuts nicely past backward point, wide of third man for two"
"full outside off, Finch sets himself and crunches this straight to cover"
"138kph, back of a length on off, he is back and pushing this to cover-point"
"93kph, tossed up, he drives firmly past cover, wide of long off for a couple"
"96kph, flatter and fuller, he nails a sweep shot and Shreyas makes a great save on the rope to keep it to one"
"94kph, floated up, he is beaten in flight and defends"
"fuller, he drives straight of long on who is wide, they run an easy two"
"drifting into middle, he works this to the man at midwicket"
"95kph, drifting into off, Finch drives back to the bowler and yells at himself in frustration having not scored a single off that ball"
"134kph, good length on off, Smith is squared up, gets a leading edge that flies through gully to third man"
"138kph, full on leg stump, he tries to whip, gets a thick edge onto pad and they pinch a single as it rolls to midwicket"
"full on leg stump, Smith pings this off his pads and Kohli makes a superb diving save with the right hand only. That was timed superbly"
"slower ball bouncer, Smith sways under it, it's called <strong>wide</strong> for height. Tough call. Looked tight"
"slower ball bouncer, 123kph, wider of off, he reaches up and pulls forward of square"
"136kph, good length angled into the hip, it comes off pad and it rolls away for a leg bye"
"yorker length, he is squared up again squeezing this into the off side"
"93kph, darted into leg, he drives to straight midwicket"
"short and wide, he misses a cut and falls over but keeps his back toe down as Rahul whips the bails off"
"<strong>lofted inside out over cover!</strong> Offered some width, he leaned but to get the elevation, didn't nail it but hit it well enough over the man"
"<strong>cut past backward point!</strong> He timed this one superbly. Short and fractionally wide, he created room and nailed it behind point"
"95kph, flatter on middle, he pushes towards long on but Jadeja cuts it off"
"<strong>Shikhar misses it at long on!</strong> It was sky ball, a complete mis hit high to long on trying to go into the stands, Shikhar ran in initially and then it carried over his head and landed inside the rope and rolled over for four! Horror misjudgement"
"full on off, he pushes a drive to long on"
"<strong>flicked with the bottom hand over midwicket!</strong> Full and tailing in, he just used the bottom hand to flick this flat over the man on the circle at midwicket"
"138kph angled down leg, he tucks this behind square and it <strong>races away to the rope! 50 off 36 balls for Smith!</strong>"
"138kph, good length, top of middle, he's back and across and tucking this to midwicket"
"136kph, he drives a full ball to long on, they push for two but it's not on. The sweeper raced in and did well"
"116kph, slower ball, back of a length, fourth stump, he leans back and runs this to third man"
"88kph, drifting in and sliding on, he gives room and cuts to backward point"
"short wide leg break, it sat up and said 'hit me' and<strong> Smith whacked past point for four!</strong>"
he dances down and whips a full ball to deep square
he dances down and whips this wide of midwicket for two! <strong>A century for Finch on return to Australia. His 17th in ODI cricket. Again he raised his bat to the heavens.</strong>
"flatter and quicker on leg, he's back and tucking this behind square"
"<strong>lofted inside out over wide long off!</strong> What a shot! Tossed up outside off, he moved down and stayed legside to lift it high over the rope"
"<strong>dropped by Chahal at short fine!</strong> Tough chance. It was angled down leg, he flicked it fine, Chahal at full stretch to his left got a hand but it didn't stick. Kohli applauded the runs saved"
"Mayank misfields at deep square! He glanced this off the toes behind square, Mayank ran to the ball and just ran past is! Might have got his spikes caught. This is disastrous for India"
"another ball down leg, and another ball glanced past short fine for four more!"
"121kph, short slower ball, he leaned back to try to run to third man but gets a bottom edge that bounces to Rahul"
"138kph, yorker down leg, he glances it fine, Finch runs well for two"
"<strong>An attempted ramp goes wrong! He lobs a catch to Rahul</strong>. It was a bouncer that just sat up above his head, he tried to ramp it over Rahul but he just lobbed it up off the face of the bat to Rahul"
"84kph, he drives to cover"
"<strong>slog sweep over the midwicket rope!</strong> It was in the arc, he got down on one knee and hammered it"
"tossed up, he drives neatly to long on"
"<strong>caught behind!</strong> A top-spinner outside off, Stoinis goes back and tried to punch off the back foot, gets an edge and Rahul takes an excellent catch"
"short wide leg break, he cracks a cut straight to backward point"
"lovely leg break, drift and turn, he drives watchfully through cover-point"
"132kph, half volley, he <strong>drives fluently, just an easy push and it races past cover!</strong> Great shot from Maxwell"
"140kph, back of a length, he is back and forcing this to deep cover-point"
"139kph, back of a length on off, he gets back and across and tucks it behind square"
"120kph, slower ball bouncer, he waits and pulls with control behind square"
"144kph full angled down leg, he glances this to deep fine leg"
"119kph, slower ball bouncer but it bounces very high and is called <strong>wide</strong>"
"139kph, full and angled into middle, he drives with the angle to midwicket but can't beat the man"
"drifting into leg stump, he sits back and tucks it behind square"
"<strong>switch hit up and over backward point!</strong> Tossed up outside off, he switched his feet early, set himself and reverse swept it up and over backward point!"
"<strong>switch hit reverse for six this time!</strong> Same shot, same delivery, but he flushed this flat and hard over backward point. Sublime skill"
"shorter length, he's back and working this neatly through midwicket into the gap for two"
"drifting way down leg, he sweeps and gets a little tickle fine and it runs away for two more"
"<strong>Tipped over the rope by Hardik Pandya at wide long off!</strong> Tossed up outside off, Maxwell launched this hard and flat to wide long off, Hardik was in off the rope, he had to back pedal a touch, he jumped up with one hand but just tipped it up and over for six"
"141kph, full on leg stump, he clips this neatly to deep midwicket"
"<strong>launched into the Ladies Stand!</strong> Full and straight but not a yorker, he cleared the front leg, sitting deep, he scooped it with the bottom hand and hit it way back over midwicket!"
"121kph, slower ball off cutter wide of off, he leaves this thinking it was a wide but it was well within reach"
"<strong>an appeal for caught behind</strong> but he played and missed and hit the ground. Full and wide of off, he tried to drive but missed trying to slice it square"
"<strong>Shreyas can't complete the chance diving at deep point</strong> but it gets past him for four! Shreyas was unlucky. Maxwell sliced it to deep point, it was tailing an dipping as Shreyas dived forward and he couldn't get a hand on it and it gets past for four"
"full and wide, he slices this up and over point again! Well away from the fielder this time"
"<strong>launched over square leg!</strong> Rank delivery. Short on off, it just sat up, he was back and waiting to hammer a pull flat into the crowd"
"131kph, full on middle, he tucks this off his toes to midwicket"
"short ball outside off, Maxwell nearly swings himself off his feet but he misses"
"<strong>reverse lap sweep!</strong> Insane skill! No third man back. It was full outside off, he set up to reverse lap and pulled it off perfectly!"
"<strong>caught at long on! Straight down Jadeja's throat and he doesn't let it go!</strong> Full outside off, he swatted this hard and flat but didn't get the elevation, Jadeja was in off the rope but he didn't have to move"
"138kph, full on off, he lofts a drive straight of long off, Smith calls two immediately and gets back to the non-striker's easily"
"139kph, thigh high full toss surprises Smith, he bunts this to cover and they pinch one"
"<strong>holed out to long off!</strong> Slower ball does the trick, 116kph, Labuschagne lofted it high but into the wind to long off, Dhawan comes around and takes it easily 10m in from the rope"
"139kph, full down leg, he misses out on a boundary as he can't make contact but it will be re-bowled"
"138kph, full outside off, there's those hands, Smith steers this beautifully behind point, opening the face late to get two"
"sets up for the paddle scoop, but it's the wrong length and line, he stands up and bunts it into the off side"
"119kph, wide slower ball, he square drives and the man at backward point makes a good save to prevent more than one"
"118kph, slower ball off cutter, wide of off, Smith misses out on this one trying to guide it to third man"
"135kph, yorker, speared at the toes, he jams the bat down, gets an inside edge to fine leg"
"118kph, wide slower ball, he reaches out and square drives to deep point"
"140kph, cracking yorker, not much Carey could do other than dig it out into the off side"
"slower ball outside off, he mistimes a drive dragging it to long on"
"140kph, yorker speared into leg stump, Carey gives room but gouges it out to the bowler"
"138kph, another yorker, Carey pushes this slowly to long on and calls two straight away and they run well"
"<strong>launched over cover!</strong> Magnificent shot. A half volley wide of off, he leaned back and threw the hands through the line. Superb strike over the rope at cover"
"137kph, yorker, Smith faked to give room and stepped outside off late trying to paddle fine but got it off the toe of the bat to short fine"
"124kph, short slower ball, it stays low and Carey gets hit in the stomach trying to pull"
"<strong>flat batted over cover!</strong> 124kph, length ball wide of off and it just sat up, Carey gave room and slapped it over cover and deep point had no chance"
"139kph, low full toss, he mistimes a drive to long off and they can't two"
"135kph, perfect yorker, Smith has to defend and just knock it into the off side"
"<strong>A paddle sweep over backward square!</strong> Slower ball full and wide, he stepped outside off and just paddled, going for placement, just clearing the man and it raced away!"
<strong>eases a square drive to deep point to bring the third-fastest ODI century for Australia!</strong> Just 62 balls for Smith. Superb innings. His 10th in ODI cricket
"142kph, full toss, he moves leg side and <strong>cracks a drive through cover!</strong> That was beautifully struck along the ground"
"low full toss, he mistimes this drive to cover"
"141kph, full toss, he mistimes a drive to cover, Kohli <strong>misfields</strong>, lets it go through his legs, he was expecting it to bounce higher and it runs away"
"142kph, full outside off, he steps across and whips this through midwicket to the sweeper"
"123kph, back of a length wide of off, he gives room trying to smash it over cover but misses"
"<strong>flushed over cover!</strong> A half volley outside off, he clears the front leg and smashes this up and over cover"
"<strong>bowled him!</strong> A low full toss, on off stump, Smith backed away and tried to open the face to slice it behind point but he got a little nick and it crashed into off stump. He was furious he missed out there but a fabulous innings nonetheless"
"137kph, half volley, he carves a drive flat and hard to long off"
"yorker, right in the blockhole, jams Carey up and he can't do anything but defend"
"135kph, low full toss, he tries to scoop, misses, and they pinch a bye to Rahul"
"full outside off, tries to steer it away with a flat bat, gets the under-edge and stays near the batsman. They pinch a quick single"
"length ball, strays down leg. That'll be a wide"
"back of a length in the channel, Dhawan shoulders arms"
"targets the stumps this time, length ball, but a bit too straight and is tucked towards square leg with soft hands for another quick single"
"angling across him now, ends up well wide of off stump and it's another wide"
"<b>oh that's gone waaaay down leg</b>. Completely lost control of that Starc, might have been a wide to a left-hander outside off too, it was that far down leg. No chance for Carey, five wides to India"
"still not getting his radar right, goes back the other way, outside the right-hander's off, but it's too wide outside off"
"the change of angle works, and he slants a length ball into him, the batsman steers it through point off the back foot"
"<b>nicely done</b>. Too full on the pads and Dhawan flicks it with superb timing, well clear of the square leg fielder though it was in the air. Uh-oh, Starc's nightmare over has gotten worse. He's overstepped, so <b>free hit</b> coming up. Marginally over the line"
"clobbers this back over the bowler's head. No timing but the placement and intent was spot on. Free hit, so he slapped through the line at this length ball"
"length ball on leg stump, taps it down towards short leg and they decided against the quick single"
"length ball on a fifth stump line, he tries to cut it but the ball bounces over the bat"
strays on the pads with this length ball and Agarwal tucks him behind square
<b>crack</b> she goes. Agarwal shows off his form. Full ball outside off and he crunches a cover drive that leaves fielders standing
"<b>thick outside edge goes for four</b>. Hazlewood bowls it back of a length and moving away, Agarwal follows it with his hands, aware that there is only one slip and the angle means it'll be well clear of the man. Gets a boundary"
"fuller on off, jabs his bat down in time to defend towards point"
"well timed again, full outside off and stroked through cover. The fielder got a hand to it sliding, so that slowed it up enough for the ball to be pulled in before it hits the boundary"
"<b>lovely shot</b>. Starc bowls it on a fuller length, but it's not a length that should be driven so easily. Dhawan's in great form too though and he comes on the front foot to stroke this through cover"
"length ball on the pads, tucked to square leg"
"back of a length on the stumps, gets up on his toes to paddle it to fine leg"
stands up tall and punches this nicely but Maxwell at point dives to his right and saves it. Back of a length ball going away from the batsman
"another thick edge, but he went quite hard at it and it flies down to third man, well clear of the lone slip. Full ball slanting across him"
"back of a length, pushes him on the back foot but he taps it into the offside with soft hands and they are alive to the quick single"
"length ball, stump to stump, pushed to cover"
"good length, keeps it on the stumps, punched to mid-off"
"good tight bowling by Hazlewood here, keeping it on a good length and a tight line. Dhawan taps it softly towards point for a quick run"
"good length on off, punched to cover"
"<b>stunning</b>. That is some shot by Agarwal. Gave himself some room, cleared his front leg and played an inside out cover drive that has sailed over the boundary. He knew where Hazlewood was going to bowl and set himself up accordingly. What great execution and great eye"
"fuller on middle and leg, clipped to mid-on"
<b>take that</b>. Full toss on off stump and Dhawan isn't going to look a gift horse in the mouth. Punches it sweetly through cover
"gets it right this time, a full ball angling into middle stump, defended from the crease."
"angling into him, ends up on a length on the pads, he tries to flick it but misses. The ball hits pad and stays near, and good running from both men again to take the single"
"full on off, punched to cover. The ball is making a properly cracking sound off Agarwal's bat"
"bouncer goes wrong, banged in short but well down legside. Another extra"
"full on the off stump, pushed to mid-off on the back foot"
"back of a length outside off, chops it down to third man"
"almost yorker length on the stumps, but Agarwal's moving well and he gets nicely behind it and deep in his crease to dig it out back towards the bowler"
"<b>caught at point</b>. The bowler out-thinks the batsman in that one. Agarwal stepped away again, looking to thrash this over cover, but Hazlewood banged it in short this time and followed the batsman. Agarwal ended up not in the best position and his slash went off the top edge to loop to point, who had to take a couple of steps back for a comfortable catch"
"length around off, defended to point"
"length ball in the channel, moves across to punch it to point from close to his body"
"fuller on the stumps, he was walking across, clips it to mid-on"
"back of a length, punched off the back foot between mid-on and midwicket"
"<b>beaten</b>. Back of a length on off and straightens, Kohli is left poking at it as it hisses past the outside edge"
"a bit too straight and Kohli clips him off his pads, but straight to midwicket"
"<b>top edge dropped at fine leg</b>. Adam Zampa has dropped his RCB captain, that could prove very costly. Good ball by Cummins, bangs it in short and it gets big on Kohli, who goes for the pull. Top edge flies straight to Zampa, into his hands and through them."
"length on the stumps, defended"
<b>takes on the pull this time</b> and successfully. Another short one rising up to his head but Kohli moves back and across and is in magnificent control of this pull shot that rockets to the square leg boundary
<b>smacked</b>. Down the track and he absolutely wallops this through cover. Back of a length ball but Kohli turned it into a length one with his advance and then steamed it
"fullish, defended to point"
"length on middle and leg, tucked to fine leg"
"length on off stump, defended into the off side"
moves across and flicks this ball outside off fine. The fine leg is square so they pick up two
"was giving himself room, but Hazlewood saw it and followed him. Kohli had moved a bit early. Ends up a length ball at him which he defends towards point"
"fuller outside off, driven to mid-off on the front foot"
"angled into him, tapped softly towards midwicket for a single"
"<b>imperious</b>. That is just a fabulous shot. Goes across slightly and the length ball ends up on his thigh pad, he plays a pick-up shot that is timed so well it soars over the square leg boundary."
"just outside the tramline so it's a wide, but he beat Kohli that time. Kohli was moving slightly across again, and reached out for it with his hands, it went past his outside edge"
