"130kph, shorter length, he's jumping back and defending awkwardly down to the leg side. Slow bounce off the surface there"
"<strong>edged and just over second slip!</strong> It was a good length outswinger, not there to drive, some nip and bounce, he gets a thick edge driving hard and it flies just out of reach of the jumping Root!"
"good length, nipping back into the pads, it's going well down, it runs behind square for a couple of leg byes"
"back of a length, 137kph, wide of off, he is back, standing tall and punching wide of mid off"
"<strong>beaten</strong> by a 130kph ball, back of a length, nipping across him. He plays well inside the line"
"137kph/85mph, good length, nipping back down the slope, he leaves on length, and <strong>it goes over off stump!</strong>"
"half-volley at 137kph, <strong>Finch laces a cover drive!</strong> That was a gift. He was hanging back but that was a throw down and he spanked it through cover"
"good length, off stump line, he defends with the full face pushing back to the bowler"
"138kph/86mph short outside off, it bounces slowly off the surface, he tries to cut but drags it to mid of"
"back of a length, nipping back into the inner thigh guard but it was bouncing well over the stumps"
"139kph, good length, fifth stump line, he pushes forward and defends with pad next to bat"
"137kph, back of a length on off, he's back and defending"
"137kph, good length, across the left hander, it climbs and he leaves well withdrawing the bat"
"137kph, back of a length on middle, he's jumping back and knocking it down"
<strong>play and miss</strong> nibbling with minimal feet at a good length 134kph ball that nipped away from a length
"135kph, good length, wider of off, he is back but watchfully leaving"
"good length, near off, he was unsure whether to play or leave, he tried to leave but it hit the middle of the bat as he tried to withdraw and it bounces to slip"
<strong>a drive sliced in the air</strong> but well wide of backward point and wide of third man for a couple. he was nowhere near that and just threw his hands at the wider line
"fuller outside off, he mistimes a drive, dragging it to mid on"
"<strong>beaten by a cracker</strong>! 140kph, back of a length outside off, it nips and climbs away from the bat that was hanging outside off"
<strong>leading edge off the back of the bat flies safe through gully!</strong> Tried to close the face and work to leg and it bounced and came off the leading edge but landed safe short of third man
"144kph, back of a length, middle and leg, he's tucked up in defence"
"141kph, back of a length on leg, hits Warner on the thigh guard as he tries to work behind square"
"<strong>pulled with excellent control behind square!</strong> 139kph, short ball, it sits in the surface, he swivels and rolls the wrists from head high, pulling it to the vacant square leg fence. Good shot"
"138kph, back of a length on off, he's back and punching this to cover-point"
"<strong>Too short and swatted through midwicket!</strong> 132kph and chest high outside off, Finch sweats on these, he got it off the toe but pulled powerfully enough through the midwicket gap!"
"135kph, good length, angled in on off, he's defending with the full face off the back foot to mid on"
"very full, on off, he digs out a drive to mid off"
"138kph, fuller on middle, he pushes on the front foot straight of mid on and gets a single"
"138kph, short into the ribs, he looks to pull but bails out and winces as the ball his the bat hard in defence"
"<strong>dropped at backward point by Vince! Tough chance. Did well to get a hand on it!</strong> A sliced drive to backward point, Vince flew like a goalkeeper and just tipped it over the bar with the right hand. Would have been a screamer! Saved two probably"
"straighter line, he tucks this off the pads behind square"
"139kph, shorter length, climbing on off, he stays leg side and defends with soft hands"
"142kph back of a length, on middle, he stays leg side and punches with the bottom hand to cover-point"
"143kph, back of a length on middle, he's back and across and defending"
"141kph, back of a length on middle, he's back and across and defending"
<strong>Huge LBW shout! Not out</strong>. England <strong>review</strong>. He was pinned on the crease by a ball that nipped back. No bat involved. It hit above the knee roll and he was on his toes. Ball tracking says <strong>clipping the bails! Not out remains because it's umpire's call!</strong>
"very full, 139kph, he drives miscuing, dragging it wide of mid on"
"<strong>lofted over mid off!</strong> 138kph, full and Warner just checks a drive through the line lofting it over mid off! Good shot. Brave shot. England won't mind it"
"<strong>Appeal for caught behind! Not out.</strong> No review. Back of a length, nipping through the gate, it clipped the back thigh and went through to the keeper. Great decision"
"fuller outside off, he pushes from the crease to the gap at cover"
"he walks down early, gets a full ball and drives handsomely straight to mid on"
"141kph, back of a length on middle, he defends from the crease"
"146kph, swinging down leg, hits him the pad but it was well outside leg and the appeal is aborted"
"shorter length, he's back and defending into the off side"
"145kph, half volley on leg, he clips this neatly into the gap through midwicket and they pick three with nice timing"
"full outside off, he plays a lovely drive with a flowing bat but straight to mid off"
"<strong>beaten on the inside edge!</strong> Cut him in half, nipping down the slope from back of a length, it went through the gate but missed the edge"
"135kph, short of a length, nipping across and <strong>beating</strong> the edge as he tries to defend"
"135kph, length ball, he skips down but has to defend on the move, punching it to point"
back of length outside off and he leaves
"back of a length on off, he defends off the back foot and it comes off thick inside edge to square leg"
"this seams miles up the hill from back of a length, excellent leave to watch it go over the stumps"
"137kph, fuller on off, hint of shape away, he gets a slight leading edge but adjusts leaving the face open to push back to the bowler"
"143kph, short into the ribs, he pulls this well wide of fine leg and Rashid runs around to make a diving stop"
"<strong>cracked past point!</strong> Short and wide, he was back in a flash and crunching this powerfully through point down the hill!"
"142kph, shorter length on leg, he defends off a thick inside edge and it runs through forward square"
"139kph, short of a length, nipping into the thigh guard and it runs to point"
"141kph, back of a length on off, he's back and across and working to midwicket"
"141kph, good length on off, nipping away he's squared up walking into a defensive push but it rolls through gully to third man"
"Finch on the walk, Woakes drags his length back outside off at 135kph, and he defends to cover"
"good length, nipping back and hitting the pad but it's well outside the line"
"wide of the crease, good length, 134kph, angled in, he's forward to defend solidly"
"135kph, fuller outside off, he's forward to drive but mistimes it dragging it wide of mid on"
"136kph, back of a length outside off, he punches firmly off the back foot to point"
"137kph, fuller on middle and off, he defends from the crease towards mid on"
"140kph, shorter length into the hip joint and Finch is down. That would have hurt. It missed the thigh guard"
"140kph, into the hip again <strong>and he glance fine for four!</strong> Too straight and fine leg is wide. The pace took it to the boundary"
"fuller, 146kph outside off, he drives sweetly to mid off"
"148kph, angling back in and he defends off the inside edge onto pad"
"147kph, short into the thigh pad and it rolls forward of square"
"<strong>huge swing and miss on the drive</strong>. This was angled well wide of off, tempting the drive, he swung hard but was beaten by the angle"
"134kph, full outside off, he <strong>drives and drags it straight of mid on!</strong> He didn't intend to drag it there but the timing was good enough for it to race down the ground"
he's on the walk and it's fired way down the leg side
"134kph, good length, top of off, he defends on the front foot pushing firmly to mid off"
"134kph, good length on off, he defends with the full face half forward"
"<strong>cut in half by one that seams back!</strong> It was short, he shaped to cut but it nipped back sharply past the inside edge and through to Buttler"
"<strong>driven powerfully in the air straight of mid off!</strong> Slightly over-pitched, not a half volley though, he gambled and drove through the line in the air but nailed it!"
"<strong>beaten</strong> driving outside off! Stood the seam up, tempted the drive, he played but it nipped away late and beat the bat"
"<strong>pulled over mid on!</strong> 144kph, slightly short but in the pulling arc outside off, he was sitting back and waiting and he clubbed it flat over mid on! Nowhere near the fielder"
over-pitched and he clips this beautifully with control through the vacant midwicket and they run three. Didn't try to over hit it.
"143kph, short and he <strong>pulls wide of mid on!</strong> He didn't flush this, but the placement was good and it raced over the outfield and away to the rope!"
"146kph, back of a length on off, he's pushing forward and defending"
"142kph, short down leg, he tried to glance but misses and it's called <strong>wide</strong>"
"148kph, full angled into middle, he clips this straight to the man in close at midwicket"
"147kph, good length, angled in, he defends on the front foot towards mid on"
"134kph short outside off, he punches off the back foot to deep cover-point"
"139kph, back of a length outside off, he's back and working this to mid on"
"139kph, shorter length on off, he's back and working this to the gap at midwicket"
"140kph, back of a length outside off, he cuts firmly but with control to deep point"
"138kph, back of a length on off, he's back and defending with the full face"
"139kph, back of a length, he pushes off the back foot to the gap at cover"
"<strong>pulled behind square to the short boundary!</strong> Too short, he was sitting back waiting and he just pulls it easily behind square well wide of long leg"
"149kph, over-pitched, he hammers a drive back the bowler who gets hit on the leg as he knocks it down"
drives <strong>in the air but just short</strong> of mid off! Lucky he miscued that it landed just short of Rashid on the circle
"147kph, yorker speared into middle and leg, he drops the bat down and digs it out well"
"<strong>smashing cover drive!</strong> 149kph half volley outside off, like a throw down, he climbed into, opened the chest and smacked it past cover!"
"full again, 151kph, angled into leg, he drives neatly to mid on"
"round the wicket, lots of air, Warner strides forward with confidence and slaps a drive to the cover sweeper"
"back of a length, a slip in place, Warner leans back and cracks to short cover"
"good areas from Moeen, dipping on middle and off and defended with head over the ball"
"advancing to the pitch of the ball, clipped to short midwicket, and <B>a loose throw from Morgan gives away overthrows!</B> Careless, that skidded into Buttler's pads and away to fine leg"
"on the back foot, punched with a straight bat to mid-on"
"shuffling at the crease, sliding onto the back foot, cracked out to deep point"
"<strong>inside-out lofted drive</strong>, over mid-off!"
"on the pads, tucked to the leg side"
"dragged down, <B>that's a poor ball!</B> Smashed with glees through square leg where Bairstow's despairing dive can't cut it off"
"firmly forward, bat and pad tight in defence"
"pounded through the covers, and <strong>up comes the hundred!</strong> This is such an ominously strong start from Australia"
leaning forward to dot up the over. What a commanding performance he's putting in again
"<strong>smashed off a full length!</strong> England's fielders get in a tangle as they cut off the ball inside the longest boundary at cow corner, and up comes the skipper's fifty"
flicked off the toes to the leg side
cracked through point and gathered in the deep. Easy pickings now ...
into line and clipped into space on the leg side
solid in defence once more as Moeen ploughs away from round the wicket
"deep into the crease, pushing from the back foot, picked up in the covers as they pick off the single"
"tucked into the gap and Warner too has his fifty! Ticking along at just about a run a ball, with the promise of fireworks to come... superb"
stretching forward and nudged to the leg side
"full face, defending back up the line of the the ball and gathered by the bowler"
"a fraction shorter, firmly cracked out to point off the back foot"
"tossed up on a middle and leg line, and tapped back to the bowler. No spin for Rashid, it's all very flat for England ..."
"leg-stump line, tucked behind square. Tidy but unthreatening from Rashid"
"a bit of spin this time for Moeen as Finch hits with the angle off the back foot, straight to mid-on"
"tighter line, solid defence, back to the bowler"
"anchored on the back foot, solid in defence"
chopped into the covers where Archer sprawls but can't quite intercept cleanly
"round the wicket, chopped to backward point ... 'wait on, not now...' is the call for the second"
"leaning out of the crease, dabbed to cover. England content to tick off some tidy overs while they wait for a bit of inspiration ..."
stretching forward in defence
"reverse sweep, can't nail it this time as backward point gathers"
"on the legs, nudged to midwicket and up comes<strong> Warner's 500th run of the tournament. </strong> Stunning"
"tossed above the eyeline, outside off, Finch's eyes light up but he can't connect properly with a wild mow"
"crashed to the off side, cover swoops as Warner dances at the crease once more"
"skids a touch lower on a wider line, a splatted cut to backward point. Solid once more"
punched calmly into the gap in the covers
"<B>here comes Finch!</B> Right in his arc, full length, outside off, <B>launched majestically over the leg side!</B>"
"back of a length, tucked off the back foot to cover"
"<B>Warner's gone!</B> This is a massive breakthrough for England, a bit of extra kick outside off, and Root at backward point snaffles a llimp uppish punch off the back foot. Suckered off the pitch, and startled mid-stroke, but that's been an brilliant start for Australia"
eased down to long off to get off the mark
nurdled to mid-on to keep the strike.
tossed up and blocked on the crease
"leg-sided, a bit of a poor ball, but gets away with it as Finch scuffs his urgent pull to the man on the 45"
"leg-break to the leftie, defended on the back foot"
flicked off the back foot back to the bowler
"down on one knee for the sweep, and Woakes scuttles round to gather"
"angles the bat outside off as Rashid probes the outside edge, tapped to short third man"
angled defence into the off side
"sliding onto the back foot, meeting a length-ball offbreak with a clip off the pads"
fully forward once more
"a drag-down from Moeen as he ramps up the pace, a flat-batted pull round the corner, contact at ankle height, but Root does well to intercept behind square"
"speared in on the leg stump, defended"
"<B>pounded majestically over long-on!</B> Woakes was back on the rope but that was belligerently nailed, leaning back, short arms, full power, pounded out of the arc and over the rope!"
a bit of spin this time as Khawaja defends watchfully
"advancing to the pitch, a scuffed drive back up the track"
"a pre-meditated scoop-sweep, planting the foot outside off stump and lofting over the shoulder to backward square"
"fully forward, closed face of the bat, nudged to the leg side"
"sliding on on a middle-stump line, slashed back to the bowler off the back foot"
"tossed up outside off, met on the full with a toe-ended drive to deep cover. There's a modicum of control in the innings at the moment, but England are still staring down a massive chase"
pushed languidly into the covers
"fast and flat, blocked"
"outside off, on the back foot, chopped to point where <B>Archer fumbles again</B>. Odd errors"
"full length, defended"
clipped off the pads to the leg side
"a thick edge, and <B>that's fizzed to the third man rope</B>. No slip, so perfectly safe... the runs keep rattling up"
"<B>missed stumping!</B> A perfect googly, tweaks past the edge as the back foot slides out of the crease, and <B>Buttler's iron gloves strike!</B>"
"<B>reverse sweep, nailed!</B> Take that... insult to injury for England now ..."
flicked off the toes to long-on... long faces in the England field now
"driven from a very full length, down to long on"
tucked back to the bowler
"big-spinning googly from outside leg, pulled to backward square. Gosh. A big moment in that over"
"back of a length, tight line outside off, defended into the off side"
"too short from Stokes, but Khawaja can't time his pull from outside off, mid-on gathers as they pinch the single"
"clipped off the legs, finds the gap behind square"
"fenced on the up to point, 'arghh, c'mon!' says Finch as he misses out with a loose punch"
"<B>beauty!</B> Good full length, and massive jag off the seam as Finch is turned inside out. Comprehensively beaten"
"rolls the fingers on a fuller length, punched solidly to cover... A better over for England's prospects"
"reverse sweep, doesn't connect this time"
"tight leg-stump line, clipped to square leg"
thumps the pad on a leg-stump line as Finch wafts across the line
"back of a length, tapped down the pitch on the back foot to long-on"
"advancing out of the crease, flicked urgently off the pads, but Stokes at midwicket makes good scrambling ground"
"a swishy pull, down the leg side, in the air for a while but bobbling safely to fine leg"
"banged in short, firmly pulled, <B>just short of Moeen at short midwicket!</B>"
smashed with intent towards the Mound Stand rope and that's a <B>brilliant sprawling dive from Archer!</B> Intercepting a violent drive
"on the pads, whisked round the corner to backward square"
"tapped to backward point, off the back foot, more easy strike rotation"
"well bowled, another cutter, taking pace off the ball on a full length, and Finch adjusts well at the last split-second"
"<strong>bouncer!</strong> Good wheels as Finch swings into a pull but the ball is already long gone. Another decent over, but there's no real danger of a breakthrough"
"more cunning angles from Khawaja, walking across his stumps to dab behind square with a measured sweep"
a more forceful sweep to deep backward square. Good connection but straight to the man
"easing forward, pushed to mid-off"
"fenced off the back foot into the covers, solid connection"
"lots more air, and<strong> that's brilliantly timed and placed!</strong> Finch waited, and waited, and waited, then laced his drive clean through the infield. Perfection. He's into the nineties"
solid in defence to seal another domineering over. Rashid has been tidy but lacked threat today
"back of a length, outside off, chopped down into the crease as Khawaja looks to run the single through third man"
"<B>bowled him!</B> 90mph from Stokes, right into the blockhole, and Khawaja was simply beaten for pace as this shaped back in as he wafted rather loosely across the line. A vital incision to end a burgeoning stand"
"outside off, back of a length, punched to point and gathered with a loud 'no!'"
"a flashing drive into the off side, urgent bat on ball already from Smith"
"wider on the crease, banging in the short ball, Finch rolls his wrists on a pull to backward square"
