"pushed through outside off, he is back trying to force to cover, gets an inside edge onto pad"
steps outside off and flips a sweep up and over backward square to the vacant boundary! Great shot from Carey to get down on one knee early and use his bottom hand to flick behind square
"<strong>Carey is run out! Horrible mix up!</strong> Shorter length outside off, he is back and punching to Edwards at backward point on the circle, Carey and Weatherald are unsure about a single, then start to run and then Weatherald stops and sends him back, but Carey is caught miles out as Edwards throws to Philippe! There was no call between either player!"
"shorter and wider, he dabs this fine of short third"
"shorter on middle, he defends to midwicket"
"fuller on middle, he punches without any timing down to long on"
"134kph, back of a length, nipping in, it runs off the thigh pad and rolls fine of short fine, O'Keefe runs from deep square but can't cut it off!"
"good length wide of off, he's caught on the crease prodding but is beaten"
"138kph, back of a length on off, he's back and defending into the on side"
"139kph, fuller angled into middle, he clips this to Abbott at midwicket, he misfields, they consider a run on the misfield but wisely call no"
"good length wide of off, he punches off the back foot past backward point, wide of third man, they turn an easy two in one with some cautious running"
<strong>beaten</strong> trying to dab a late cut to a good length ball outside off
"good length drifting in, he's back and giving room and forcing to cover"
"tossed up higher, he drives to mid off on the circle and they run a tight single after a late call! But they get home easily"
"shorter and slower, he mistimes a cut to point"
"he lofts this inside out <strong>just straight of wide mid off for four!</strong> He sliced this, didn't time it at all but mid off was very wide and it found the gap"
"slower and a good length on off, he dabs from the stumps fine of short third man"
"fuller drifting into middle, he drives firmly to long on"
"127kph, back of a length on off, he defends from the crease to the gap at point"
"125kph, angled into off stump, he's back and across tucking it behind square to the man in the deep"
"129kph, good length angled in, it catches him on the thigh guard and drops down into the off side"
"130kph, good length angled into off, he chops this off the inside edge onto pad, it rolls away and Lehmann calls him through"
"128kph, back of a length, he backs away and mistimes a cross bat slog that rolls to mid on and they take a tight one"
"130kph, good length on middle and leg, he tucks this neatly behind square"
<strong>beaten</strong> flashing at a back of a length 141kph ball just outside off! He was cramped for room and beaten by the extra bounce and pace
"good length outside off, he frees the arms and nails a square drive straight to the man at cover-point"
<strong>beaten again</strong> flashing at a cut shot when it was too close to cut!
"142kph, very full tailing in, he jams the bat down and squeezes it out straight to backward point"
"<strong>caught at mid on!</strong> Weatherald has holed out! This was a good length, Weatherald's frustration boiled over, he tried to launch this down the ground, got under it and skied it straight up to mid on, Henriques called everyone out on the circle and took the catch."
"good length wide of off, he late cuts past the wide slip to third man"
"125kph, short slower ball, he picks this, sits back and pulls this easily behind square! No one back defending the boundary behind square"
"136kph, good length angled into middle, he sits back and works this forward of square"
"good length on middle, he defends comfortably from the crease"
"130kph, fuller length outside off, he drives nicely on the up but straight to mid off"
"<strong>caught at short third man!</strong> Shorter length wide of off, he flashes hard at a cut shot, gets a thick edge that flies straight to O'Keefe at short third man on the circle and he takes the catch easily! A touch unlucky for that to find the man"
"133kph, fuller length in middle, he turns this with the angle square of midwicket for a single"
"good length pitching leg and spinning into the pad, tucking him up for room"
"pushed through on leg, he works this with the spin behind square for a single"
flatter and shorter and Lehmann is back and late cutting beautifully picking the gap between backward point and short third man and it races away!
"fuller length, he late cuts again but mistimes it"
"very full drifting in, he misses trying to whip against the turn, it slides on and hits the pad but it's going down leg"
"shorter length on middle, he's back and forcing to long on"
"77kph, short down leg, he tries to pull but it holds in the pitch, it comes off the cue end of the bat and drops down"
"shorter on leg, he pulls this one properly behind square to deep square"
"shorter and wider, 80kph, he's back and cutting hard to deep cover-point"
"84kph, good length on middle, he's back giving room and punching to cover on the circle"
"82kph, arm ball pushed through, he backs away and cuts off the stumps to backward point"
"81kph, drifting in, good length, he punches off the back foot to cover"
"<strong>waist high full toss!</strong> It was a back of a the hand slower ball that slipped out, he tried to cut it away but he chopped it off the bottom edge"
"135kph, low full toss at middle and off, he miscues this down to long on"
"133kph, full on leg stump, he glances this around the corner to fine leg"
"130kph, good length on middle, he pushes on the front foot towards mid on"
"good length angled into off, he tucks this off the back foot the gap at midwicket"
"129kph, back of a length just wide of off, he cuts neatly wide of third man and they run well for two"
"131kph, back of a length on middle, he creates room and cuts to wide third man again, it's straight to the man on the rope but Wells takes on the throw for two and beats him! Great running"
"83kph, shorter on leg, he's back and punching down to long off"
"tossed up way wide, might have slipped out and called <strong>wide</strong>"
<strong>slog sweep launched over midwicket!</strong> Superb strike. It was a good length on the stumps but he got down low and cracked it over the short boundary against the spin!
"good length, he's back and working against the turn to deep midwicket"
"tossed up on middle, he stays leg side and drives to long off"
"tossed up wide of off, he frees the arms and hammers a sweep shot along the ground to deep midwicket, Hughes is stretched on the rope and misfields to allow two"
"shorter outside off, he's back and punching well past cover, Silk runs around from deep point but can't cut off the second"
"132kph, full on off, he drives, mistiming to mid off"
"he tries to slog sweep a length ball to the short boundary, slices a high top edge that flies high but safely fine of wide third man, they get two"
"133kph, shorter on the hip, he's back and flicking this off the hip to wide fine leg"
"107kph slower ball, he turns this to midwicket and they take on Vince on the circle and beats the throw"
"good length outside off, he square drives very firmly to deep point"
"133kph short ball, he pulls but mistimes it to wide long on"
"135kph, good length wide of off, he steps outside off early looking to go leg side and it forced to punch it straight to point"
"full outside off, he clears the left leg and slices this hard in the air but it lands short of deep point"
"136kph, full into leg stump, he works this off his pads nicely through square leg"
"he steps outside off early, Dwarshuis follows with a wide slower ball cutter, Wells misses the cut and it's not called wide"
"<strong>Bowled him!</strong> Sensational skills from Dwarshuis! Wells stepped way outside off again, targeting the short boundary, instead of going wide again, Dwarshuis fires a yorker at leg stump and bowls Wells around his legs! Incredible skill to react to the move."
"good length on off, he defends from the crease into the off side"
"very full drifting into middle, he yorks himself digging it out"
"good length wide of off, he tries to square drive but gets a bottom edge that bounces into the keeper"
"pushed through wide of off, he dabs this to short third man"
"94kph, fired through on middle, he's back and punching down to long on"
"100kph, arm ball fired at middle, he pushes towards long on, Manenti runs across and cuts it off"
"very full outside off, he tries to square drive but misses"
"<strong>Stumped!</strong> Great bowling and sharp keeping! A 77kph tempter looped up outside off, he leans out to drive, it spins past the edge, Short over-balances and Philippe whips off the bails quickly and Short can't get his foot back"
"tossed up outside off, 76kph, he drives firmly to long off"
"shorter outside off, 78kph, Lehmann is back and waiting, he cuts hard and beats the man at deep cover-point! Good timing from Lehmann given there was no pace to work with"
"shorter on off, 80kph, he's back and working this to midwicket"
"fuller on leg, 81kph, he tucks this behind square and they get a tight one"
"79kph, tossed up outside off, he steps forward and defends into the off side"
"117kph, slower ball, good length angled across, he opens the face and runs this down to third man"
"136kph, good length wide of off, it <strong>beats</strong> him as he punches on the back foot. Beaten for pace and a hint of sideways movement"
"135kph, full on leg, he glances this neatly behind square and they run a couple"
"full into leg stump, he clips this off the pads to wide fine leg"
"122kph, slower ball off cutter, he's back and cutting straight to backward point"
"120kph, slower ball cutter, shorter and wider, he cuts off a thick outside edge that flies safely to third man"
"84kph, fuller on leg, he sweeps behind square to the man in the deep"
"tossed up outside off, he drives well past cover wide of long off and they get an easy two"
"85kph, fuller and wider again, he square drives to deep cover-point"
"very slow outside off, he skips out and mistimes back to the bowler"
"looped up on middle, he sweeps hard to deep backward square"
"84kph, wide of off, spinning further away, he drives but <strong>misses</strong>"
